# OWD receiver: AF41  port=5001
[1783337489.848211] seq=1 owd=0.203 ms
[1783337489.868119] seq=2 owd=0.098 ms
[1783337489.888195] seq=3 owd=0.166 ms
[1783337489.908324] seq=4 owd=0.190 ms
[1783337489.928309] seq=5 owd=0.170 ms
[1783337489.948183] seq=6 owd=0.145 ms
[1783337489.968125] seq=7 owd=0.094 ms
[1783337489.988122] seq=8 owd=0.089 ms
[1783337490.008121] seq=9 owd=0.089 ms
[1783337490.028116] seq=10 owd=0.071 ms
[1783337490.048097] seq=11 owd=0.067 ms
[1783337490.068101] seq=12 owd=0.074 ms
[1783337490.088199] seq=13 owd=0.118 ms
[1783337490.108136] seq=14 owd=0.098 ms
[1783337490.128082] seq=15 owd=0.071 ms
[1783337490.148093] seq=16 owd=0.066 ms
[1783337490.168107] seq=17 owd=0.077 ms
[1783337490.188167] seq=18 owd=0.097 ms
[1783337490.208107] seq=19 owd=0.073 ms
[1783337490.228122] seq=20 owd=0.089 ms
[1783337490.248129] seq=21 owd=0.099 ms
[1783337490.268105] seq=22 owd=0.075 ms
[1783337490.288103] seq=23 owd=0.078 ms
[1783337490.308111] seq=24 owd=0.090 ms
[1783337490.328105] seq=25 owd=0.075 ms
[1783337490.348128] seq=26 owd=0.100 ms
[1783337490.368154] seq=27 owd=0.105 ms
[1783337490.388157] seq=28 owd=0.069 ms
[1783337490.408113] seq=29 owd=0.075 ms
[1783337490.428129] seq=30 owd=0.084 ms
[1783337490.448112] seq=31 owd=0.087 ms
[1783337490.468134] seq=32 owd=0.090 ms
[1783337490.488155] seq=33 owd=0.092 ms
[1783337490.508140] seq=34 owd=0.077 ms
[1783337490.528107] seq=35 owd=0.078 ms
[1783337490.548109] seq=36 owd=0.077 ms
[1783337490.568133] seq=37 owd=0.094 ms
[1783337490.588163] seq=38 owd=0.096 ms
[1783337490.608096] seq=39 owd=0.071 ms
[1783337490.628096] seq=40 owd=0.070 ms
[1783337490.648182] seq=41 owd=0.097 ms
[1783337490.668247] seq=42 owd=0.120 ms
[1783337490.688142] seq=43 owd=0.094 ms
[1783337490.708137] seq=44 owd=0.107 ms
[1783337490.728120] seq=45 owd=0.091 ms
[1783337490.748111] seq=46 owd=0.078 ms
[1783337490.768133] seq=47 owd=0.103 ms
[1783337490.788138] seq=48 owd=0.075 ms
[1783337490.808146] seq=49 owd=0.079 ms
[1783337490.828177] seq=50 owd=0.098 ms
[1783337490.848157] seq=51 owd=0.092 ms
[1783337490.868121] seq=52 owd=0.110 ms
[1783337490.888116] seq=53 owd=0.098 ms
[1783337490.908143] seq=54 owd=0.085 ms
[1783337490.928082] seq=55 owd=0.059 ms
[1783337490.948140] seq=56 owd=0.081 ms
[1783337490.968162] seq=57 owd=0.094 ms
[1783337490.988134] seq=58 owd=0.103 ms
[1783337491.008115] seq=59 owd=0.085 ms
[1783337491.028129] seq=60 owd=0.113 ms
[1783337491.048095] seq=61 owd=0.081 ms
[1783337491.068106] seq=62 owd=0.074 ms
[1783337491.088127] seq=63 owd=0.072 ms
[1783337491.108103] seq=64 owd=0.077 ms
[1783337491.128124] seq=65 owd=0.100 ms
[1783337491.148117] seq=66 owd=0.080 ms
[1783337491.168128] seq=67 owd=0.071 ms
[1783337491.188117] seq=68 owd=0.091 ms
[1783337491.208117] seq=69 owd=0.070 ms
[1783337491.228109] seq=70 owd=0.075 ms
[1783337491.248106] seq=71 owd=0.074 ms
[1783337491.268142] seq=72 owd=0.100 ms
[1783337491.288134] seq=73 owd=0.105 ms
[1783337491.308126] seq=74 owd=0.091 ms
[1783337491.328090] seq=75 owd=0.064 ms
[1783337491.348101] seq=76 owd=0.073 ms
[1783337491.368105] seq=77 owd=0.088 ms
[1783337491.388114] seq=78 owd=0.092 ms
[1783337491.408084] seq=79 owd=0.074 ms
[1783337491.428108] seq=80 owd=0.075 ms
[1783337491.448126] seq=81 owd=0.081 ms
[1783337491.468172] seq=82 owd=0.094 ms
[1783337491.488100] seq=83 owd=0.075 ms
[1783337491.508102] seq=84 owd=0.073 ms
[1783337491.528122] seq=85 owd=0.069 ms
[1783337491.548144] seq=86 owd=0.094 ms
[1783337491.568109] seq=87 owd=0.083 ms
[1783337491.588122] seq=88 owd=0.093 ms
[1783337491.608118] seq=89 owd=0.091 ms
[1783337491.628132] seq=90 owd=0.098 ms
[1783337491.648135] seq=91 owd=0.100 ms
[1783337491.668107] seq=92 owd=0.071 ms
[1783337491.688125] seq=93 owd=0.093 ms
