# OWD receiver: AF41  port=5001
[1782649000.248253] seq=1 owd=147.497 ms
[1782649000.268201] seq=2 owd=147.423 ms
[1782649000.288157] seq=3 owd=147.369 ms
[1782649000.308066] seq=4 owd=147.279 ms
[1782649000.328140] seq=5 owd=147.279 ms
[1782649000.348065] seq=6 owd=147.289 ms
[1782649000.368150] seq=7 owd=147.317 ms
[1782649000.390965] seq=8 owd=147.257 ms
[1782649000.407933] seq=9 owd=147.156 ms
[1782649000.428319] seq=10 owd=147.273 ms
[1782649000.447975] seq=11 owd=147.182 ms
[1782649000.468028] seq=12 owd=147.242 ms
[1782649000.488001] seq=13 owd=147.213 ms
[1782649000.508060] seq=14 owd=147.280 ms
[1782649000.528120] seq=15 owd=147.336 ms
[1782649000.547901] seq=16 owd=147.122 ms
[1782649000.568000] seq=17 owd=147.230 ms
[1782649000.693317] seq=18 owd=252.543 ms
[1782649000.754164] seq=21 owd=253.380 ms
[1782649000.784735] seq=22 owd=263.956 ms
[1782649001.129956] seq=39 owd=269.167 ms
[1782649001.150048] seq=40 owd=269.246 ms
[1782649001.364876] seq=51 owd=264.092 ms
[1782649001.398027] seq=52 owd=277.247 ms
[1782649001.465531] seq=55 owd=284.739 ms
[1782649001.484543] seq=56 owd=283.761 ms
[1782649001.516866] seq=58 owd=276.092 ms
[1782649001.522484] seq=59 owd=261.698 ms
[1782649001.593567] seq=63 owd=252.785 ms
[1782649001.615797] seq=64 owd=255.023 ms
[1782649001.636728] seq=65 owd=255.946 ms
[1782649001.656453] seq=66 owd=255.681 ms
[1782649001.730434] seq=70 owd=249.662 ms
[1782649001.752330] seq=71 owd=251.557 ms
[1782649001.774923] seq=72 owd=254.154 ms
[1782649001.829958] seq=75 owd=249.187 ms
[1782649001.854350] seq=76 owd=253.580 ms
[1782649001.879968] seq=77 owd=259.193 ms
[1782649001.950771] seq=80 owd=269.998 ms
[1782649001.979108] seq=81 owd=278.319 ms
[1782649002.061561] seq=85 owd=280.782 ms
[1782649002.078948] seq=86 owd=278.167 ms
[1782649002.100568] seq=87 owd=279.765 ms
[1782649002.121425] seq=88 owd=280.629 ms
[1782649002.140187] seq=89 owd=279.394 ms
[1782649002.159263] seq=90 owd=278.479 ms
[1782649002.177388] seq=91 owd=276.591 ms
[1782649002.197725] seq=92 owd=276.937 ms
[1782649002.209572] seq=93 owd=268.791 ms
[1782649002.328372] seq=99 owd=267.576 ms
[1782649002.349409] seq=100 owd=268.617 ms
[1782649002.368251] seq=101 owd=267.465 ms
[1782649002.441350] seq=105 owd=260.576 ms
[1782649002.477916] seq=106 owd=277.148 ms
[1782649002.542547] seq=109 owd=281.765 ms
[1782649002.604094] seq=112 owd=283.314 ms
[1782649013.962201] seq=684 owd=201.413 ms
[1782649014.095519] seq=685 owd=314.721 ms
[1782649014.302828] seq=692 owd=382.032 ms
[1782649014.689633] seq=711 owd=388.844 ms
[1782649014.854173] seq=720 owd=373.385 ms
[1782649016.046922] seq=786 owd=246.128 ms
[1782649016.081831] seq=787 owd=261.029 ms
[1782649016.116018] seq=788 owd=275.223 ms
[1782649016.348951] seq=799 owd=288.159 ms
[1782649016.360518] seq=800 owd=279.721 ms
[1782649016.377464] seq=801 owd=276.661 ms
[1782649016.496159] seq=807 owd=275.377 ms
[1782649016.510034] seq=808 owd=269.255 ms
[1782649016.625980] seq=814 owd=265.206 ms
