# OWD receiver: AF42  port=5002
[1783339121.682716] seq=1 owd=139.640 ms
[1783339121.702231] seq=2 owd=139.114 ms
[1783339121.722148] seq=3 owd=139.038 ms
[1783339121.742198] seq=4 owd=139.083 ms
[1783339121.762204] seq=5 owd=139.102 ms
[1783339121.782142] seq=6 owd=139.035 ms
[1783339121.802031] seq=7 owd=138.937 ms
[1783339121.822266] seq=8 owd=139.162 ms
[1783339121.842200] seq=9 owd=139.112 ms
[1783339121.862248] seq=10 owd=139.132 ms
[1783339121.882193] seq=11 owd=139.091 ms
[1783339121.902233] seq=12 owd=139.133 ms
[1783339121.922222] seq=13 owd=139.123 ms
[1783339121.942014] seq=14 owd=138.912 ms
[1783339121.975012] seq=15 owd=151.924 ms
[1783339122.011421] seq=16 owd=168.335 ms
[1783339122.048117] seq=17 owd=185.033 ms
[1783339122.080972] seq=18 owd=197.888 ms
[1783339122.117593] seq=19 owd=214.494 ms
[1783339122.154376] seq=20 owd=231.269 ms
[1783339122.186431] seq=21 owd=243.335 ms
[1783339122.223411] seq=22 owd=260.324 ms
[1783339122.255426] seq=23 owd=272.342 ms
[1783339122.292427] seq=24 owd=289.342 ms
[1783339122.329736] seq=25 owd=306.652 ms
[1783339122.365485] seq=26 owd=322.382 ms
[1783339122.398844] seq=27 owd=335.741 ms
[1783339122.434704] seq=28 owd=351.604 ms
[1783339122.472078] seq=29 owd=368.977 ms
[1783339122.504856] seq=30 owd=381.768 ms
[1783339122.540859] seq=31 owd=397.774 ms
[1783339122.577865] seq=32 owd=414.784 ms
[1783339122.610666] seq=33 owd=427.572 ms
[1783339122.646978] seq=34 owd=443.871 ms
[1783339122.679076] seq=35 owd=455.969 ms
[1783339122.715918] seq=36 owd=472.804 ms
[1783339122.752942] seq=37 owd=489.839 ms
[1783339122.785253] seq=38 owd=502.156 ms
[1783339122.821919] seq=39 owd=518.823 ms
[1783339122.859203] seq=40 owd=536.093 ms
[1783339122.891591] seq=41 owd=548.491 ms
[1783339122.928167] seq=42 owd=565.068 ms
[1783339122.965322] seq=43 owd=582.221 ms
[1783339122.997371] seq=44 owd=594.278 ms
[1783339123.033825] seq=45 owd=610.723 ms
[1783339123.071133] seq=46 owd=628.012 ms
[1783339123.103596] seq=47 owd=640.490 ms
[1783339123.139877] seq=48 owd=656.777 ms
[1783339123.176675] seq=49 owd=673.576 ms
[1783339123.209370] seq=50 owd=686.267 ms
[1783339123.246344] seq=51 owd=703.241 ms
[1783339123.282028] seq=52 owd=718.930 ms
[1783339123.315604] seq=53 owd=732.481 ms
[1783339123.351732] seq=54 owd=748.473 ms
[1783339123.388029] seq=55 owd=764.922 ms
[1783339123.420841] seq=56 owd=777.741 ms
[1783339123.457915] seq=57 owd=794.822 ms
[1783339123.493835] seq=58 owd=810.738 ms
