# OWD receiver: AF41  port=5001
[1752404759.286134] seq=1 owd=0.130 ms
[1752404759.306113] seq=2 owd=0.091 ms
[1752404759.326176] seq=3 owd=0.147 ms
[1752404759.346233] seq=4 owd=0.114 ms
[1752404759.366140] seq=5 owd=0.117 ms
[1752404759.386135] seq=6 owd=0.111 ms
[1752404759.406117] seq=7 owd=0.095 ms
[1752404759.426065] seq=8 owd=0.048 ms
[1752404759.446144] seq=9 owd=0.118 ms
[1752404759.466224] seq=10 owd=0.175 ms
[1752404759.486188] seq=11 owd=0.153 ms
[1752404759.506178] seq=12 owd=0.147 ms
[1752404759.526161] seq=13 owd=0.131 ms
[1752404759.546108] seq=14 owd=0.085 ms
[1752404759.566060] seq=15 owd=0.047 ms
[1752404759.586098] seq=16 owd=0.080 ms
[1752404759.606068] seq=17 owd=0.053 ms
[1752404759.626063] seq=18 owd=0.051 ms
[1752404759.646083] seq=19 owd=0.062 ms
[1752404759.666111] seq=20 owd=0.085 ms
[1752404759.686094] seq=21 owd=0.067 ms
[1752404759.707820] seq=22 owd=1.791 ms
[1752404759.789066] seq=26 owd=3.058 ms
[1752404759.849100] seq=29 owd=3.087 ms
[1752404759.888995] seq=31 owd=2.983 ms
[1752404759.969067] seq=35 owd=3.053 ms
[1752404760.029091] seq=38 owd=3.072 ms
[1752404760.269097] seq=50 owd=3.081 ms
[1752404760.329126] seq=53 owd=3.112 ms
[1752404760.409102] seq=57 owd=3.084 ms
[1752404760.429138] seq=58 owd=3.123 ms
[1752404760.489160] seq=61 owd=3.123 ms
[1752404760.529155] seq=63 owd=3.123 ms
[1752404760.629154] seq=68 owd=3.121 ms
[1752404760.709117] seq=72 owd=3.090 ms
[1752404760.789102] seq=76 owd=3.078 ms
[1752404760.809144] seq=77 owd=3.119 ms
[1752404760.869159] seq=80 owd=3.106 ms
[1752404760.909148] seq=82 owd=3.092 ms
[1752404760.989117] seq=86 owd=3.101 ms
[1752404761.049057] seq=89 owd=3.047 ms
[1752404761.169086] seq=95 owd=3.074 ms
[1752404761.209074] seq=97 owd=3.055 ms
[1752404761.229100] seq=98 owd=3.081 ms
[1752404761.289147] seq=101 owd=3.117 ms
[1752404761.369116] seq=105 owd=3.098 ms
[1752404761.409110] seq=107 owd=3.091 ms
[1752404761.449106] seq=109 owd=3.103 ms
[1752404761.469149] seq=110 owd=3.122 ms
[1752404761.489085] seq=111 owd=3.068 ms
[1752404761.509132] seq=112 owd=3.113 ms
[1752404761.549139] seq=114 owd=3.122 ms
[1752404761.689104] seq=121 owd=3.089 ms
[1752404761.749135] seq=124 owd=3.097 ms
[1752404761.789129] seq=126 owd=3.077 ms
[1752404762.129130] seq=143 owd=3.104 ms
[1752404762.229131] seq=148 owd=3.097 ms
[1752404762.309098] seq=152 owd=3.071 ms
[1752404762.329151] seq=153 owd=3.122 ms
[1752404762.409140] seq=157 owd=3.109 ms
[1752404762.469152] seq=160 owd=3.129 ms
[1752404762.509130] seq=162 owd=3.107 ms
[1752404762.529070] seq=163 owd=3.065 ms
[1752404762.609152] seq=167 owd=3.119 ms
[1752404762.649131] seq=169 owd=3.106 ms
[1752404762.689118] seq=171 owd=3.098 ms
[1752404762.709157] seq=172 owd=3.124 ms
[1752404762.749149] seq=174 owd=3.109 ms
[1752404762.829102] seq=178 owd=3.079 ms
[1752404762.869092] seq=180 owd=3.075 ms
[1752404763.069095] seq=190 owd=3.085 ms
[1752404763.089032] seq=191 owd=3.021 ms
[1752404763.149063] seq=194 owd=3.042 ms
[1752404763.169111] seq=195 owd=3.094 ms
[1752404763.209118] seq=197 owd=3.094 ms
[1752404763.329163] seq=203 owd=3.102 ms
[1752404763.349098] seq=204 owd=3.084 ms
[1752404763.389086] seq=206 owd=3.075 ms
[1752404763.489092] seq=211 owd=3.082 ms
[1752404763.529101] seq=213 owd=3.077 ms
[1752404763.629122] seq=218 owd=3.110 ms
[1752404763.649065] seq=219 owd=3.051 ms
[1752404763.669099] seq=220 owd=3.089 ms
[1752404763.929149] seq=233 owd=3.121 ms
[1752404763.949077] seq=234 owd=3.067 ms
[1752404764.009099] seq=237 owd=3.074 ms
[1752404764.069408] seq=240 owd=3.376 ms
[1752404764.169142] seq=245 owd=3.122 ms
[1752404764.209120] seq=247 owd=3.090 ms
[1752404764.269173] seq=250 owd=3.139 ms
[1752404764.309144] seq=252 owd=3.114 ms
[1752404764.409141] seq=257 owd=3.095 ms
[1752404764.489108] seq=261 owd=3.086 ms
[1752404764.529088] seq=263 owd=3.076 ms
[1752404764.549020] seq=264 owd=3.008 ms
[1752404764.629116] seq=268 owd=3.098 ms
[1752404764.969113] seq=285 owd=3.095 ms
[1752404765.049074] seq=289 owd=3.067 ms
[1752404765.109116] seq=292 owd=3.104 ms
