Connecting to host 10.20.3.1, port 3000
[  5] local 10.10.3.1 port 41251 connected to 10.20.3.1 port 3000
[ ID] Interval           Transfer     Bitrate         Total Datagrams
[  5]   0.00-60.06  sec  6.99 GBytes  1000 Mbits/sec  5362335  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-60.06  sec  6.99 GBytes  1000 Mbits/sec  0.000 ms  0/5362335 (0%)  sender
[  5]   0.00-60.10  sec   198 MBytes  27.7 Mbits/sec  0.004 ms  5213915/5362305 (97%)  receiver

Server output:
Accepted connection from 10.10.3.1, port 59190
[  5] local 10.20.3.1 port 3000 connected to 10.10.3.1 port 41251
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  5]   0.00-1.00   sec  3.23 MBytes  27.1 Mbits/sec  0.054 ms  82355/84777 (97%)  
[  5]   1.00-2.00   sec  3.26 MBytes  27.4 Mbits/sec  0.042 ms  86832/89277 (97%)  
[  5]   2.00-3.00   sec  3.30 MBytes  27.7 Mbits/sec  0.056 ms  86762/89231 (97%)  
[  5]   3.00-4.00   sec  3.30 MBytes  27.7 Mbits/sec  0.092 ms  86763/89231 (97%)  
[  5]   4.00-5.00   sec  3.30 MBytes  27.6 Mbits/sec  0.064 ms  86904/89375 (97%)  
[  5]   5.00-6.00   sec  3.29 MBytes  27.7 Mbits/sec  0.120 ms  86737/89204 (97%)  
[  5]   6.00-7.00   sec  3.30 MBytes  27.7 Mbits/sec  0.018 ms  86846/89316 (97%)  
[  5]   7.00-8.00   sec  3.30 MBytes  27.6 Mbits/sec  0.134 ms  86828/89299 (97%)  
[  5]   8.00-9.00   sec  3.29 MBytes  27.7 Mbits/sec  0.061 ms  86816/89283 (97%)  
[  5]   9.00-10.00  sec  3.30 MBytes  27.7 Mbits/sec  0.049 ms  86771/89241 (97%)  
[  5]  10.00-11.00  sec  3.30 MBytes  27.7 Mbits/sec  0.048 ms  86834/89303 (97%)  
[  5]  11.00-12.00  sec  3.30 MBytes  27.7 Mbits/sec  0.048 ms  86863/89335 (97%)  
[  5]  12.00-13.00  sec  3.30 MBytes  27.7 Mbits/sec  0.091 ms  86813/89282 (97%)  
[  5]  13.00-14.00  sec  3.30 MBytes  27.7 Mbits/sec  0.030 ms  86878/89348 (97%)  
[  5]  14.00-15.00  sec  3.29 MBytes  27.6 Mbits/sec  0.043 ms  86657/89123 (97%)  
[  5]  15.00-16.00  sec  3.30 MBytes  27.7 Mbits/sec  0.066 ms  86844/89314 (97%)  
[  5]  16.00-17.00  sec  3.30 MBytes  27.7 Mbits/sec  0.039 ms  86799/89268 (97%)  
[  5]  17.00-18.00  sec  3.30 MBytes  27.7 Mbits/sec  0.046 ms  86913/89384 (97%)  
[  5]  18.00-19.00  sec  3.30 MBytes  27.7 Mbits/sec  0.030 ms  86831/89301 (97%)  
[  5]  19.00-20.00  sec  3.30 MBytes  27.7 Mbits/sec  0.039 ms  86728/89196 (97%)  
[  5]  20.00-21.00  sec  3.30 MBytes  27.7 Mbits/sec  0.024 ms  86833/89303 (97%)  
[  5]  21.00-22.00  sec  3.30 MBytes  27.7 Mbits/sec  0.037 ms  86772/89240 (97%)  
[  5]  22.00-23.00  sec  3.30 MBytes  27.7 Mbits/sec  0.090 ms  86916/89388 (97%)  
[  5]  23.00-24.00  sec  3.29 MBytes  27.7 Mbits/sec  0.043 ms  86768/89235 (97%)  
[  5]  24.00-25.00  sec  3.30 MBytes  27.7 Mbits/sec  0.080 ms  86861/89333 (97%)  
[  5]  25.00-26.00  sec  3.30 MBytes  27.7 Mbits/sec  0.026 ms  86810/89279 (97%)  
[  5]  26.00-27.00  sec  3.30 MBytes  27.7 Mbits/sec  0.092 ms  86871/89341 (97%)  
[  5]  27.00-28.00  sec  3.30 MBytes  27.7 Mbits/sec  0.054 ms  86754/89223 (97%)  
[  5]  28.00-29.00  sec  3.30 MBytes  27.7 Mbits/sec  0.043 ms  86853/89322 (97%)  
[  5]  29.00-30.00  sec  3.29 MBytes  27.7 Mbits/sec  0.096 ms  86753/89220 (97%)  
[  5]  30.00-31.00  sec  3.30 MBytes  27.7 Mbits/sec  0.031 ms  86901/89373 (97%)  
[  5]  31.00-32.00  sec  3.30 MBytes  27.7 Mbits/sec  0.043 ms  86808/89277 (97%)  
[  5]  32.00-33.00  sec  3.29 MBytes  27.7 Mbits/sec  0.099 ms  86690/89157 (97%)  
[  5]  33.00-34.00  sec  3.30 MBytes  27.7 Mbits/sec  0.058 ms  86903/89375 (97%)  
[  5]  34.00-35.00  sec  3.29 MBytes  27.7 Mbits/sec  0.069 ms  86780/89247 (97%)  
[  5]  35.00-36.00  sec  3.30 MBytes  27.7 Mbits/sec  0.051 ms  86778/89248 (97%)  
[  5]  36.00-37.00  sec  3.30 MBytes  27.6 Mbits/sec  0.024 ms  86919/89390 (97%)  
[  5]  37.00-38.00  sec  3.29 MBytes  27.7 Mbits/sec  0.035 ms  86727/89195 (97%)  
[  5]  38.00-39.00  sec  3.30 MBytes  27.7 Mbits/sec  0.040 ms  86834/89303 (97%)  
[  5]  39.00-40.00  sec  3.30 MBytes  27.7 Mbits/sec  0.081 ms  86772/89241 (97%)  
[  5]  40.00-41.00  sec  3.30 MBytes  27.7 Mbits/sec  0.049 ms  86893/89365 (97%)  
[  5]  41.00-42.00  sec  3.30 MBytes  27.7 Mbits/sec  0.099 ms  86808/89276 (97%)  
[  5]  42.00-43.00  sec  3.30 MBytes  27.7 Mbits/sec  0.031 ms  86834/89305 (97%)  
[  5]  43.00-44.00  sec  3.30 MBytes  27.7 Mbits/sec  0.046 ms  86878/89348 (97%)  
[  5]  44.00-45.00  sec  3.30 MBytes  27.7 Mbits/sec  0.084 ms  86761/89230 (97%)  
[  5]  45.00-46.00  sec  3.30 MBytes  27.7 Mbits/sec  0.148 ms  86812/89281 (97%)  
[  5]  46.00-47.00  sec  3.29 MBytes  27.7 Mbits/sec  0.034 ms  86717/89184 (97%)  
[  5]  47.00-48.00  sec  3.30 MBytes  27.7 Mbits/sec  0.049 ms  86949/89421 (97%)  
[  5]  48.00-49.00  sec  3.30 MBytes  27.7 Mbits/sec  0.052 ms  86830/89300 (97%)  
