# OWD receiver: AF43  port=5003
[1782370973.950992] seq=1 owd=133.666 ms
[1782370973.971360] seq=2 owd=133.998 ms
[1782370973.990962] seq=3 owd=133.608 ms
[1782370974.011001] seq=4 owd=133.643 ms
[1782370974.030904] seq=5 owd=133.547 ms
[1782370974.050872] seq=6 owd=133.526 ms
[1782370974.070779] seq=7 owd=133.443 ms
[1782370974.091001] seq=8 owd=133.664 ms
[1782370974.110859] seq=9 owd=133.518 ms
[1782370974.130758] seq=10 owd=133.422 ms
[1782370974.150804] seq=11 owd=133.443 ms
[1782370974.170871] seq=12 owd=133.518 ms
[1782370974.191831] seq=13 owd=134.482 ms
[1782370974.211256] seq=14 owd=133.528 ms
[1782370974.231471] seq=15 owd=133.761 ms
[1782370974.251287] seq=16 owd=133.603 ms
[1782370974.271667] seq=17 owd=134.226 ms
[1782370974.291713] seq=18 owd=133.717 ms
[1782370974.310987] seq=19 owd=133.640 ms
[1782370974.330984] seq=20 owd=133.633 ms
[1782370974.350990] seq=21 owd=133.646 ms
[1782370974.371777] seq=22 owd=133.511 ms
[1782370974.391525] seq=23 owd=134.050 ms
[1782370974.411364] seq=24 owd=133.927 ms
[1782370974.431114] seq=25 owd=133.697 ms
[1782370974.450973] seq=26 owd=133.588 ms
[1782370974.470999] seq=27 owd=133.633 ms
[1782370974.491554] seq=28 owd=134.211 ms
[1782370974.511187] seq=29 owd=133.842 ms
[1782370974.531445] seq=30 owd=133.973 ms
[1782370974.551313] seq=31 owd=133.875 ms
[1782370974.571014] seq=32 owd=133.600 ms
[1782370974.590833] seq=33 owd=133.448 ms
[1782370974.610971] seq=34 owd=133.610 ms
[1782370974.630954] seq=35 owd=133.612 ms
[1782370974.651212] seq=36 owd=133.871 ms
[1782370974.671741] seq=37 owd=133.832 ms
[1782370974.691059] seq=38 owd=133.695 ms
[1782370974.711193] seq=39 owd=133.821 ms
[1782370974.730974] seq=40 owd=133.614 ms
[1782370974.751164] seq=41 owd=133.803 ms
[1782370974.771059] seq=42 owd=133.692 ms
[1782370974.791061] seq=43 owd=133.702 ms
[1782370974.811168] seq=44 owd=133.814 ms
[1782370974.831191] seq=45 owd=133.830 ms
[1782370974.851438] seq=46 owd=134.089 ms
[1782370974.870975] seq=47 owd=133.613 ms
[1782370974.891103] seq=48 owd=133.748 ms
[1782370974.911187] seq=49 owd=133.826 ms
[1782370974.931471] seq=50 owd=134.106 ms
[1782370974.951178] seq=51 owd=133.812 ms
[1782370974.971004] seq=52 owd=133.653 ms
[1782370974.990888] seq=53 owd=133.537 ms
[1782370975.010772] seq=54 owd=133.431 ms
[1782370975.031559] seq=55 owd=134.208 ms
[1782370975.051997] seq=56 owd=134.642 ms
[1782370975.070831] seq=57 owd=133.482 ms
[1782370975.090793] seq=58 owd=133.454 ms
[1782370975.110817] seq=59 owd=133.481 ms
[1782370975.130744] seq=60 owd=133.407 ms
[1782370975.151048] seq=61 owd=133.702 ms
[1782370975.171536] seq=62 owd=134.153 ms
[1782370975.191644] seq=63 owd=134.290 ms
[1782370975.211718] seq=64 owd=134.358 ms
[1782370975.231339] seq=65 owd=133.976 ms
[1782370975.251630] seq=66 owd=134.264 ms
[1782370975.271772] seq=67 owd=134.413 ms
[1782370975.291154] seq=68 owd=133.795 ms
[1782370975.310967] seq=69 owd=133.611 ms
[1782370975.331396] seq=70 owd=134.038 ms
[1782370975.351029] seq=71 owd=133.685 ms
[1782370975.371722] seq=72 owd=134.375 ms
[1782370975.392044] seq=73 owd=134.692 ms
[1782370975.411775] seq=74 owd=134.408 ms
[1782370975.431072] seq=75 owd=133.714 ms
[1782370975.451006] seq=76 owd=133.655 ms
[1782370975.471659] seq=77 owd=134.307 ms
[1782370975.491175] seq=78 owd=133.818 ms
[1782370975.511926] seq=79 owd=134.571 ms
[1782370975.531846] seq=80 owd=134.499 ms
