# OWD receiver: AF43  port=5003
[1782824770.879492] seq=1 owd=0.248 ms
[1782824770.912457] seq=2 owd=13.172 ms
[1782824770.972553] seq=3 owd=53.273 ms
[1782824771.299966] seq=18 owd=80.695 ms
[1782824771.439978] seq=25 owd=80.703 ms
[1782824771.459958] seq=26 owd=80.688 ms
[1782824771.479940] seq=27 owd=80.667 ms
[1782824771.499908] seq=28 owd=80.638 ms
[1782824771.559936] seq=31 owd=80.673 ms
[1782824771.719989] seq=39 owd=80.717 ms
[1782824771.879981] seq=47 owd=80.713 ms
[1782824771.979980] seq=52 owd=80.703 ms
[1782824772.079968] seq=57 owd=80.694 ms
[1782824772.179962] seq=62 owd=80.697 ms
[1782824772.280109] seq=67 owd=80.838 ms
[1782824772.419949] seq=74 owd=80.681 ms
[1782824772.659950] seq=86 owd=80.686 ms
[1782824772.859991] seq=96 owd=80.718 ms
[1782824772.939930] seq=100 owd=80.665 ms
[1782824773.079963] seq=107 owd=80.694 ms
[1782824773.239959] seq=115 owd=80.691 ms
[1782824773.259962] seq=116 owd=80.693 ms
[1782824773.279928] seq=117 owd=80.662 ms
[1782824773.299898] seq=118 owd=80.638 ms
[1782824773.359972] seq=121 owd=80.698 ms
[1782824773.379957] seq=122 owd=80.664 ms
[1782824773.399915] seq=123 owd=80.642 ms
[1782824773.479983] seq=127 owd=80.690 ms
[1782824773.539981] seq=130 owd=80.706 ms
[1782824773.639982] seq=135 owd=80.703 ms
[1782824773.799968] seq=143 owd=80.702 ms
[1782824773.899981] seq=148 owd=80.708 ms
[1782824773.919931] seq=149 owd=80.680 ms
[1782824774.080005] seq=157 owd=80.724 ms
[1782824774.099954] seq=158 owd=80.675 ms
[1782824774.299976] seq=168 owd=80.700 ms
[1782824774.419961] seq=174 owd=80.698 ms
[1782824774.559975] seq=181 owd=80.700 ms
[1782824774.579954] seq=182 owd=80.681 ms
[1782824774.619932] seq=184 owd=80.665 ms
[1782824774.639918] seq=185 owd=80.649 ms
