# OWD receiver: AF43  port=5003
[1784633594.050264] seq=1 owd=0.082 ms
[1784633594.094026] seq=2 owd=23.813 ms
[1784633594.156672] seq=3 owd=66.454 ms
[1784633594.219577] seq=4 owd=109.364 ms
[1784633594.282306] seq=5 owd=152.097 ms
[1784633594.345212] seq=6 owd=194.972 ms
[1784633594.404008] seq=7 owd=233.803 ms
[1784633594.504027] seq=12 owd=233.800 ms
[1784633594.524010] seq=13 owd=233.809 ms
[1784633594.543943] seq=14 owd=233.738 ms
[1784633594.623970] seq=18 owd=233.749 ms
[1784633594.663930] seq=20 owd=233.684 ms
[1784633594.763923] seq=25 owd=233.723 ms
[1784633594.784012] seq=26 owd=233.810 ms
[1784633594.864110] seq=30 owd=233.873 ms
[1784633594.944004] seq=34 owd=233.800 ms
[1784633594.963930] seq=35 owd=233.747 ms
[1784633595.043968] seq=39 owd=233.763 ms
[1784633595.123999] seq=43 owd=233.793 ms
[1784633595.183958] seq=46 owd=233.754 ms
[1784633595.224022] seq=48 owd=233.822 ms
[1784633595.243938] seq=49 owd=233.733 ms
[1784633595.343900] seq=54 owd=233.690 ms
[1784633595.363983] seq=55 owd=233.781 ms
[1784633595.383880] seq=56 owd=233.659 ms
[1784633595.483955] seq=61 owd=233.728 ms
[1784633595.503914] seq=62 owd=233.714 ms
[1784633595.523877] seq=63 owd=233.642 ms
[1784633595.543796] seq=64 owd=233.599 ms
[1784633595.643893] seq=69 owd=233.689 ms
[1784633595.683865] seq=71 owd=233.660 ms
[1784633595.804034] seq=77 owd=233.834 ms
[1784633595.843986] seq=79 owd=233.781 ms
[1784633595.944016] seq=84 owd=233.813 ms
[1784633595.984039] seq=86 owd=233.809 ms
[1784633596.003910] seq=87 owd=233.705 ms
[1784633596.063948] seq=90 owd=233.757 ms
[1784633596.083887] seq=91 owd=233.696 ms
[1784633596.103865] seq=92 owd=233.661 ms
[1784633596.163860] seq=95 owd=233.637 ms
[1784633596.183874] seq=96 owd=233.665 ms
[1784633596.303900] seq=102 owd=233.690 ms
[1784633596.323961] seq=103 owd=233.730 ms
[1784633596.363929] seq=105 owd=233.724 ms
[1784633596.403911] seq=107 owd=233.707 ms
[1784633596.443896] seq=109 owd=233.690 ms
[1784633596.483946] seq=111 owd=233.740 ms
[1784633596.563981] seq=115 owd=233.746 ms
[1784633596.603901] seq=117 owd=233.683 ms
[1784633596.644005] seq=119 owd=233.798 ms
[1784633596.703989] seq=122 owd=233.747 ms
[1784633596.743900] seq=124 owd=233.694 ms
[1784633596.763919] seq=125 owd=233.714 ms
[1784633596.863989] seq=130 owd=233.771 ms
[1784633596.883974] seq=131 owd=233.754 ms
[1784633596.903875] seq=132 owd=233.674 ms
[1784633596.943936] seq=134 owd=233.728 ms
[1784633596.963858] seq=135 owd=233.614 ms
[1784633597.083923] seq=141 owd=233.733 ms
[1784633597.103839] seq=142 owd=233.633 ms
[1784633597.123860] seq=143 owd=233.634 ms
[1784633597.183878] seq=146 owd=233.675 ms
[1784633597.203897] seq=147 owd=233.694 ms
[1784633597.223924] seq=148 owd=233.721 ms
[1784633597.243781] seq=149 owd=233.573 ms
[1784633597.303779] seq=152 owd=233.574 ms
[1784633597.363920] seq=155 owd=233.698 ms
[1784633597.383856] seq=156 owd=233.659 ms
[1784633597.604115] seq=167 owd=233.907 ms
[1784633597.644066] seq=169 owd=233.855 ms
[1784633597.884143] seq=181 owd=233.939 ms
[1784633597.904158] seq=182 owd=233.923 ms
