# OWD receiver: AF42  port=5002
[1783339228.374037] seq=1 owd=139.745 ms
[1783339228.394065] seq=2 owd=139.735 ms
[1783339228.414065] seq=3 owd=139.737 ms
[1783339228.434059] seq=4 owd=139.739 ms
[1783339228.454336] seq=5 owd=140.009 ms
[1783339228.474105] seq=6 owd=139.749 ms
[1783339228.493939] seq=7 owd=139.633 ms
[1783339228.514112] seq=8 owd=139.767 ms
[1783339228.534108] seq=9 owd=139.775 ms
[1783339228.554063] seq=10 owd=139.755 ms
[1783339228.574144] seq=11 owd=139.753 ms
[1783339228.593900] seq=12 owd=139.588 ms
[1783339228.613963] seq=13 owd=139.647 ms
[1783339228.650741] seq=14 owd=156.437 ms
[1783339228.683140] seq=15 owd=168.837 ms
[1783339228.720676] seq=16 owd=186.370 ms
[1783339228.756220] seq=17 owd=201.913 ms
[1783339228.788978] seq=18 owd=214.656 ms
[1783339228.826838] seq=19 owd=232.511 ms
[1783339228.862720] seq=20 owd=248.401 ms
[1783339228.895175] seq=21 owd=260.860 ms
[1783339228.931534] seq=22 owd=277.221 ms
[1783339228.968233] seq=23 owd=293.902 ms
[1783339229.001426] seq=24 owd=307.100 ms
[1783339229.037261] seq=25 owd=322.936 ms
[1783339229.075181] seq=26 owd=340.875 ms
[1783339229.107227] seq=27 owd=352.918 ms
[1783339229.143654] seq=28 owd=369.345 ms
[1783339229.180361] seq=29 owd=386.038 ms
[1783339229.213941] seq=30 owd=399.609 ms
[1783339229.249700] seq=31 owd=415.385 ms
[1783339229.286452] seq=32 owd=432.120 ms
[1783339229.319456] seq=33 owd=445.150 ms
[1783339229.355474] seq=34 owd=461.173 ms
[1783339229.387246] seq=35 owd=472.931 ms
[1783339229.424819] seq=36 owd=490.486 ms
[1783339229.461882] seq=37 owd=507.549 ms
[1783339229.495766] seq=38 owd=521.441 ms
[1783339229.530789] seq=39 owd=536.466 ms
[1783339229.567609] seq=40 owd=553.293 ms
[1783339229.603822] seq=41 owd=569.516 ms
[1783339229.637063] seq=42 owd=582.753 ms
[1783339229.672961] seq=43 owd=598.631 ms
[1783339229.709998] seq=44 owd=615.675 ms
[1783339229.742424] seq=45 owd=628.108 ms
[1783339229.779126] seq=46 owd=644.814 ms
[1783339229.812008] seq=47 owd=657.698 ms
[1783339229.848385] seq=48 owd=674.078 ms
[1783339229.885484] seq=49 owd=691.148 ms
[1783339229.917533] seq=50 owd=703.220 ms
[1783339229.954605] seq=51 owd=720.290 ms
