# OWD receiver: AF42  port=5002
[1784628458.424459] seq=1 owd=0.149 ms
[1784628458.444485] seq=2 owd=0.147 ms
[1784628458.492744] seq=3 owd=28.380 ms
[1784628458.557087] seq=5 owd=52.748 ms
[1784628458.576969] seq=6 owd=52.610 ms
[1784628458.596923] seq=7 owd=52.588 ms
[1784628458.659633] seq=10 owd=55.296 ms
[1784628458.681879] seq=11 owd=57.535 ms
[1784628458.802956] seq=17 owd=58.614 ms
[1784628458.882907] seq=21 owd=58.573 ms
[1784628458.942945] seq=24 owd=58.577 ms
[1784628458.982954] seq=26 owd=58.617 ms
[1784628459.002855] seq=27 owd=58.534 ms
[1784628459.022831] seq=28 owd=58.496 ms
[1784628459.102951] seq=32 owd=58.617 ms
[1784628459.122934] seq=33 owd=58.599 ms
[1784628459.222933] seq=38 owd=58.586 ms
[1784628459.282926] seq=41 owd=58.582 ms
[1784628459.322882] seq=43 owd=58.566 ms
[1784628459.382922] seq=46 owd=58.564 ms
[1784628459.482936] seq=51 owd=58.596 ms
[1784628459.522934] seq=53 owd=58.569 ms
[1784628459.542932] seq=54 owd=58.605 ms
[1784628459.582900] seq=56 owd=58.565 ms
[1784628459.602915] seq=57 owd=58.549 ms
[1784628459.622883] seq=58 owd=58.563 ms
[1784628459.642879] seq=59 owd=58.538 ms
[1784628459.682894] seq=61 owd=58.547 ms
[1784628459.802965] seq=67 owd=58.602 ms
[1784628459.822881] seq=68 owd=58.549 ms
[1784628459.842908] seq=69 owd=58.565 ms
[1784628459.882902] seq=71 owd=58.539 ms
[1784628459.922880] seq=73 owd=58.542 ms
[1784628459.962865] seq=75 owd=58.550 ms
[1784628460.022910] seq=78 owd=58.580 ms
[1784628460.182965] seq=86 owd=58.619 ms
[1784628460.242970] seq=89 owd=58.615 ms
[1784628460.302975] seq=92 owd=58.636 ms
[1784628460.342901] seq=94 owd=58.558 ms
[1784628460.382912] seq=96 owd=58.567 ms
[1784628460.542924] seq=104 owd=58.582 ms
[1784628460.662953] seq=110 owd=58.612 ms
[1784628460.782928] seq=116 owd=58.594 ms
[1784628460.802886] seq=117 owd=58.551 ms
[1784628460.862896] seq=120 owd=58.578 ms
[1784628460.882976] seq=121 owd=58.620 ms
[1784628460.922958] seq=123 owd=58.635 ms
[1784628461.002964] seq=127 owd=58.597 ms
[1784628461.102918] seq=132 owd=58.601 ms
[1784628461.222935] seq=138 owd=58.604 ms
[1784628461.322958] seq=143 owd=58.602 ms
[1784628461.362887] seq=145 owd=58.555 ms
[1784628461.402934] seq=147 owd=58.576 ms
[1784628461.482944] seq=151 owd=58.615 ms
[1784628461.522928] seq=153 owd=58.609 ms
[1784628461.602947] seq=157 owd=58.615 ms
[1784628461.742889] seq=164 owd=58.573 ms
[1784628461.762912] seq=165 owd=58.573 ms
[1784628461.782922] seq=166 owd=58.585 ms
[1784628461.822910] seq=168 owd=58.575 ms
[1784628461.902944] seq=172 owd=58.584 ms
[1784628461.942930] seq=174 owd=58.597 ms
[1784628461.982908] seq=176 owd=58.526 ms
[1784628462.082938] seq=181 owd=58.609 ms
[1784628462.182942] seq=186 owd=58.606 ms
[1784628462.202880] seq=187 owd=58.541 ms
[1784628462.242891] seq=189 owd=58.556 ms
[1784628462.282920] seq=191 owd=58.605 ms
