# OWD receiver: AF43  port=5003
[1782817298.107263] seq=1 owd=0.249 ms
[1782817298.164083] seq=2 owd=37.040 ms
[1782817298.224221] seq=3 owd=77.168 ms
[1782817298.447749] seq=14 owd=80.701 ms
[1782817298.527740] seq=18 owd=80.693 ms
[1782817298.707762] seq=27 owd=80.708 ms
[1782817298.727733] seq=28 owd=80.691 ms
[1782817298.887746] seq=36 owd=80.699 ms
[1782817298.927758] seq=38 owd=80.711 ms
[1782817299.007721] seq=42 owd=80.691 ms
[1782817299.087730] seq=46 owd=80.690 ms
[1782817299.107726] seq=47 owd=80.689 ms
[1782817299.227782] seq=53 owd=80.697 ms
[1782817299.247752] seq=54 owd=80.702 ms
[1782817299.267741] seq=55 owd=80.684 ms
[1782817299.307708] seq=57 owd=80.652 ms
[1782817299.387767] seq=61 owd=80.709 ms
[1782817299.527759] seq=68 owd=80.713 ms
[1782817299.667783] seq=75 owd=80.722 ms
[1782817299.747757] seq=79 owd=80.715 ms
[1782817299.767746] seq=80 owd=80.687 ms
[1782817299.787734] seq=81 owd=80.679 ms
[1782817299.827701] seq=83 owd=80.654 ms
[1782817300.067766] seq=95 owd=80.702 ms
[1782817300.107744] seq=97 owd=80.691 ms
[1782817300.167737] seq=100 owd=80.691 ms
[1782817300.267760] seq=105 owd=80.705 ms
[1782817300.427771] seq=113 owd=80.721 ms
[1782817300.447752] seq=114 owd=80.697 ms
[1782817300.667758] seq=125 owd=80.708 ms
[1782817300.687711] seq=126 owd=80.665 ms
[1782817300.707709] seq=127 owd=80.662 ms
[1782817300.827785] seq=133 owd=80.734 ms
[1782817300.907744] seq=137 owd=80.694 ms
[1782817300.947749] seq=139 owd=80.696 ms
[1782817301.027768] seq=143 owd=80.713 ms
[1782817301.147808] seq=149 owd=80.741 ms
[1782817301.167749] seq=150 owd=80.697 ms
[1782817301.187731] seq=151 owd=80.688 ms
[1782817301.288073] seq=156 owd=81.022 ms
[1782817301.327736] seq=158 owd=80.682 ms
[1782817301.407779] seq=162 owd=80.705 ms
[1782817301.507746] seq=167 owd=80.699 ms
[1782817301.547731] seq=169 owd=80.686 ms
[1782817301.587707] seq=171 owd=80.660 ms
[1782817301.667730] seq=175 owd=80.692 ms
[1782817301.747728] seq=179 owd=80.681 ms
[1782817301.787759] seq=181 owd=80.715 ms
[1782817301.807719] seq=182 owd=80.669 ms
[1782817302.007760] seq=192 owd=80.707 ms
[1782817302.067748] seq=195 owd=80.708 ms
[1782817302.187743] seq=201 owd=80.708 ms
[1782817302.327959] seq=208 owd=80.915 ms
[1782817302.407745] seq=212 owd=80.702 ms
[1782817302.447757] seq=214 owd=80.697 ms
[1782817302.787767] seq=231 owd=80.716 ms
[1782817302.927830] seq=238 owd=80.717 ms
[1782817302.947715] seq=239 owd=80.683 ms
[1782817303.027714] seq=243 owd=80.672 ms
[1782817303.047726] seq=244 owd=80.683 ms
[1782817303.067688] seq=245 owd=80.650 ms
[1782817303.147717] seq=249 owd=80.678 ms
[1782817303.247790] seq=254 owd=80.731 ms
[1782817303.307758] seq=257 owd=80.704 ms
[1782817303.467727] seq=265 owd=80.700 ms
[1782817303.527728] seq=268 owd=80.682 ms
[1782817303.627763] seq=273 owd=80.710 ms
[1782817303.707755] seq=277 owd=80.702 ms
[1782817303.927747] seq=288 owd=80.701 ms
[1782817303.947727] seq=289 owd=80.683 ms
[1782817303.987711] seq=291 owd=80.660 ms
[1782817304.027706] seq=293 owd=80.652 ms
[1782817304.167756] seq=300 owd=80.707 ms
[1782817304.267755] seq=305 owd=80.700 ms
[1782817304.347835] seq=309 owd=80.783 ms
[1782817304.447755] seq=314 owd=80.705 ms
[1782817304.487721] seq=316 owd=80.680 ms
[1782817304.727746] seq=328 owd=80.705 ms
[1782817304.787730] seq=331 owd=80.678 ms
[1782817304.887754] seq=336 owd=80.703 ms
[1782817304.907729] seq=337 owd=80.687 ms
[1782817305.147763] seq=349 owd=80.716 ms
[1782817305.307743] seq=357 owd=80.694 ms
[1782817305.467746] seq=365 owd=80.695 ms
[1782817305.507721] seq=367 owd=80.679 ms
