# OWD receiver: AF42  port=5002
[1782114996.318114] seq=1 owd=0.105 ms
[1782114996.338140] seq=2 owd=0.106 ms
[1782114996.358085] seq=3 owd=0.055 ms
[1782114996.378158] seq=4 owd=0.107 ms
[1782114996.398120] seq=5 owd=0.082 ms
[1782114996.418077] seq=6 owd=0.051 ms
[1782114996.438079] seq=7 owd=0.051 ms
[1782114996.458074] seq=8 owd=0.045 ms
[1782114996.478046] seq=9 owd=0.029 ms
[1782114996.498049] seq=10 owd=0.032 ms
[1782114996.518051] seq=11 owd=0.034 ms
[1782114996.538044] seq=12 owd=0.030 ms
[1782114996.558109] seq=13 owd=0.072 ms
[1782114996.578062] seq=14 owd=0.037 ms
[1782114996.598080] seq=15 owd=0.055 ms
[1782114996.618067] seq=16 owd=0.044 ms
[1782114996.638064] seq=17 owd=0.041 ms
[1782114996.658051] seq=18 owd=0.033 ms
[1782114996.678040] seq=19 owd=0.026 ms
[1782114996.698052] seq=20 owd=0.038 ms
[1782114996.718064] seq=21 owd=0.042 ms
[1782114996.738055] seq=22 owd=0.030 ms
[1782114996.758041] seq=23 owd=0.025 ms
[1782114996.778054] seq=24 owd=0.034 ms
[1782114996.798056] seq=25 owd=0.038 ms
[1782114996.818149] seq=26 owd=0.047 ms
[1782114996.838061] seq=27 owd=0.038 ms
[1782114996.858054] seq=28 owd=0.036 ms
[1782114996.878060] seq=29 owd=0.035 ms
[1782114996.898058] seq=30 owd=0.041 ms
[1782114996.918041] seq=31 owd=0.025 ms
[1782114996.938042] seq=32 owd=0.027 ms
[1782114996.958062] seq=33 owd=0.040 ms
[1782114996.978058] seq=34 owd=0.039 ms
[1782114996.998073] seq=35 owd=0.055 ms
[1782114997.018050] seq=36 owd=0.035 ms
[1782114997.038051] seq=37 owd=0.036 ms
[1782114997.058088] seq=38 owd=0.059 ms
[1782114997.078081] seq=39 owd=0.049 ms
[1782114997.098068] seq=40 owd=0.047 ms
[1782114997.118072] seq=41 owd=0.036 ms
[1782114997.138063] seq=42 owd=0.039 ms
[1782114997.158057] seq=43 owd=0.038 ms
[1782114997.178061] seq=44 owd=0.042 ms
[1782114997.198047] seq=45 owd=0.029 ms
[1782114997.218051] seq=46 owd=0.035 ms
[1782114997.238043] seq=47 owd=0.027 ms
[1782114997.258045] seq=48 owd=0.031 ms
[1782114997.278041] seq=49 owd=0.027 ms
[1782114997.298050] seq=50 owd=0.035 ms
[1782114997.318057] seq=51 owd=0.039 ms
[1782114997.338048] seq=52 owd=0.032 ms
[1782114997.358042] seq=53 owd=0.029 ms
[1782114997.378043] seq=54 owd=0.029 ms
[1782114997.398046] seq=55 owd=0.031 ms
[1782114997.418041] seq=56 owd=0.026 ms
[1782114997.438051] seq=57 owd=0.036 ms
[1782114997.458050] seq=58 owd=0.035 ms
[1782114997.478041] seq=59 owd=0.026 ms
[1782114997.498063] seq=60 owd=0.041 ms
[1782114997.518052] seq=61 owd=0.031 ms
[1782114997.538041] seq=62 owd=0.026 ms
[1782114997.558045] seq=63 owd=0.029 ms
[1782114997.578041] seq=64 owd=0.026 ms
[1782114997.598045] seq=65 owd=0.031 ms
[1782114997.618055] seq=66 owd=0.036 ms
[1782114997.638059] seq=67 owd=0.039 ms
[1782114997.658050] seq=68 owd=0.033 ms
[1782114997.678087] seq=69 owd=0.063 ms
[1782114997.698076] seq=70 owd=0.054 ms
[1782114997.718086] seq=71 owd=0.064 ms
[1782114997.738108] seq=72 owd=0.072 ms
[1782114997.758085] seq=73 owd=0.060 ms
[1782114997.778109] seq=74 owd=0.077 ms
[1782114997.798124] seq=75 owd=0.089 ms
[1782114997.818104] seq=76 owd=0.072 ms
[1782114997.838096] seq=77 owd=0.059 ms
[1782114997.858107] seq=78 owd=0.073 ms
[1782114997.878088] seq=79 owd=0.060 ms
[1782114997.898060] seq=80 owd=0.042 ms
[1782114997.918042] seq=81 owd=0.027 ms
[1782114997.938046] seq=82 owd=0.029 ms
[1782114997.958057] seq=83 owd=0.039 ms
[1782114997.978067] seq=84 owd=0.041 ms
[1782114997.998063] seq=85 owd=0.046 ms
[1782114998.018045] seq=86 owd=0.030 ms
[1782114998.038067] seq=87 owd=0.045 ms
[1782114998.058062] seq=88 owd=0.042 ms
[1782114998.078048] seq=89 owd=0.033 ms
[1782114998.098055] seq=90 owd=0.032 ms
[1782114998.118055] seq=91 owd=0.034 ms
[1782114998.138047] seq=92 owd=0.030 ms
[1782114998.158046] seq=93 owd=0.029 ms
[1782114998.178055] seq=94 owd=0.037 ms
[1782114998.198059] seq=95 owd=0.042 ms
[1782114998.218101] seq=96 owd=0.086 ms
[1782114998.238130] seq=97 owd=0.114 ms
[1782114998.258081] seq=98 owd=0.064 ms
[1782114998.278083] seq=99 owd=0.068 ms
[1782114998.298044] seq=100 owd=0.027 ms
[1782114998.318043] seq=101 owd=0.026 ms
[1782114998.338052] seq=102 owd=0.032 ms
[1782114998.358047] seq=103 owd=0.030 ms
[1782114998.378044] seq=104 owd=0.028 ms
[1782114998.398047] seq=105 owd=0.030 ms
[1782114998.418048] seq=106 owd=0.031 ms
[1782114998.438053] seq=107 owd=0.030 ms
[1782114998.458041] seq=108 owd=0.024 ms
[1782114998.478037] seq=109 owd=0.022 ms
[1782114998.498043] seq=110 owd=0.029 ms
[1782114998.518036] seq=111 owd=0.023 ms
[1782114998.538036] seq=112 owd=0.022 ms
[1782114998.558047] seq=113 owd=0.034 ms
[1782114998.578046] seq=114 owd=0.033 ms
[1782114998.598061] seq=115 owd=0.040 ms
[1782114998.618056] seq=116 owd=0.039 ms
[1782114998.638062] seq=117 owd=0.038 ms
[1782114998.658073] seq=118 owd=0.037 ms
[1782114998.678046] seq=119 owd=0.029 ms
[1782114998.698037] seq=120 owd=0.022 ms
[1782114998.718052] seq=121 owd=0.028 ms
[1782114998.738039] seq=122 owd=0.025 ms
[1782114998.758037] seq=123 owd=0.023 ms
[1782114998.778037] seq=124 owd=0.024 ms
[1782114998.798034] seq=125 owd=0.020 ms
[1782114998.818038] seq=126 owd=0.023 ms
[1782114998.838036] seq=127 owd=0.023 ms
[1782114998.858047] seq=128 owd=0.034 ms
[1782114998.878100] seq=129 owd=0.069 ms
[1782114998.898093] seq=130 owd=0.059 ms
[1782114998.918057] seq=131 owd=0.037 ms
[1782114998.938052] seq=132 owd=0.031 ms
[1782114998.958085] seq=133 owd=0.050 ms
[1782114998.978050] seq=134 owd=0.029 ms
[1782114998.998040] seq=135 owd=0.024 ms
[1782114999.018060] seq=136 owd=0.036 ms
[1782114999.038042] seq=137 owd=0.026 ms
[1782114999.058051] seq=138 owd=0.030 ms
[1782114999.078058] seq=139 owd=0.042 ms
[1782114999.098065] seq=140 owd=0.047 ms
[1782114999.118040] seq=141 owd=0.025 ms
[1782114999.138050] seq=142 owd=0.036 ms
[1782114999.158078] seq=143 owd=0.063 ms
[1782114999.178089] seq=144 owd=0.071 ms
[1782114999.198046] seq=145 owd=0.028 ms
[1782114999.218038] seq=146 owd=0.024 ms
[1782114999.238038] seq=147 owd=0.026 ms
[1782114999.258046] seq=148 owd=0.031 ms
[1782114999.278076] seq=149 owd=0.056 ms
[1782114999.298065] seq=150 owd=0.046 ms
[1782114999.318054] seq=151 owd=0.039 ms
[1782114999.338053] seq=152 owd=0.038 ms
[1782114999.358052] seq=153 owd=0.040 ms
[1782114999.378055] seq=154 owd=0.037 ms
[1782114999.398048] seq=155 owd=0.033 ms
[1782114999.418063] seq=156 owd=0.034 ms
[1782114999.438054] seq=157 owd=0.033 ms
[1782114999.458050] seq=158 owd=0.029 ms
[1782114999.478052] seq=159 owd=0.033 ms
[1782114999.498062] seq=160 owd=0.041 ms
[1782114999.518069] seq=161 owd=0.048 ms
[1782114999.538062] seq=162 owd=0.043 ms
[1782114999.558045] seq=163 owd=0.029 ms
[1782114999.578041] seq=164 owd=0.026 ms
[1782114999.598034] seq=165 owd=0.021 ms
[1782114999.618036] seq=166 owd=0.022 ms
[1782114999.638036] seq=167 owd=0.021 ms
[1782114999.658036] seq=168 owd=0.021 ms
[1782114999.678040] seq=169 owd=0.025 ms
[1782114999.698131] seq=170 owd=0.054 ms
[1782114999.718056] seq=171 owd=0.034 ms
[1782114999.738045] seq=172 owd=0.027 ms
[1782114999.758048] seq=173 owd=0.032 ms
[1782114999.778045] seq=174 owd=0.030 ms
[1782114999.798044] seq=175 owd=0.030 ms
[1782114999.818040] seq=176 owd=0.026 ms
[1782114999.838040] seq=177 owd=0.025 ms
[1782114999.858056] seq=178 owd=0.040 ms
[1782114999.878055] seq=179 owd=0.039 ms
[1782114999.898081] seq=180 owd=0.062 ms
[1782114999.918087] seq=181 owd=0.060 ms
[1782114999.938060] seq=182 owd=0.040 ms
[1782114999.958059] seq=183 owd=0.041 ms
[1782114999.978056] seq=184 owd=0.036 ms
[1782114999.998055] seq=185 owd=0.040 ms
[1782115000.018053] seq=186 owd=0.038 ms
[1782115000.038049] seq=187 owd=0.033 ms
[1782115000.058044] seq=188 owd=0.029 ms
[1782115000.078073] seq=189 owd=0.058 ms
[1782115000.098056] seq=190 owd=0.040 ms
[1782115000.118058] seq=191 owd=0.040 ms
[1782115000.138050] seq=192 owd=0.034 ms
[1782115000.158074] seq=193 owd=0.054 ms
[1782115000.178109] seq=194 owd=0.076 ms
[1782115000.198072] seq=195 owd=0.045 ms
[1782115000.218087] seq=196 owd=0.061 ms
[1782115000.238101] seq=197 owd=0.071 ms
[1782115000.258129] seq=198 owd=0.083 ms
[1782115000.278110] seq=199 owd=0.073 ms
[1782115000.298106] seq=200 owd=0.072 ms
[1782115000.318088] seq=201 owd=0.054 ms
[1782115000.338107] seq=202 owd=0.072 ms
[1782115000.358078] seq=203 owd=0.052 ms
[1782115000.378058] seq=204 owd=0.036 ms
[1782115000.398059] seq=205 owd=0.037 ms
[1782115000.418079] seq=206 owd=0.054 ms
[1782115000.438064] seq=207 owd=0.039 ms
[1782115000.458054] seq=208 owd=0.035 ms
[1782115000.478067] seq=209 owd=0.045 ms
[1782115000.498054] seq=210 owd=0.037 ms
[1782115000.518068] seq=211 owd=0.050 ms
[1782115000.538131] seq=212 owd=0.055 ms
[1782115000.558062] seq=213 owd=0.041 ms
[1782115000.578054] seq=214 owd=0.037 ms
[1782115000.598057] seq=215 owd=0.039 ms
[1782115000.618126] seq=216 owd=0.106 ms
[1782115000.638075] seq=217 owd=0.050 ms
[1782115000.658058] seq=218 owd=0.042 ms
[1782115000.678049] seq=219 owd=0.035 ms
[1782115000.698099] seq=220 owd=0.086 ms
[1782115000.718043] seq=221 owd=0.030 ms
[1782115000.738045] seq=222 owd=0.031 ms
[1782115000.758041] seq=223 owd=0.027 ms
[1782115000.778049] seq=224 owd=0.035 ms
[1782115000.798042] seq=225 owd=0.027 ms
[1782115000.818047] seq=226 owd=0.033 ms
[1782115000.838040] seq=227 owd=0.027 ms
[1782115000.858049] seq=228 owd=0.035 ms
[1782115000.878104] seq=229 owd=0.089 ms
[1782115000.898050] seq=230 owd=0.034 ms
[1782115000.918052] seq=231 owd=0.038 ms
[1782115000.938050] seq=232 owd=0.034 ms
[1782115000.958053] seq=233 owd=0.039 ms
[1782115000.978051] seq=234 owd=0.034 ms
[1782115000.998042] seq=235 owd=0.025 ms
[1782115001.018039] seq=236 owd=0.025 ms
[1782115001.038043] seq=237 owd=0.027 ms
[1782115001.058040] seq=238 owd=0.025 ms
