# OWD receiver: AF43  port=5003
[1783079222.215187] seq=1 owd=0.084 ms
[1783079222.281104] seq=2 owd=45.971 ms
[1783079222.412196] seq=3 owd=157.088 ms
[1783079222.543962] seq=4 owd=268.822 ms
[1783079222.675539] seq=5 owd=380.398 ms
[1783079222.915661] seq=14 owd=440.537 ms
[1783079222.935508] seq=15 owd=440.383 ms
[1783079223.575875] seq=47 owd=440.719 ms
[1783079223.775797] seq=57 owd=440.672 ms
[1783079223.935749] seq=65 owd=440.618 ms
[1783079224.215590] seq=79 owd=440.428 ms
[1783079224.375641] seq=87 owd=440.475 ms
[1783079224.455730] seq=91 owd=440.588 ms
[1783079224.475452] seq=92 owd=440.327 ms
[1783079224.735490] seq=105 owd=440.363 ms
[1783079224.935745] seq=115 owd=440.619 ms
[1783079225.335803] seq=135 owd=440.679 ms
[1783079225.435707] seq=140 owd=440.588 ms
[1783079225.495681] seq=143 owd=440.555 ms
[1783079225.715533] seq=154 owd=440.405 ms
[1783079225.735442] seq=155 owd=440.312 ms
[1783079225.755221] seq=156 owd=440.098 ms
[1783079225.795404] seq=158 owd=440.255 ms
[1783079225.855342] seq=161 owd=440.189 ms
[1783079225.955317] seq=166 owd=440.160 ms
[1783079226.015272] seq=169 owd=440.113 ms
[1783079226.215298] seq=179 owd=440.177 ms
[1783079226.255425] seq=181 owd=440.261 ms
[1783079226.335454] seq=185 owd=440.333 ms
[1783079226.355267] seq=186 owd=440.151 ms
[1783079226.675544] seq=202 owd=440.415 ms
[1783079226.735500] seq=205 owd=440.361 ms
[1783079226.935658] seq=215 owd=440.528 ms
[1783079227.175586] seq=227 owd=440.457 ms
[1783079227.495697] seq=243 owd=440.533 ms
[1783079227.535480] seq=245 owd=440.342 ms
[1783079227.575516] seq=247 owd=440.386 ms
[1783079227.735438] seq=255 owd=440.318 ms
[1783079227.855339] seq=261 owd=440.169 ms
[1783079228.455845] seq=291 owd=440.715 ms
[1783079228.515696] seq=294 owd=440.568 ms
[1783079228.715693] seq=304 owd=440.570 ms
[1783079228.735567] seq=305 owd=440.435 ms
[1783079228.755417] seq=306 owd=440.295 ms
[1783079228.835239] seq=310 owd=440.100 ms
[1783079229.015332] seq=319 owd=440.211 ms
[1783079229.115283] seq=324 owd=440.156 ms
[1783079229.215364] seq=329 owd=440.238 ms
[1783079229.535719] seq=345 owd=440.595 ms
[1783079229.755646] seq=356 owd=440.505 ms
[1783079229.915544] seq=364 owd=440.423 ms
[1783079229.935490] seq=365 owd=440.343 ms
[1783079229.955484] seq=366 owd=440.341 ms
[1783079229.995442] seq=368 owd=440.325 ms
[1783079230.115293] seq=374 owd=440.154 ms
[1783079230.135126] seq=375 owd=439.996 ms
[1783079230.275087] seq=382 owd=439.965 ms
[1783079230.334990] seq=385 owd=439.867 ms
[1783079230.675569] seq=402 owd=440.447 ms
[1783079230.735498] seq=405 owd=440.380 ms
[1783079230.755416] seq=406 owd=440.279 ms
[1783079230.815492] seq=409 owd=440.364 ms
[1783079231.295900] seq=433 owd=440.787 ms
[1783079231.335551] seq=435 owd=440.408 ms
[1783079231.635674] seq=450 owd=440.553 ms
[1783079231.775656] seq=457 owd=440.507 ms
[1783079231.855590] seq=461 owd=440.454 ms
[1783079231.875521] seq=462 owd=440.402 ms
[1783079231.955366] seq=466 owd=440.241 ms
[1783079232.135449] seq=475 owd=440.285 ms
[1783079232.675713] seq=502 owd=440.572 ms
[1783079232.735782] seq=505 owd=440.675 ms
[1783079233.055572] seq=521 owd=440.442 ms
[1783079233.375721] seq=537 owd=440.591 ms
[1783079233.675663] seq=552 owd=440.500 ms
[1783079233.735652] seq=555 owd=440.519 ms
[1783079234.035695] seq=570 owd=440.568 ms
[1783079234.055462] seq=571 owd=440.319 ms
[1783079234.115402] seq=574 owd=440.260 ms
[1783079234.315372] seq=584 owd=440.247 ms
[1783079234.335489] seq=585 owd=440.361 ms
[1783079234.475318] seq=592 owd=440.141 ms
[1783079234.515344] seq=594 owd=440.221 ms
[1783079234.535340] seq=595 owd=440.216 ms
[1783079234.735200] seq=605 owd=440.071 ms
[1783079234.755203] seq=606 owd=440.028 ms
[1783079234.955300] seq=616 owd=440.187 ms
[1783079235.015559] seq=619 owd=440.423 ms
[1783079235.115335] seq=624 owd=440.205 ms
[1783079235.175260] seq=627 owd=440.130 ms
[1783079235.255402] seq=631 owd=440.282 ms
[1783079235.415460] seq=639 owd=440.336 ms
[1783079235.535337] seq=645 owd=440.212 ms
[1783079235.755613] seq=656 owd=440.491 ms
[1783079236.155645] seq=676 owd=440.502 ms
[1783079236.215607] seq=679 owd=440.481 ms
[1783079236.375632] seq=687 owd=440.505 ms
[1783079236.515510] seq=694 owd=440.382 ms
[1783079236.615487] seq=699 owd=440.356 ms
[1783079236.655401] seq=701 owd=440.272 ms
[1783079236.695426] seq=703 owd=440.275 ms
[1783079237.135630] seq=725 owd=440.505 ms
[1783079237.195772] seq=728 owd=440.578 ms
[1783079237.315646] seq=734 owd=440.509 ms
[1783079237.335499] seq=735 owd=440.361 ms
[1783079237.515344] seq=744 owd=440.196 ms
[1783079237.655544] seq=751 owd=440.433 ms
[1783079237.715013] seq=754 owd=439.864 ms
[1783079237.775302] seq=757 owd=440.143 ms
[1783079237.815396] seq=759 owd=440.236 ms
[1783079237.915312] seq=764 owd=440.179 ms
[1783079237.935246] seq=765 owd=440.091 ms
[1783079237.975243] seq=767 owd=440.076 ms
[1783079238.135149] seq=775 owd=440.020 ms
[1783079238.395475] seq=788 owd=440.354 ms
[1783079238.495533] seq=793 owd=440.380 ms
[1783079238.555524] seq=796 owd=440.358 ms
[1783079238.675563] seq=802 owd=440.448 ms
[1783079238.735271] seq=805 owd=440.144 ms
[1783079238.955521] seq=816 owd=440.398 ms
[1783079239.035432] seq=820 owd=440.309 ms
[1783079239.135441] seq=825 owd=440.311 ms
[1783079239.195483] seq=828 owd=440.351 ms
[1783079239.275254] seq=832 owd=440.133 ms
[1783079239.615540] seq=849 owd=440.419 ms
[1783079239.715505] seq=854 owd=440.345 ms
[1783079239.935713] seq=865 owd=440.577 ms
[1783079240.115719] seq=874 owd=440.594 ms
[1783079240.135556] seq=875 owd=440.354 ms
[1783079240.275547] seq=882 owd=440.413 ms
[1783079240.695658] seq=903 owd=440.523 ms
[1783079240.975818] seq=917 owd=440.695 ms
[1783079240.995453] seq=918 owd=440.325 ms
[1783079241.015411] seq=919 owd=440.289 ms
[1783079241.035253] seq=920 owd=440.127 ms
[1783079241.095196] seq=923 owd=440.078 ms
[1783079241.115265] seq=924 owd=440.100 ms
[1783079241.535843] seq=945 owd=440.701 ms
[1783079241.595702] seq=948 owd=440.575 ms
[1783079241.875556] seq=962 owd=440.450 ms
[1783079242.195592] seq=978 owd=440.463 ms
[1783079242.255597] seq=981 owd=440.476 ms
[1783079242.335538] seq=985 owd=440.389 ms
[1783079242.435481] seq=990 owd=440.349 ms
[1783079242.515362] seq=994 owd=440.219 ms
[1783079242.535306] seq=995 owd=440.168 ms
[1783079242.755366] seq=1006 owd=440.242 ms
[1783079242.835302] seq=1010 owd=440.175 ms
[1783079242.935329] seq=1015 owd=440.189 ms
[1783079243.295712] seq=1033 owd=440.588 ms
[1783079243.495725] seq=1043 owd=440.588 ms
[1783079243.635655] seq=1050 owd=440.526 ms
[1783079243.755662] seq=1056 owd=440.535 ms
[1783079243.815503] seq=1059 owd=440.381 ms
[1783079243.955502] seq=1066 owd=440.381 ms
[1783079243.995461] seq=1068 owd=440.339 ms
[1783079244.135334] seq=1075 owd=440.209 ms
[1783079244.195236] seq=1078 owd=440.104 ms
[1783079244.315371] seq=1084 owd=440.263 ms
[1783079244.335269] seq=1085 owd=440.137 ms
[1783079244.575394] seq=1097 owd=440.240 ms
[1783079244.815626] seq=1109 owd=440.503 ms
[1783079244.875573] seq=1112 owd=440.450 ms
[1783079244.895561] seq=1113 owd=440.413 ms
[1783079244.955335] seq=1116 owd=440.200 ms
[1783079245.215238] seq=1129 owd=440.116 ms
[1783079245.255476] seq=1131 owd=440.301 ms
[1783079245.275068] seq=1132 owd=439.939 ms
[1783079245.375411] seq=1137 owd=440.277 ms
[1783079245.515332] seq=1144 owd=440.208 ms
[1783079245.555185] seq=1146 owd=440.063 ms
[1783079245.595146] seq=1148 owd=440.028 ms
[1783079245.675150] seq=1152 owd=440.030 ms
[1783079245.795223] seq=1158 owd=440.100 ms
[1783079245.815137] seq=1159 owd=440.016 ms
[1783079245.855135] seq=1161 owd=440.017 ms
[1783079245.875077] seq=1162 owd=439.939 ms
[1783079245.954962] seq=1166 owd=439.843 ms
[1783079245.995114] seq=1168 owd=439.997 ms
[1783079246.014952] seq=1169 owd=439.817 ms
[1783079246.094857] seq=1173 owd=439.731 ms
[1783079246.174823] seq=1177 owd=439.701 ms
[1783079246.234781] seq=1180 owd=439.666 ms
[1783079246.315254] seq=1184 owd=440.114 ms
[1783079246.575426] seq=1197 owd=440.283 ms
[1783079246.595482] seq=1198 owd=440.348 ms
[1783079246.795490] seq=1208 owd=440.365 ms
[1783079246.915532] seq=1214 owd=440.388 ms
[1783079246.995305] seq=1218 owd=440.185 ms
[1783079247.095446] seq=1223 owd=440.318 ms
[1783079247.555819] seq=1246 owd=440.659 ms
[1783079247.595804] seq=1248 owd=440.677 ms
[1783079247.795480] seq=1258 owd=440.357 ms
[1783079247.855470] seq=1261 owd=440.348 ms
[1783079248.015483] seq=1269 owd=440.327 ms
[1783079248.275602] seq=1282 owd=440.478 ms
[1783079248.715636] seq=1304 owd=440.500 ms
[1783079248.755686] seq=1306 owd=440.547 ms
[1783079248.995642] seq=1318 owd=440.516 ms
[1783079249.135408] seq=1325 owd=440.288 ms
[1783079249.215576] seq=1329 owd=440.454 ms
[1783079249.335386] seq=1335 owd=440.260 ms
[1783079249.355490] seq=1336 owd=440.321 ms
[1783079249.395292] seq=1338 owd=440.164 ms
[1783079249.575370] seq=1347 owd=440.259 ms
[1783079249.815625] seq=1359 owd=440.498 ms
[1783079249.855700] seq=1361 owd=440.583 ms
[1783079249.955494] seq=1366 owd=440.366 ms
[1783079250.195490] seq=1378 owd=440.363 ms
[1783079250.395625] seq=1388 owd=440.505 ms
[1783079250.495613] seq=1393 owd=440.437 ms
[1783079250.575479] seq=1397 owd=440.353 ms
[1783079250.835603] seq=1410 owd=440.474 ms
[1783079250.855476] seq=1411 owd=440.348 ms
[1783079250.915367] seq=1414 owd=440.223 ms
[1783079250.995375] seq=1418 owd=440.219 ms
[1783079251.215424] seq=1429 owd=440.272 ms
[1783079251.315406] seq=1434 owd=440.285 ms
[1783079251.355296] seq=1436 owd=440.181 ms
[1783079251.395488] seq=1438 owd=440.362 ms
[1783079251.715494] seq=1454 owd=440.372 ms
[1783079251.775413] seq=1457 owd=440.298 ms
[1783079251.795476] seq=1458 owd=440.354 ms
[1783079251.895481] seq=1463 owd=440.352 ms
[1783079251.995488] seq=1468 owd=440.353 ms
[1783079252.055438] seq=1471 owd=440.303 ms
[1783079252.375625] seq=1487 owd=440.478 ms
[1783079252.875707] seq=1512 owd=440.598 ms
[1783079252.995723] seq=1518 owd=440.604 ms
