# OWD receiver: AF43  port=5003
[1783079295.630573] seq=1 owd=0.077 ms
[1783079295.693832] seq=2 owd=43.300 ms
[1783079295.825286] seq=3 owd=154.771 ms
[1783079295.956838] seq=4 owd=266.318 ms
[1783079296.088490] seq=5 owd=377.939 ms
[1783079296.370972] seq=16 owd=440.446 ms
[1783079296.471046] seq=21 owd=440.506 ms
[1783079296.710927] seq=33 owd=440.421 ms
[1783079296.810925] seq=38 owd=440.404 ms
[1783079296.970871] seq=46 owd=440.359 ms
[1783079297.250952] seq=60 owd=440.418 ms
[1783079297.270920] seq=61 owd=440.387 ms
[1783079297.370856] seq=66 owd=440.361 ms
[1783079297.390682] seq=67 owd=440.169 ms
[1783079297.570690] seq=76 owd=440.181 ms
[1783079297.610675] seq=78 owd=440.130 ms
[1783079297.670517] seq=81 owd=440.018 ms
[1783079297.770784] seq=86 owd=440.259 ms
[1783079297.870764] seq=91 owd=440.246 ms
[1783079297.910719] seq=93 owd=440.185 ms
[1783079297.970571] seq=96 owd=440.019 ms
[1783079298.050505] seq=100 owd=439.978 ms
[1783079298.130579] seq=104 owd=440.073 ms
[1783079298.170866] seq=106 owd=440.323 ms
[1783079298.270556] seq=111 owd=440.012 ms
[1783079298.410169] seq=118 owd=439.648 ms
[1783079298.570682] seq=126 owd=440.162 ms
[1783079298.871107] seq=141 owd=440.591 ms
[1783079299.010974] seq=148 owd=440.463 ms
[1783079299.071085] seq=151 owd=440.574 ms
[1783079299.110929] seq=153 owd=440.400 ms
[1783079299.250666] seq=160 owd=440.151 ms
[1783079299.270646] seq=161 owd=440.131 ms
[1783079299.751248] seq=185 owd=440.720 ms
[1783079299.771122] seq=186 owd=440.608 ms
[1783079299.930900] seq=194 owd=440.380 ms
[1783079300.010846] seq=198 owd=440.332 ms
[1783079300.110712] seq=203 owd=440.207 ms
[1783079300.370880] seq=216 owd=440.367 ms
[1783079300.571032] seq=226 owd=440.520 ms
[1783079300.851034] seq=240 owd=440.525 ms
[1783079301.031250] seq=249 owd=440.695 ms
[1783079301.150871] seq=255 owd=440.353 ms
[1783079301.711223] seq=283 owd=440.701 ms
[1783079301.731101] seq=284 owd=440.579 ms
[1783079301.951071] seq=295 owd=440.569 ms
[1783079301.970854] seq=296 owd=440.330 ms
[1783079302.170892] seq=306 owd=440.378 ms
[1783079302.210861] seq=308 owd=440.365 ms
[1783079302.270847] seq=311 owd=440.306 ms
[1783079302.350666] seq=315 owd=440.138 ms
[1783079302.370599] seq=316 owd=440.075 ms
[1783079302.670783] seq=331 owd=440.252 ms
[1783079302.730971] seq=334 owd=440.458 ms
[1783079302.750716] seq=335 owd=440.198 ms
[1783079302.790724] seq=337 owd=440.126 ms
[1783079302.950722] seq=345 owd=440.202 ms
[1783079303.371107] seq=366 owd=440.584 ms
[1783079303.391046] seq=367 owd=440.478 ms
[1783079303.510942] seq=373 owd=440.431 ms
[1783079303.670951] seq=381 owd=440.432 ms
[1783079303.690786] seq=382 owd=440.264 ms
[1783079303.770617] seq=386 owd=440.096 ms
[1783079303.970951] seq=396 owd=440.437 ms
[1783079304.350988] seq=415 owd=440.472 ms
[1783079304.370978] seq=416 owd=440.412 ms
[1783079304.570978] seq=426 owd=440.468 ms
[1783079304.650891] seq=430 owd=440.378 ms
[1783079304.770700] seq=436 owd=440.188 ms
[1783079304.790604] seq=437 owd=440.086 ms
[1783079304.810684] seq=438 owd=440.166 ms
[1783079304.910541] seq=443 owd=440.024 ms
[1783079305.170875] seq=456 owd=440.362 ms
[1783079305.351088] seq=465 owd=440.588 ms
[1783079305.390854] seq=467 owd=440.325 ms
[1783079305.550952] seq=475 owd=440.393 ms
[1783079305.570859] seq=476 owd=440.345 ms
[1783079305.650738] seq=480 owd=440.215 ms
[1783079305.810702] seq=488 owd=440.181 ms
[1783079305.910599] seq=493 owd=440.078 ms
[1783079305.990682] seq=497 owd=440.145 ms
[1783079306.170916] seq=506 owd=440.404 ms
[1783079306.210870] seq=508 owd=440.355 ms
[1783079306.250710] seq=510 owd=440.192 ms
[1783079306.310571] seq=513 owd=440.057 ms
[1783079306.570886] seq=526 owd=440.376 ms
[1783079306.630673] seq=529 owd=440.162 ms
[1783079306.670624] seq=531 owd=440.108 ms
[1783079306.690629] seq=532 owd=440.115 ms
[1783079306.810813] seq=538 owd=440.263 ms
[1783079306.910593] seq=543 owd=440.074 ms
[1783079306.950567] seq=545 owd=440.033 ms
[1783079307.010318] seq=548 owd=439.801 ms
[1783079307.350734] seq=565 owd=440.230 ms
[1783079307.471056] seq=571 owd=440.534 ms
[1783079307.650981] seq=580 owd=440.454 ms
[1783079307.710935] seq=583 owd=440.416 ms
[1783079307.750762] seq=585 owd=440.248 ms
[1783079307.770789] seq=586 owd=440.267 ms
[1783079307.850653] seq=590 owd=440.145 ms
[1783079307.950551] seq=595 owd=440.037 ms
[1783079307.970526] seq=596 owd=440.002 ms
[1783079308.130502] seq=604 owd=439.988 ms
[1783079308.210663] seq=608 owd=440.143 ms
[1783079308.230553] seq=609 owd=440.034 ms
[1783079308.410850] seq=618 owd=440.345 ms
[1783079308.550724] seq=625 owd=440.207 ms
[1783079308.651120] seq=630 owd=440.500 ms
[1783079308.890932] seq=642 owd=440.410 ms
[1783079308.970882] seq=646 owd=440.365 ms
[1783079309.170898] seq=656 owd=440.383 ms
[1783079309.250718] seq=660 owd=440.201 ms
[1783079309.370894] seq=666 owd=440.375 ms
[1783079309.530763] seq=674 owd=440.248 ms
[1783079309.610693] seq=678 owd=440.193 ms
[1783079309.770905] seq=686 owd=440.384 ms
[1783079309.850747] seq=690 owd=440.227 ms
[1783079309.930766] seq=694 owd=440.192 ms
[1783079310.190904] seq=707 owd=440.383 ms
[1783079310.250986] seq=710 owd=440.468 ms
[1783079310.370913] seq=716 owd=440.383 ms
[1783079310.530810] seq=724 owd=440.290 ms
[1783079310.570840] seq=726 owd=440.289 ms
[1783079310.610743] seq=728 owd=440.225 ms
[1783079310.650677] seq=730 owd=440.123 ms
[1783079310.710651] seq=733 owd=440.135 ms
[1783079310.870639] seq=741 owd=440.122 ms
[1783079310.970519] seq=746 owd=440.019 ms
[1783079311.050674] seq=750 owd=440.157 ms
[1783079311.250919] seq=760 owd=440.380 ms
[1783079311.290813] seq=762 owd=440.296 ms
[1783079311.430821] seq=769 owd=440.321 ms
[1783079311.570900] seq=776 owd=440.385 ms
[1783079311.650720] seq=780 owd=440.207 ms
[1783079311.710788] seq=783 owd=440.270 ms
[1783079311.930954] seq=794 owd=440.439 ms
[1783079311.970821] seq=796 owd=440.274 ms
[1783079312.010702] seq=798 owd=440.169 ms
[1783079312.030662] seq=799 owd=440.148 ms
[1783079312.350757] seq=815 owd=440.241 ms
[1783079312.631155] seq=829 owd=440.635 ms
[1783079312.650931] seq=830 owd=440.418 ms
[1783079312.670925] seq=831 owd=440.396 ms
[1783079312.690800] seq=832 owd=440.251 ms
[1783079312.710564] seq=833 owd=440.055 ms
[1783079312.730528] seq=834 owd=440.012 ms
[1783079312.970638] seq=846 owd=440.100 ms
[1783079313.010506] seq=848 owd=439.986 ms
[1783079313.070259] seq=851 owd=439.721 ms
[1783079313.250890] seq=860 owd=440.366 ms
[1783079313.290831] seq=862 owd=440.319 ms
[1783079313.310651] seq=863 owd=440.124 ms
[1783079313.570918] seq=876 owd=440.365 ms
[1783079313.670759] seq=881 owd=440.246 ms
[1783079313.771026] seq=886 owd=440.486 ms
[1783079314.050918] seq=900 owd=440.368 ms
[1783079314.370948] seq=916 owd=440.428 ms
[1783079314.651076] seq=930 owd=440.547 ms
[1783079314.831088] seq=939 owd=440.587 ms
[1783079315.111070] seq=953 owd=440.537 ms
[1783079315.190875] seq=957 owd=440.354 ms
[1783079315.250914] seq=960 owd=440.409 ms
[1783079315.370910] seq=966 owd=440.363 ms
[1783079315.470801] seq=971 owd=440.279 ms
[1783079336.650617] seq=2052 owd=0.095 ms
[1783079336.756541] seq=2053 owd=86.017 ms
[1783079336.887961] seq=2054 owd=197.439 ms
[1783079337.019551] seq=2055 owd=309.018 ms
[1783079337.150682] seq=2056 owd=420.157 ms
[1783079337.270907] seq=2061 owd=440.395 ms
[1783079337.390884] seq=2067 owd=440.350 ms
[1783079337.590846] seq=2077 owd=440.298 ms
[1783079337.670884] seq=2081 owd=440.342 ms
[1783079337.750890] seq=2085 owd=440.375 ms
[1783079337.930819] seq=2094 owd=440.304 ms
[1783079338.310993] seq=2113 owd=440.477 ms
[1783079338.511195] seq=2123 owd=440.682 ms
[1783079338.590986] seq=2127 owd=440.469 ms
[1783079338.771111] seq=2136 owd=440.596 ms
[1783079338.790893] seq=2137 owd=440.364 ms
[1783079338.870744] seq=2141 owd=440.233 ms
[1783079338.930565] seq=2144 owd=440.052 ms
[1783079339.110817] seq=2153 owd=440.303 ms
[1783079339.190572] seq=2157 owd=440.050 ms
[1783079339.230690] seq=2159 owd=440.171 ms
[1783079339.310701] seq=2163 owd=440.162 ms
[1783079339.350755] seq=2165 owd=440.188 ms
[1783079339.370546] seq=2166 owd=440.026 ms
[1783079339.410531] seq=2168 owd=440.013 ms
[1783079339.590523] seq=2177 owd=440.003 ms
[1783079339.610347] seq=2178 owd=439.819 ms
[1783079339.850896] seq=2190 owd=440.381 ms
[1783079340.010911] seq=2198 owd=440.387 ms
[1783079340.190974] seq=2207 owd=440.442 ms
[1783079340.351027] seq=2215 owd=440.507 ms
[1783079340.590966] seq=2227 owd=440.451 ms
[1783079341.071245] seq=2251 owd=440.742 ms
[1783079341.191002] seq=2257 owd=440.473 ms
[1783079341.270978] seq=2261 owd=440.461 ms
[1783079341.350926] seq=2265 owd=440.392 ms
[1783079341.630928] seq=2279 owd=440.411 ms
[1783079341.710909] seq=2283 owd=440.398 ms
[1783079341.910984] seq=2293 owd=440.470 ms
[1783079341.970931] seq=2296 owd=440.417 ms
[1783079341.990883] seq=2297 owd=440.368 ms
[1783079342.010544] seq=2298 owd=440.031 ms
[1783079342.070449] seq=2301 owd=439.952 ms
[1783079342.090529] seq=2302 owd=440.015 ms
[1783079342.190522] seq=2307 owd=440.003 ms
[1783079342.210538] seq=2308 owd=440.025 ms
[1783079342.350400] seq=2315 owd=439.883 ms
[1783079342.390208] seq=2317 owd=439.690 ms
[1783079342.410170] seq=2318 owd=439.636 ms
[1783079342.470405] seq=2321 owd=439.854 ms
[1783079342.590573] seq=2327 owd=440.049 ms
[1783079342.670681] seq=2331 owd=440.179 ms
[1783079342.870818] seq=2341 owd=440.297 ms
[1783079343.030877] seq=2349 owd=440.360 ms
[1783079343.150958] seq=2355 owd=440.441 ms
[1783079343.170847] seq=2356 owd=440.296 ms
[1783079343.490950] seq=2372 owd=440.439 ms
[1783079343.590881] seq=2377 owd=440.359 ms
