# OWD receiver: AF42  port=5002
[1784201531.355306] seq=1 owd=0.146 ms
[1784201531.375333] seq=2 owd=0.149 ms
[1784201531.395500] seq=3 owd=0.311 ms
[1784201531.634753] seq=4 owd=219.551 ms
[1784201531.860512] seq=15 owd=225.328 ms
[1784201531.980126] seq=21 owd=224.937 ms
[1784201532.020040] seq=23 owd=224.818 ms
[1784201532.200015] seq=32 owd=224.839 ms
[1784201532.540344] seq=49 owd=225.133 ms
[1784201532.660306] seq=55 owd=225.117 ms
[1784201532.700052] seq=57 owd=224.877 ms
[1784201532.739991] seq=59 owd=224.776 ms
[1784201533.160361] seq=80 owd=225.173 ms
[1784201533.640382] seq=104 owd=225.196 ms
[1784201533.940389] seq=119 owd=225.163 ms
[1784201534.800410] seq=162 owd=225.222 ms
[1784201535.000288] seq=172 owd=225.099 ms
[1784201535.200237] seq=182 owd=225.052 ms
[1784201535.300352] seq=187 owd=225.171 ms
[1784201535.380415] seq=191 owd=225.225 ms
[1784201535.399981] seq=192 owd=224.789 ms
[1784201535.540154] seq=199 owd=224.881 ms
[1784201535.559896] seq=200 owd=224.725 ms
[1784201535.860330] seq=215 owd=225.143 ms
[1784201536.080425] seq=226 owd=225.241 ms
[1784201536.980447] seq=271 owd=225.252 ms
[1784201537.380431] seq=291 owd=225.238 ms
[1784201537.420367] seq=293 owd=225.134 ms
[1784201537.600244] seq=302 owd=225.060 ms
[1784201537.640300] seq=304 owd=225.107 ms
[1784201538.120342] seq=328 owd=225.139 ms
[1784201538.140098] seq=329 owd=224.908 ms
[1784201538.440226] seq=344 owd=225.041 ms
[1784201538.460170] seq=345 owd=224.972 ms
[1784201538.560288] seq=350 owd=225.092 ms
[1784201538.640137] seq=354 owd=224.946 ms
[1784201539.340474] seq=389 owd=225.279 ms
[1784201539.900332] seq=417 owd=225.135 ms
[1784201540.340613] seq=439 owd=225.430 ms
[1784201540.380352] seq=441 owd=225.162 ms
[1784201540.420157] seq=443 owd=224.923 ms
[1784201540.580157] seq=451 owd=224.970 ms
[1784201540.599860] seq=452 owd=224.671 ms
[1784201540.820312] seq=463 owd=225.122 ms
[1784201540.880290] seq=466 owd=225.104 ms
[1784201540.900130] seq=467 owd=224.941 ms
[1784201541.019857] seq=473 owd=224.662 ms
[1784201541.040004] seq=474 owd=224.793 ms
[1784201541.160257] seq=480 owd=225.057 ms
[1784201541.600503] seq=502 owd=225.307 ms
[1784201541.700366] seq=507 owd=225.167 ms
[1784201541.720104] seq=508 owd=224.911 ms
[1784201542.080326] seq=526 owd=225.139 ms
[1784201542.120316] seq=528 owd=225.120 ms
[1784201542.240146] seq=534 owd=224.961 ms
[1784201542.380248] seq=541 owd=225.052 ms
[1784201542.540331] seq=549 owd=225.103 ms
[1784201542.640219] seq=554 owd=225.018 ms
[1784201542.940397] seq=569 owd=225.213 ms
[1784201543.260281] seq=585 owd=225.108 ms
