# OWD receiver: AF41  port=5001
[1784633744.487850] seq=1 owd=0.124 ms
[1784633744.507884] seq=2 owd=0.129 ms
[1784633744.527902] seq=3 owd=0.128 ms
[1784633744.547816] seq=4 owd=0.065 ms
[1784633744.572158] seq=5 owd=4.396 ms
[1784633744.601345] seq=6 owd=13.611 ms
[1784633744.641395] seq=8 owd=13.644 ms
[1784633744.681323] seq=10 owd=13.576 ms
[1784633744.721331] seq=12 owd=13.581 ms
[1784633744.741359] seq=13 owd=13.611 ms
[1784633744.761349] seq=14 owd=13.609 ms
[1784633744.781330] seq=15 owd=13.602 ms
[1784633744.801388] seq=16 owd=13.639 ms
[1784633744.821359] seq=17 owd=13.608 ms
[1784633744.841372] seq=18 owd=13.591 ms
[1784633744.861428] seq=19 owd=13.638 ms
[1784633744.901382] seq=21 owd=13.593 ms
[1784633744.921341] seq=22 owd=13.598 ms
[1784633744.941375] seq=23 owd=13.617 ms
[1784633744.981369] seq=25 owd=13.613 ms
[1784633745.001376] seq=26 owd=13.613 ms
[1784633745.061425] seq=29 owd=13.681 ms
[1784633745.081354] seq=30 owd=13.603 ms
[1784633745.121326] seq=32 owd=13.572 ms
[1784633745.181333] seq=35 owd=13.597 ms
[1784633745.201367] seq=36 owd=13.620 ms
[1784633745.241357] seq=38 owd=13.614 ms
[1784633745.341336] seq=43 owd=13.600 ms
[1784633745.361371] seq=44 owd=13.621 ms
[1784633745.461346] seq=49 owd=13.582 ms
[1784633745.481356] seq=50 owd=13.606 ms
[1784633745.501372] seq=51 owd=13.610 ms
[1784633745.521370] seq=52 owd=13.615 ms
[1784633745.541384] seq=53 owd=13.625 ms
[1784633745.561365] seq=54 owd=13.609 ms
[1784633745.581372] seq=55 owd=13.606 ms
[1784633745.601382] seq=56 owd=13.630 ms
[1784633745.621345] seq=57 owd=13.591 ms
[1784633745.661379] seq=59 owd=13.600 ms
[1784633745.741393] seq=63 owd=13.639 ms
[1784633745.761388] seq=64 owd=13.633 ms
[1784633745.781333] seq=65 owd=13.583 ms
[1784633745.801320] seq=66 owd=13.571 ms
[1784633745.821373] seq=67 owd=13.619 ms
[1784633745.841416] seq=68 owd=13.634 ms
[1784633745.861398] seq=69 owd=13.638 ms
[1784633745.901416] seq=71 owd=13.635 ms
[1784633745.921388] seq=72 owd=13.637 ms
[1784633746.021402] seq=77 owd=13.622 ms
[1784633746.041352] seq=78 owd=13.599 ms
[1784633746.061341] seq=79 owd=13.594 ms
[1784633746.081395] seq=80 owd=13.614 ms
[1784633746.101388] seq=81 owd=13.627 ms
[1784633746.161345] seq=84 owd=13.598 ms
[1784633746.221374] seq=87 owd=13.621 ms
[1784633746.241423] seq=88 owd=13.632 ms
[1784633746.281362] seq=90 owd=13.612 ms
[1784633746.301354] seq=91 owd=13.607 ms
[1784633746.321355] seq=92 owd=13.605 ms
[1784633746.361329] seq=94 owd=13.584 ms
[1784633746.381420] seq=95 owd=13.632 ms
[1784633746.401367] seq=96 owd=13.639 ms
[1784633746.461360] seq=99 owd=13.588 ms
[1784633746.481360] seq=100 owd=13.620 ms
[1784633746.501326] seq=101 owd=13.562 ms
[1784633746.521362] seq=102 owd=13.616 ms
[1784633746.581381] seq=105 owd=13.596 ms
[1784633746.601338] seq=106 owd=13.592 ms
[1784633746.621388] seq=107 owd=13.602 ms
[1784633746.641320] seq=108 owd=13.590 ms
[1784633746.661379] seq=109 owd=13.588 ms
[1784633746.681403] seq=110 owd=13.631 ms
[1784633746.721358] seq=112 owd=13.609 ms
[1784633746.741374] seq=113 owd=13.623 ms
[1784633746.761318] seq=114 owd=13.583 ms
[1784633746.801366] seq=116 owd=13.619 ms
[1784633746.841400] seq=118 owd=13.642 ms
[1784633746.861364] seq=119 owd=13.611 ms
[1784633746.881387] seq=120 owd=13.636 ms
[1784633746.901380] seq=121 owd=13.628 ms
[1784633746.921403] seq=122 owd=13.626 ms
[1784633746.981351] seq=125 owd=13.599 ms
[1784633747.001400] seq=126 owd=13.624 ms
[1784633747.041346] seq=128 owd=13.611 ms
[1784633747.061384] seq=129 owd=13.623 ms
[1784633747.081367] seq=130 owd=13.618 ms
[1784633747.101354] seq=131 owd=13.609 ms
[1784633747.121350] seq=132 owd=13.605 ms
[1784633747.141408] seq=133 owd=13.615 ms
[1784633747.161376] seq=134 owd=13.627 ms
[1784633747.181363] seq=135 owd=13.614 ms
[1784633747.201373] seq=136 owd=13.624 ms
[1784633747.241367] seq=138 owd=13.608 ms
[1784633747.261346] seq=139 owd=13.593 ms
[1784633747.281354] seq=140 owd=13.608 ms
[1784633747.301336] seq=141 owd=13.590 ms
[1784633747.321387] seq=142 owd=13.607 ms
[1784633747.341367] seq=143 owd=13.631 ms
[1784633747.381418] seq=145 owd=13.647 ms
[1784633747.401329] seq=146 owd=13.599 ms
[1784633747.421340] seq=147 owd=13.592 ms
[1784633747.441350] seq=148 owd=13.604 ms
[1784633747.461369] seq=149 owd=13.600 ms
[1784633747.481360] seq=150 owd=13.618 ms
[1784633747.501326] seq=151 owd=13.565 ms
[1784633747.521318] seq=152 owd=13.576 ms
[1784633747.541345] seq=153 owd=13.597 ms
[1784633747.561385] seq=154 owd=13.628 ms
[1784633747.601327] seq=156 owd=13.574 ms
[1784633747.641420] seq=158 owd=13.640 ms
[1784633747.661378] seq=159 owd=13.597 ms
[1784633747.681415] seq=160 owd=13.620 ms
[1784633747.741380] seq=163 owd=13.637 ms
[1784633747.781364] seq=165 owd=13.615 ms
[1784633747.821380] seq=167 owd=13.624 ms
[1784633747.841349] seq=168 owd=13.596 ms
[1784633747.861359] seq=169 owd=13.630 ms
[1784633747.881363] seq=170 owd=13.622 ms
[1784633747.901401] seq=171 owd=13.632 ms
[1784633747.941372] seq=173 owd=13.617 ms
[1784633747.981360] seq=175 owd=13.591 ms
[1784633748.001392] seq=176 owd=13.626 ms
[1784633748.061381] seq=179 owd=13.596 ms
[1784633748.101351] seq=181 owd=13.618 ms
[1784633748.121355] seq=182 owd=13.603 ms
[1784633748.141356] seq=183 owd=13.608 ms
[1784633748.161325] seq=184 owd=13.579 ms
[1784633748.181375] seq=185 owd=13.622 ms
[1784633748.201370] seq=186 owd=13.611 ms
[1784633748.221365] seq=187 owd=13.613 ms
[1784633748.241378] seq=188 owd=13.598 ms
[1784633748.281358] seq=190 owd=13.628 ms
[1784633748.301369] seq=191 owd=13.627 ms
[1784633748.341370] seq=193 owd=13.597 ms
[1784633748.381383] seq=195 owd=13.628 ms
[1784633748.401359] seq=196 owd=13.592 ms
[1784633748.421349] seq=197 owd=13.604 ms
[1784633748.441382] seq=198 owd=13.626 ms
[1784633748.481366] seq=200 owd=13.607 ms
[1784633748.501357] seq=201 owd=13.580 ms
[1784633748.521350] seq=202 owd=13.606 ms
[1784633748.541357] seq=203 owd=13.602 ms
[1784633748.561354] seq=204 owd=13.602 ms
[1784633748.601373] seq=206 owd=13.613 ms
[1784633748.641373] seq=208 owd=13.608 ms
[1784633748.661351] seq=209 owd=13.599 ms
[1784633748.681338] seq=210 owd=13.601 ms
[1784633748.721347] seq=212 owd=13.600 ms
[1784633748.741346] seq=213 owd=13.595 ms
[1784633748.761368] seq=214 owd=13.623 ms
[1784633748.781321] seq=215 owd=13.574 ms
[1784633748.801410] seq=216 owd=13.626 ms
[1784633748.821397] seq=217 owd=13.640 ms
[1784633748.841400] seq=218 owd=13.649 ms
[1784633748.861395] seq=219 owd=13.614 ms
[1784633748.881344] seq=220 owd=13.595 ms
[1784633748.901372] seq=221 owd=13.628 ms
[1784633748.921360] seq=222 owd=13.618 ms
[1784633748.941391] seq=223 owd=13.623 ms
[1784633748.961390] seq=224 owd=13.652 ms
[1784633749.001359] seq=226 owd=13.578 ms
[1784633749.021402] seq=227 owd=13.620 ms
[1784633749.061408] seq=229 owd=13.642 ms
[1784633749.081331] seq=230 owd=13.582 ms
[1784633749.101406] seq=231 owd=13.619 ms
[1784633749.121388] seq=232 owd=13.636 ms
[1784633749.141346] seq=233 owd=13.594 ms
[1784633749.161391] seq=234 owd=13.637 ms
[1784633749.181389] seq=235 owd=13.629 ms
[1784633749.201366] seq=236 owd=13.599 ms
[1784633749.241355] seq=238 owd=13.602 ms
[1784633749.261383] seq=239 owd=13.632 ms
[1784633749.281377] seq=240 owd=13.618 ms
[1784633749.301392] seq=241 owd=13.618 ms
[1784633749.321371] seq=242 owd=13.618 ms
[1784633749.381376] seq=245 owd=13.611 ms
[1784633749.401342] seq=246 owd=13.588 ms
[1784633749.421377] seq=247 owd=13.625 ms
[1784633749.441336] seq=248 owd=13.581 ms
[1784633749.461382] seq=249 owd=13.608 ms
[1784633749.501427] seq=251 owd=13.653 ms
[1784633749.521363] seq=252 owd=13.597 ms
[1784633749.541337] seq=253 owd=13.597 ms
[1784633749.561379] seq=254 owd=13.630 ms
[1784633749.581331] seq=255 owd=13.590 ms
[1784633749.621314] seq=257 owd=13.583 ms
[1784633749.641341] seq=258 owd=13.594 ms
[1784633749.661354] seq=259 owd=13.596 ms
[1784633749.701382] seq=261 owd=13.631 ms
[1784633749.741344] seq=263 owd=13.595 ms
[1784633749.761382] seq=264 owd=13.633 ms
[1784633749.781402] seq=265 owd=13.599 ms
[1784633749.801345] seq=266 owd=13.608 ms
[1784633749.821397] seq=267 owd=13.642 ms
