# OWD receiver: AF41  port=5001
[1784630490.994442] seq=1 owd=0.233 ms
[1784630491.014416] seq=2 owd=0.186 ms
[1784630491.034376] seq=3 owd=0.154 ms
[1784630491.054293] seq=4 owd=0.058 ms
[1784630491.078936] seq=5 owd=4.700 ms
[1784630491.106194] seq=6 owd=11.955 ms
[1784630491.146517] seq=8 owd=12.284 ms
[1784630491.166532] seq=9 owd=12.266 ms
[1784630491.186514] seq=10 owd=12.283 ms
[1784630491.246449] seq=13 owd=12.229 ms
[1784630491.266541] seq=14 owd=12.291 ms
[1784630491.306520] seq=16 owd=12.270 ms
[1784630491.326500] seq=17 owd=12.267 ms
[1784630491.346487] seq=18 owd=12.260 ms
[1784630491.366494] seq=19 owd=12.231 ms
[1784630491.386489] seq=20 owd=12.251 ms
[1784630491.406501] seq=21 owd=12.264 ms
[1784630491.466504] seq=24 owd=12.268 ms
[1784630491.486478] seq=25 owd=12.244 ms
[1784630491.506516] seq=26 owd=12.278 ms
[1784630491.526581] seq=27 owd=12.211 ms
[1784630491.546518] seq=28 owd=12.284 ms
[1784630491.566505] seq=29 owd=12.272 ms
[1784630491.586480] seq=30 owd=12.243 ms
[1784630491.606469] seq=31 owd=12.235 ms
[1784630491.626515] seq=32 owd=12.282 ms
[1784630491.686507] seq=35 owd=12.264 ms
[1784630491.726516] seq=37 owd=12.277 ms
[1784630491.746500] seq=38 owd=12.264 ms
[1784630491.766525] seq=39 owd=12.290 ms
[1784630491.786495] seq=40 owd=12.262 ms
[1784630491.806494] seq=41 owd=12.255 ms
[1784630491.826489] seq=42 owd=12.250 ms
[1784630491.846516] seq=43 owd=12.278 ms
[1784630491.866515] seq=44 owd=12.281 ms
[1784630491.886504] seq=45 owd=12.248 ms
[1784630491.906556] seq=46 owd=12.295 ms
[1784630491.946460] seq=48 owd=12.245 ms
[1784630491.966506] seq=49 owd=12.266 ms
[1784630491.986516] seq=50 owd=12.283 ms
[1784630492.046571] seq=53 owd=12.341 ms
[1784630492.066528] seq=54 owd=12.295 ms
[1784630492.086519] seq=55 owd=12.286 ms
[1784630492.106526] seq=56 owd=12.294 ms
[1784630492.146618] seq=58 owd=12.377 ms
[1784630492.246493] seq=63 owd=12.241 ms
[1784630492.266510] seq=64 owd=12.274 ms
[1784630492.306461] seq=66 owd=12.228 ms
[1784630492.406518] seq=71 owd=12.278 ms
[1784630492.426505] seq=72 owd=12.268 ms
[1784630492.446453] seq=73 owd=12.219 ms
