# OWD receiver: AF43  port=5003
[1782838945.104675] seq=1 owd=0.087 ms
[1782838945.129762] seq=2 owd=5.143 ms
[1782838945.179463] seq=3 owd=34.847 ms
[1782838945.229279] seq=4 owd=64.661 ms
[1782838945.271410] seq=6 owd=66.786 ms
[1782838945.371485] seq=11 owd=66.826 ms
[1782838945.691445] seq=27 owd=66.818 ms
[1782838945.711411] seq=28 owd=66.789 ms
[1782838945.751397] seq=30 owd=66.774 ms
[1782838945.831899] seq=34 owd=67.274 ms
[1782838945.871415] seq=36 owd=66.789 ms
[1782838945.911432] seq=38 owd=66.789 ms
[1782838946.071409] seq=46 owd=66.791 ms
[1782838946.131489] seq=49 owd=66.853 ms
[1782838946.571156] seq=71 owd=66.543 ms
[1782838946.751441] seq=80 owd=66.823 ms
[1782838946.911406] seq=88 owd=66.784 ms
[1782838946.951454] seq=90 owd=66.836 ms
[1782838947.151598] seq=100 owd=66.980 ms
[1782838947.191422] seq=102 owd=66.803 ms
[1782838947.391441] seq=112 owd=66.815 ms
[1782838947.491887] seq=117 owd=67.261 ms
[1782838947.611253] seq=123 owd=66.616 ms
[1782838947.651398] seq=125 owd=66.782 ms
[1782838947.731076] seq=129 owd=66.457 ms
[1782838947.771408] seq=131 owd=66.791 ms
[1782838947.791644] seq=132 owd=67.026 ms
[1782838947.871420] seq=136 owd=66.805 ms
[1782838947.991432] seq=142 owd=66.815 ms
[1782838948.031407] seq=144 owd=66.788 ms
[1782838948.351124] seq=160 owd=66.510 ms
[1782838948.411413] seq=163 owd=66.793 ms
[1782838948.471255] seq=166 owd=66.627 ms
[1782838948.671877] seq=176 owd=67.263 ms
[1782838948.891416] seq=187 owd=66.797 ms
[1782838948.931422] seq=189 owd=66.800 ms
[1782838948.951385] seq=190 owd=66.781 ms
[1782838949.031456] seq=194 owd=66.800 ms
[1782838949.091372] seq=197 owd=66.752 ms
[1782838949.111406] seq=198 owd=66.802 ms
[1782838949.231138] seq=204 owd=66.531 ms
[1782838949.311449] seq=208 owd=66.828 ms
[1782838949.331670] seq=209 owd=67.022 ms
[1782838949.371394] seq=211 owd=66.778 ms
[1782838949.491432] seq=217 owd=66.813 ms
[1782838949.531395] seq=219 owd=66.778 ms
[1782838949.591464] seq=222 owd=66.842 ms
[1782838949.611410] seq=223 owd=66.792 ms
[1782838949.731414] seq=229 owd=66.798 ms
[1782838949.811437] seq=233 owd=66.823 ms
[1782838949.931408] seq=239 owd=66.795 ms
[1782838949.951412] seq=240 owd=66.793 ms
[1782838950.031431] seq=244 owd=66.812 ms
[1782838950.051414] seq=245 owd=66.796 ms
[1782838950.371441] seq=261 owd=66.817 ms
[1782838950.391396] seq=262 owd=66.774 ms
[1782838950.471455] seq=266 owd=66.830 ms
[1782838950.591424] seq=272 owd=66.801 ms
[1782838950.651431] seq=275 owd=66.804 ms
[1782838950.671454] seq=276 owd=66.837 ms
[1782838950.711496] seq=278 owd=66.863 ms
