time,node,iface,class,drops_per_sec
33,CR3,cr3-lere,1:1,0
33,CR3,cr3-lere,1:2,0
33,CR3,cr3-lere,1:3,0
35,LER_Ingress,leri-cr1,1:1,0
35,LER_Ingress,leri-cr1,1:2,0
35,LER_Ingress,leri-cr1,1:3,0
35,LER_Ingress,leri-cr2,1:1,34471
35,LER_Ingress,leri-cr2,1:2,17271
35,LER_Ingress,leri-cr2,1:3,8673
35,LER_Ingress,leri-cr3,1:1,0
35,LER_Ingress,leri-cr3,1:2,0
35,LER_Ingress,leri-cr3,1:3,0
35,CR1,cr1-lere,1:1,0
35,CR1,cr1-lere,1:2,0
35,CR1,cr1-lere,1:3,0
35,CR2,cr2-lere,1:1,0
35,CR2,cr2-lere,1:2,0
35,CR2,cr2-lere,1:3,0
35,CR3,cr3-lere,1:1,0
35,CR3,cr3-lere,1:2,0
35,CR3,cr3-lere,1:3,0
37,LER_Ingress,leri-cr1,1:1,0
37,LER_Ingress,leri-cr1,1:2,0
37,LER_Ingress,leri-cr1,1:3,0
37,LER_Ingress,leri-cr2,1:1,35762
37,LER_Ingress,leri-cr2,1:2,17919
37,LER_Ingress,leri-cr2,1:3,9001
37,LER_Ingress,leri-cr3,1:1,0
37,LER_Ingress,leri-cr3,1:2,0
37,LER_Ingress,leri-cr3,1:3,0
37,CR1,cr1-lere,1:1,0
37,CR1,cr1-lere,1:2,0
37,CR1,cr1-lere,1:3,0
37,CR2,cr2-lere,1:1,0
37,CR2,cr2-lere,1:2,0
37,CR2,cr2-lere,1:3,0
37,CR3,cr3-lere,1:1,0
37,CR3,cr3-lere,1:2,0
37,CR3,cr3-lere,1:3,0
39,LER_Ingress,leri-cr1,1:1,0
39,LER_Ingress,leri-cr1,1:2,0
39,LER_Ingress,leri-cr1,1:3,0
39,LER_Ingress,leri-cr2,1:1,33910
39,LER_Ingress,leri-cr2,1:2,16986
39,LER_Ingress,leri-cr2,1:3,8528
39,LER_Ingress,leri-cr3,1:1,0
39,LER_Ingress,leri-cr3,1:2,0
39,LER_Ingress,leri-cr3,1:3,0
39,CR1,cr1-lere,1:1,0
39,CR1,cr1-lere,1:2,0
39,CR1,cr1-lere,1:3,0
39,CR2,cr2-lere,1:1,0
39,CR2,cr2-lere,1:2,0
39,CR2,cr2-lere,1:3,0
39,CR3,cr3-lere,1:1,0
39,CR3,cr3-lere,1:2,0
39,CR3,cr3-lere,1:3,0
40,LER_Ingress,leri-cr1,1:1,0
40,LER_Ingress,leri-cr1,1:2,0
40,LER_Ingress,leri-cr1,1:3,0
40,LER_Ingress,leri-cr2,1:1,33203
40,LER_Ingress,leri-cr2,1:2,16640
40,LER_Ingress,leri-cr2,1:3,8363
40,LER_Ingress,leri-cr3,1:1,0
40,LER_Ingress,leri-cr3,1:2,0
40,LER_Ingress,leri-cr3,1:3,0
40,CR1,cr1-lere,1:1,0
40,CR1,cr1-lere,1:2,0
40,CR1,cr1-lere,1:3,0
40,CR2,cr2-lere,1:1,0
40,CR2,cr2-lere,1:2,0
40,CR2,cr2-lere,1:3,0
40,CR3,cr3-lere,1:1,0
40,CR3,cr3-lere,1:2,0
40,CR3,cr3-lere,1:3,0
42,LER_Ingress,leri-cr1,1:1,10236
42,LER_Ingress,leri-cr1,1:2,5180
42,LER_Ingress,leri-cr1,1:3,2573
42,LER_Ingress,leri-cr2,1:1,21852
42,LER_Ingress,leri-cr2,1:2,10973
42,LER_Ingress,leri-cr2,1:3,5533
42,LER_Ingress,leri-cr3,1:1,0
42,LER_Ingress,leri-cr3,1:2,0
42,LER_Ingress,leri-cr3,1:3,0
42,CR1,cr1-lere,1:1,0
42,CR1,cr1-lere,1:2,0
42,CR1,cr1-lere,1:3,0
42,CR2,cr2-lere,1:1,0
