# OWD receiver: AF43  port=5003
[1752404903.532499] seq=1 owd=40.108 ms
[1752404903.552562] seq=2 owd=40.144 ms
[1752404903.572524] seq=3 owd=40.115 ms
[1752404903.592558] seq=4 owd=40.138 ms
[1752404903.612534] seq=5 owd=40.110 ms
[1752404903.632644] seq=6 owd=40.144 ms
[1752404903.652519] seq=7 owd=40.102 ms
[1752404903.672528] seq=8 owd=40.117 ms
[1752404903.692503] seq=9 owd=40.087 ms
[1752404903.712524] seq=10 owd=40.115 ms
[1752404903.732476] seq=11 owd=40.067 ms
[1752404903.802892] seq=14 owd=50.490 ms
[1752404903.884280] seq=18 owd=51.875 ms
[1752404904.044263] seq=26 owd=51.866 ms
[1752404904.144302] seq=31 owd=51.901 ms
[1752404904.204230] seq=34 owd=51.826 ms
[1752404904.243927] seq=36 owd=51.529 ms
[1752404904.344375] seq=41 owd=51.965 ms
[1752404904.444396] seq=46 owd=51.956 ms
[1752404904.604409] seq=54 owd=51.997 ms
[1752404904.623870] seq=55 owd=51.453 ms
[1752404904.663563] seq=57 owd=51.162 ms
[1752404904.704068] seq=59 owd=51.499 ms
[1752404904.764466] seq=62 owd=52.056 ms
[1752404904.783905] seq=63 owd=51.491 ms
[1752404904.924351] seq=70 owd=51.963 ms
[1752404904.984220] seq=73 owd=51.800 ms
[1752404905.023920] seq=75 owd=51.496 ms
[1752404905.043765] seq=76 owd=51.363 ms
[1752404905.144185] seq=81 owd=51.787 ms
[1752404905.284294] seq=88 owd=51.893 ms
[1752404905.344244] seq=91 owd=51.844 ms
[1752404905.444259] seq=96 owd=51.862 ms
[1752404905.704213] seq=109 owd=51.810 ms
[1752404905.743904] seq=111 owd=51.496 ms
[1752404905.804247] seq=114 owd=51.843 ms
[1752404905.904289] seq=119 owd=51.890 ms
[1752404905.964251] seq=122 owd=51.848 ms
[1752404906.003930] seq=124 owd=51.521 ms
[1752404906.064251] seq=127 owd=51.837 ms
[1752404906.124202] seq=130 owd=51.795 ms
[1752404906.163884] seq=132 owd=51.457 ms
[1752404906.264340] seq=137 owd=51.865 ms
[1752404906.424266] seq=145 owd=51.853 ms
[1752404906.524293] seq=150 owd=51.881 ms
[1752404906.584257] seq=153 owd=51.843 ms
[1752404906.623933] seq=155 owd=51.519 ms
[1752404906.684287] seq=158 owd=51.873 ms
[1752404906.784287] seq=163 owd=51.877 ms
[1752404906.883939] seq=168 owd=51.528 ms
[1752404906.943882] seq=171 owd=51.483 ms
[1752404907.004249] seq=174 owd=51.863 ms
[1752404907.104272] seq=179 owd=51.863 ms
[1752404907.204300] seq=184 owd=51.893 ms
[1752404907.264226] seq=187 owd=51.815 ms
[1752404907.464267] seq=197 owd=51.862 ms
[1752404907.503950] seq=199 owd=51.528 ms
[1752404907.564314] seq=202 owd=51.858 ms
[1752404907.684178] seq=208 owd=51.785 ms
[1752404907.723853] seq=210 owd=51.443 ms
[1752404907.824275] seq=215 owd=51.864 ms
[1752404907.883841] seq=218 owd=51.426 ms
[1752404908.003693] seq=224 owd=51.257 ms
[1752404908.184287] seq=233 owd=51.882 ms
[1752404908.444238] seq=246 owd=51.836 ms
[1752404908.544261] seq=251 owd=51.863 ms
[1752404908.604210] seq=254 owd=51.806 ms
[1752404908.643904] seq=256 owd=51.501 ms
[1752404908.744328] seq=261 owd=51.904 ms
[1752404908.804279] seq=264 owd=51.878 ms
[1752404908.884041] seq=268 owd=51.629 ms
[1752404908.903094] seq=269 owd=50.673 ms
[1752404908.964251] seq=272 owd=51.844 ms
[1752404909.003938] seq=274 owd=51.513 ms
[1752404909.092641] seq=279 owd=40.222 ms
[1752404909.123411] seq=280 owd=50.962 ms
[1752404909.163925] seq=282 owd=51.514 ms
[1752404909.324302] seq=290 owd=51.906 ms
[1752404909.584287] seq=303 owd=51.868 ms
[1752404909.684252] seq=308 owd=51.816 ms
[1752404909.784273] seq=313 owd=51.859 ms
[1752404909.884285] seq=318 owd=51.875 ms
[1752404909.944228] seq=321 owd=51.827 ms
[1752404910.144259] seq=331 owd=51.859 ms
[1752404910.244275] seq=336 owd=51.860 ms
[1752404910.304219] seq=339 owd=51.817 ms
[1752404910.403862] seq=344 owd=51.425 ms
[1752404910.564204] seq=352 owd=51.806 ms
[1752404910.624146] seq=355 owd=51.755 ms
[1752404910.764255] seq=362 owd=51.851 ms
[1752404910.864272] seq=367 owd=51.865 ms
[1752404910.924219] seq=370 owd=51.819 ms
[1752404910.963904] seq=372 owd=51.439 ms
[1752404911.003602] seq=374 owd=51.173 ms
[1752404911.023857] seq=375 owd=51.443 ms
[1752404911.124303] seq=380 owd=51.891 ms
[1752404911.264802] seq=387 owd=51.755 ms
[1752404911.384272] seq=393 owd=51.879 ms
[1752404911.484315] seq=398 owd=51.899 ms
[1752404911.584306] seq=403 owd=51.889 ms
[1752404911.645711] seq=406 owd=53.315 ms
[1752404911.844279] seq=416 owd=51.859 ms
[1752404911.903845] seq=419 owd=51.425 ms
[1752404912.004281] seq=424 owd=51.847 ms
[1752404912.104309] seq=429 owd=51.872 ms
[1752404912.123749] seq=430 owd=51.361 ms
[1752404912.324190] seq=440 owd=51.790 ms
[1752404912.363905] seq=442 owd=51.499 ms
[1752404912.464335] seq=447 owd=51.892 ms
[1752404912.584193] seq=453 owd=51.787 ms
[1752404912.623863] seq=455 owd=51.472 ms
[1752404912.884274] seq=468 owd=51.826 ms
[1752404912.944199] seq=471 owd=51.780 ms
[1752404913.044197] seq=476 owd=51.811 ms
[1752404913.083950] seq=478 owd=51.532 ms
[1752404913.104575] seq=479 owd=51.449 ms
[1752404913.199727] seq=484 owd=47.308 ms
[1752404913.243872] seq=486 owd=51.452 ms
[1752404913.344302] seq=491 owd=51.878 ms
[1752404913.504238] seq=499 owd=51.827 ms
[1752404913.564177] seq=502 owd=51.782 ms
[1752404913.603890] seq=504 owd=51.491 ms
[1752404913.664211] seq=507 owd=51.816 ms
[1752404913.884128] seq=518 owd=51.729 ms
[1752404914.124271] seq=530 owd=51.874 ms
[1752404914.184206] seq=533 owd=51.805 ms
[1752404914.324311] seq=540 owd=51.862 ms
[1752404914.384247] seq=543 owd=51.829 ms
[1752404914.584253] seq=553 owd=51.839 ms
[1752404914.784304] seq=563 owd=51.891 ms
[1752404914.804171] seq=564 owd=51.716 ms
[1752404914.843034] seq=566 owd=50.594 ms
[1752404914.944284] seq=571 owd=51.873 ms
[1752404915.044319] seq=576 owd=51.903 ms
[1752404915.104253] seq=579 owd=51.840 ms
[1752404915.364242] seq=592 owd=51.842 ms
[1752404915.463867] seq=597 owd=51.472 ms
[1752404915.664295] seq=607 owd=51.879 ms
[1752404915.844096] seq=616 owd=51.673 ms
[1752404915.924261] seq=620 owd=51.849 ms
[1752404915.984196] seq=623 owd=51.788 ms
