# OWD receiver: AF42  port=5002
[1782838867.562551] seq=1 owd=0.213 ms
[1782838867.582474] seq=2 owd=0.108 ms
[1782838867.602703] seq=3 owd=0.337 ms
[1782838867.719142] seq=8 owd=16.775 ms
[1782838867.759126] seq=10 owd=16.757 ms
[1782838867.778876] seq=11 owd=16.512 ms
[1782838867.918947] seq=18 owd=16.582 ms
[1782838867.940019] seq=19 owd=17.648 ms
[1782838868.118972] seq=28 owd=16.602 ms
[1782838868.139128] seq=29 owd=16.767 ms
[1782838868.259110] seq=35 owd=16.745 ms
[1782838868.379137] seq=41 owd=16.766 ms
[1782838868.399127] seq=42 owd=16.759 ms
[1782838868.439120] seq=44 owd=16.747 ms
[1782838868.539144] seq=49 owd=16.777 ms
[1782838868.579121] seq=51 owd=16.752 ms
[1782838868.618839] seq=53 owd=16.472 ms
[1782838868.759133] seq=60 owd=16.764 ms
[1782838868.779139] seq=61 owd=16.772 ms
[1782838868.919139] seq=68 owd=16.768 ms
[1782838868.939004] seq=69 owd=16.635 ms
[1782838869.039160] seq=74 owd=16.787 ms
[1782838869.078501] seq=76 owd=16.131 ms
[1782838869.099135] seq=77 owd=16.763 ms
[1782838869.159123] seq=80 owd=16.756 ms
[1782838869.279146] seq=86 owd=16.777 ms
[1782838869.339148] seq=89 owd=16.779 ms
[1782838869.459166] seq=95 owd=16.786 ms
[1782838869.499103] seq=97 owd=16.738 ms
[1782838869.599131] seq=102 owd=16.768 ms
[1782838869.639106] seq=104 owd=16.762 ms
[1782838869.679125] seq=106 owd=16.757 ms
[1782838869.859131] seq=115 owd=16.768 ms
[1782838869.879119] seq=116 owd=16.755 ms
[1782838869.899161] seq=117 owd=16.803 ms
[1782838869.999271] seq=122 owd=16.901 ms
[1782838870.039145] seq=124 owd=16.770 ms
[1782838870.059062] seq=125 owd=16.720 ms
[1782838870.119237] seq=128 owd=16.874 ms
[1782838870.199121] seq=132 owd=16.771 ms
[1782838870.379175] seq=141 owd=16.788 ms
[1782838870.399108] seq=142 owd=16.750 ms
[1782838870.419148] seq=143 owd=16.787 ms
[1782838870.519112] seq=148 owd=16.751 ms
[1782838870.579134] seq=151 owd=16.767 ms
[1782838870.599152] seq=152 owd=16.780 ms
[1782838870.699167] seq=157 owd=16.805 ms
[1782838870.718629] seq=158 owd=16.272 ms
[1782838870.739130] seq=159 owd=16.770 ms
[1782838870.758956] seq=160 owd=16.589 ms
[1782838870.779629] seq=161 owd=17.269 ms
[1782838870.859109] seq=165 owd=16.752 ms
[1782838870.979144] seq=171 owd=16.771 ms
[1782838871.059036] seq=175 owd=16.673 ms
[1782838871.079124] seq=176 owd=16.762 ms
[1782838871.119123] seq=178 owd=16.756 ms
[1782838871.198865] seq=182 owd=16.499 ms
[1782838871.278975] seq=186 owd=16.608 ms
[1782838871.380013] seq=191 owd=17.642 ms
[1782838871.479250] seq=196 owd=16.885 ms
[1782838871.579111] seq=201 owd=16.741 ms
[1782838871.599113] seq=202 owd=16.750 ms
[1782838871.859129] seq=215 owd=16.765 ms
[1782838871.919028] seq=218 owd=16.634 ms
[1782838872.098867] seq=227 owd=16.495 ms
[1782838872.179319] seq=231 owd=16.947 ms
[1782838872.239650] seq=234 owd=17.284 ms
[1782838872.258392] seq=235 owd=16.030 ms
[1782838872.299142] seq=237 owd=16.768 ms
[1782838872.318582] seq=238 owd=16.209 ms
