# OWD receiver: AF41  port=5001
[1784201454.765702] seq=1 owd=0.139 ms
[1784201454.785822] seq=2 owd=0.139 ms
[1784201454.805845] seq=3 owd=0.171 ms
[1784201454.825719] seq=4 owd=0.131 ms
[1784201454.845991] seq=5 owd=0.394 ms
[1784201454.865804] seq=6 owd=0.203 ms
[1784201454.885802] seq=7 owd=0.200 ms
[1784201454.905774] seq=8 owd=0.178 ms
[1784201454.925844] seq=9 owd=0.244 ms
[1784201454.945796] seq=10 owd=0.197 ms
[1784201454.965772] seq=11 owd=0.169 ms
[1784201454.985786] seq=12 owd=0.189 ms
[1784201455.005807] seq=13 owd=0.208 ms
[1784201455.025714] seq=14 owd=0.122 ms
[1784201455.045732] seq=15 owd=0.142 ms
[1784201455.065727] seq=16 owd=0.138 ms
[1784201455.085768] seq=17 owd=0.171 ms
[1784201455.105753] seq=18 owd=0.153 ms
[1784201455.125747] seq=19 owd=0.152 ms
[1784201455.145754] seq=20 owd=0.164 ms
[1784201455.165723] seq=21 owd=0.129 ms
[1784201455.185787] seq=22 owd=0.162 ms
[1784201455.205730] seq=23 owd=0.146 ms
[1784201455.225746] seq=24 owd=0.156 ms
[1784201455.245741] seq=25 owd=0.138 ms
[1784201455.265751] seq=26 owd=0.163 ms
[1784201455.285751] seq=27 owd=0.158 ms
[1784201455.305748] seq=28 owd=0.158 ms
[1784201455.325749] seq=29 owd=0.157 ms
[1784201455.345755] seq=30 owd=0.166 ms
[1784201455.365758] seq=31 owd=0.159 ms
[1784201455.385782] seq=32 owd=0.180 ms
[1784201455.405756] seq=33 owd=0.159 ms
[1784201455.425751] seq=34 owd=0.151 ms
[1784201455.445784] seq=35 owd=0.190 ms
[1784201455.465733] seq=36 owd=0.139 ms
[1784201455.485851] seq=37 owd=0.258 ms
[1784201455.505727] seq=38 owd=0.136 ms
[1784201455.525730] seq=39 owd=0.136 ms
[1784201455.545748] seq=40 owd=0.159 ms
[1784201455.565753] seq=41 owd=0.160 ms
[1784201455.585797] seq=42 owd=0.193 ms
[1784201455.605762] seq=43 owd=0.158 ms
[1784201455.625792] seq=44 owd=0.195 ms
[1784201455.645809] seq=45 owd=0.208 ms
[1784201455.665829] seq=46 owd=0.202 ms
[1784201455.685742] seq=47 owd=0.156 ms
[1784201455.705729] seq=48 owd=0.137 ms
[1784201455.725755] seq=49 owd=0.162 ms
[1784201455.745758] seq=50 owd=0.161 ms
[1784201455.765731] seq=51 owd=0.151 ms
[1784201455.785739] seq=52 owd=0.145 ms
[1784201455.805825] seq=53 owd=0.232 ms
[1784201455.825723] seq=54 owd=0.157 ms
[1784201455.845728] seq=55 owd=0.138 ms
[1784201455.865752] seq=56 owd=0.142 ms
[1784201455.885785] seq=57 owd=0.190 ms
[1784201455.905788] seq=58 owd=0.185 ms
[1784201455.925747] seq=59 owd=0.137 ms
[1784201455.945736] seq=60 owd=0.150 ms
[1784201455.965816] seq=61 owd=0.200 ms
[1784201455.985762] seq=62 owd=0.164 ms
[1784201456.005788] seq=63 owd=0.184 ms
[1784201456.025735] seq=64 owd=0.139 ms
[1784201456.045751] seq=65 owd=0.153 ms
[1784201456.065741] seq=66 owd=0.148 ms
[1784201456.085752] seq=67 owd=0.160 ms
[1784201456.105731] seq=68 owd=0.143 ms
[1784201456.125762] seq=69 owd=0.160 ms
[1784201456.145745] seq=70 owd=0.154 ms
[1784201456.165721] seq=71 owd=0.118 ms
[1784201456.185727] seq=72 owd=0.136 ms
[1784201456.205817] seq=73 owd=0.235 ms
[1784201456.225843] seq=74 owd=0.241 ms
[1784201456.245816] seq=75 owd=0.210 ms
[1784201456.265810] seq=76 owd=0.211 ms
[1784201456.285774] seq=77 owd=0.165 ms
[1784201456.305784] seq=78 owd=0.179 ms
[1784201456.325762] seq=79 owd=0.158 ms
[1784201456.345794] seq=80 owd=0.188 ms
[1784201456.365761] seq=81 owd=0.167 ms
[1784201456.385749] seq=82 owd=0.155 ms
[1784201456.405753] seq=83 owd=0.160 ms
[1784201456.425761] seq=84 owd=0.159 ms
[1784201456.445766] seq=85 owd=0.168 ms
[1784201456.465737] seq=86 owd=0.147 ms
[1784201456.485743] seq=87 owd=0.153 ms
[1784201456.505734] seq=88 owd=0.147 ms
[1784201456.525733] seq=89 owd=0.144 ms
[1784201456.545731] seq=90 owd=0.139 ms
[1784201456.565748] seq=91 owd=0.158 ms
[1784201456.585754] seq=92 owd=0.134 ms
[1784201456.605753] seq=93 owd=0.169 ms
[1784201456.625733] seq=94 owd=0.154 ms
[1784201456.645759] seq=95 owd=0.158 ms
[1784201456.665770] seq=96 owd=0.175 ms
[1784201456.685711] seq=97 owd=0.139 ms
[1784201456.705721] seq=98 owd=0.129 ms
[1784201456.725699] seq=99 owd=0.108 ms
[1784201456.745781] seq=100 owd=0.185 ms
[1784201456.765743] seq=101 owd=0.154 ms
[1784201456.785740] seq=102 owd=0.156 ms
[1784201456.805720] seq=103 owd=0.129 ms
[1784201456.825742] seq=104 owd=0.154 ms
[1784201456.845743] seq=105 owd=0.152 ms
[1784201456.865761] seq=106 owd=0.170 ms
[1784201456.885735] seq=107 owd=0.148 ms
[1784201456.905713] seq=108 owd=0.139 ms
[1784201456.925748] seq=109 owd=0.164 ms
[1784201456.945767] seq=110 owd=0.164 ms
[1784201456.965749] seq=111 owd=0.147 ms
[1784201456.985752] seq=112 owd=0.154 ms
[1784201457.005772] seq=113 owd=0.176 ms
[1784201457.025736] seq=114 owd=0.140 ms
[1784201457.045746] seq=115 owd=0.156 ms
[1784201457.065819] seq=116 owd=0.214 ms
[1784201457.085787] seq=117 owd=0.179 ms
[1784201457.105763] seq=118 owd=0.159 ms
[1784201457.125754] seq=119 owd=0.156 ms
[1784201457.145804] seq=120 owd=0.206 ms
[1784201457.165781] seq=121 owd=0.184 ms
[1784201457.185757] seq=122 owd=0.160 ms
[1784201457.205758] seq=123 owd=0.148 ms
[1784201457.225795] seq=124 owd=0.203 ms
[1784201457.245723] seq=125 owd=0.130 ms
[1784201457.265751] seq=126 owd=0.152 ms
[1784201457.285742] seq=127 owd=0.164 ms
[1784201457.305736] seq=128 owd=0.139 ms
[1784201457.325752] seq=129 owd=0.153 ms
[1784201457.345778] seq=130 owd=0.180 ms
[1784201457.365793] seq=131 owd=0.188 ms
[1784201457.385775] seq=132 owd=0.174 ms
[1784201457.405782] seq=133 owd=0.181 ms
[1784201457.425757] seq=134 owd=0.158 ms
[1784201457.445761] seq=135 owd=0.153 ms
[1784201457.465729] seq=136 owd=0.149 ms
[1784201457.485734] seq=137 owd=0.147 ms
[1784201457.505739] seq=138 owd=0.143 ms
[1784201457.525780] seq=139 owd=0.170 ms
[1784201457.545754] seq=140 owd=0.162 ms
[1784201457.565790] seq=141 owd=0.164 ms
[1784201457.585751] seq=142 owd=0.159 ms
[1784201457.605776] seq=143 owd=0.181 ms
[1784201457.625781] seq=144 owd=0.177 ms
[1784201457.645739] seq=145 owd=0.144 ms
[1784201457.665755] seq=146 owd=0.162 ms
[1784201457.685709] seq=147 owd=0.139 ms
[1784201457.705736] seq=148 owd=0.141 ms
[1784201457.725719] seq=149 owd=0.129 ms
[1784201457.745733] seq=150 owd=0.144 ms
[1784201457.765741] seq=151 owd=0.152 ms
[1784201457.785754] seq=152 owd=0.165 ms
[1784201457.805730] seq=153 owd=0.140 ms
