# OWD receiver: AF43  port=5003
[1784628535.345945] seq=1 owd=18.258 ms
[1784628535.419663] seq=2 owd=71.948 ms
[1784628535.476095] seq=3 owd=108.380 ms
[1784628535.535255] seq=4 owd=147.537 ms
[1784628535.598024] seq=5 owd=190.303 ms
[1784628535.781719] seq=12 owd=234.004 ms
[1784628535.861754] seq=16 owd=234.019 ms
[1784628535.921586] seq=19 owd=233.880 ms
[1784628536.001636] seq=23 owd=233.921 ms
[1784628536.041508] seq=25 owd=233.794 ms
[1784628536.081590] seq=27 owd=233.833 ms
[1784628536.141554] seq=30 owd=233.832 ms
[1784628536.201519] seq=33 owd=233.799 ms
[1784628536.241451] seq=35 owd=233.741 ms
[1784628536.281565] seq=37 owd=233.859 ms
[1784628536.341525] seq=40 owd=233.816 ms
[1784628536.401429] seq=43 owd=233.719 ms
[1784628536.541559] seq=50 owd=233.837 ms
[1784628536.641643] seq=55 owd=233.933 ms
[1784628536.661636] seq=56 owd=233.913 ms
[1784628536.721612] seq=59 owd=233.880 ms
[1784628536.921721] seq=69 owd=234.010 ms
[1784628537.101676] seq=78 owd=233.967 ms
[1784628537.161700] seq=81 owd=233.983 ms
[1784628537.181642] seq=82 owd=233.929 ms
[1784628537.301576] seq=88 owd=233.845 ms
[1784628537.321587] seq=89 owd=233.873 ms
[1784628537.341527] seq=90 owd=233.819 ms
[1784628537.381450] seq=92 owd=233.745 ms
[1784628537.401411] seq=93 owd=233.687 ms
[1784628537.481500] seq=97 owd=233.795 ms
[1784628537.501390] seq=98 owd=233.677 ms
[1784628537.641712] seq=105 owd=233.958 ms
[1784628537.661549] seq=106 owd=233.849 ms
[1784628537.841665] seq=115 owd=233.916 ms
[1784628537.861602] seq=116 owd=233.885 ms
[1784628537.881534] seq=117 owd=233.815 ms
[1784628537.941742] seq=120 owd=234.049 ms
[1784628538.021585] seq=124 owd=233.869 ms
[1784628538.041510] seq=125 owd=233.783 ms
[1784628538.061486] seq=126 owd=233.768 ms
[1784628538.081367] seq=127 owd=233.675 ms
[1784628538.181503] seq=132 owd=233.787 ms
[1784628538.221503] seq=134 owd=233.793 ms
[1784628538.381650] seq=142 owd=233.957 ms
[1784628538.421625] seq=144 owd=233.894 ms
[1784628538.521681] seq=149 owd=233.967 ms
[1784628538.561618] seq=151 owd=233.896 ms
