# OWD receiver: AF41  port=5001
[1784627770.546867] seq=1 owd=0.291 ms
[1784627770.566995] seq=2 owd=0.295 ms
[1784627770.586989] seq=3 owd=0.291 ms
[1784627770.606889] seq=4 owd=0.192 ms
[1784627770.626998] seq=5 owd=0.306 ms
[1784627770.646951] seq=6 owd=0.250 ms
[1784627770.666783] seq=7 owd=0.156 ms
[1784627770.686857] seq=8 owd=0.163 ms
[1784627770.706903] seq=9 owd=0.206 ms
[1784627770.726794] seq=10 owd=0.203 ms
[1784627770.746805] seq=11 owd=0.198 ms
[1784627770.766790] seq=12 owd=0.190 ms
[1784627770.786788] seq=13 owd=0.176 ms
[1784627770.806775] seq=14 owd=0.167 ms
[1784627770.826822] seq=15 owd=0.219 ms
[1784627770.846831] seq=16 owd=0.226 ms
[1784627770.866781] seq=17 owd=0.179 ms
[1784627770.886789] seq=18 owd=0.186 ms
[1784627770.906755] seq=19 owd=0.153 ms
[1784627770.926747] seq=20 owd=0.144 ms
[1784627770.946754] seq=21 owd=0.170 ms
[1784627770.966759] seq=22 owd=0.157 ms
[1784627770.986758] seq=23 owd=0.153 ms
[1784627771.006721] seq=24 owd=0.135 ms
[1784627771.026815] seq=25 owd=0.173 ms
[1784627771.046781] seq=26 owd=0.181 ms
[1784627771.066787] seq=27 owd=0.184 ms
[1784627771.086753] seq=28 owd=0.151 ms
[1784627771.106750] seq=29 owd=0.144 ms
[1784627771.126770] seq=30 owd=0.169 ms
[1784627771.146789] seq=31 owd=0.176 ms
[1784627771.166760] seq=32 owd=0.150 ms
[1784627771.186780] seq=33 owd=0.174 ms
[1784627771.206759] seq=34 owd=0.155 ms
[1784627771.226769] seq=35 owd=0.163 ms
[1784627771.246793] seq=36 owd=0.174 ms
[1784627771.266747] seq=37 owd=0.143 ms
[1784627771.286731] seq=38 owd=0.130 ms
[1784627771.306823] seq=39 owd=0.220 ms
[1784627771.326750] seq=40 owd=0.149 ms
[1784627771.346771] seq=41 owd=0.170 ms
[1784627771.366768] seq=42 owd=0.165 ms
[1784627771.386750] seq=43 owd=0.148 ms
[1784627771.406786] seq=44 owd=0.165 ms
[1784627771.426727] seq=45 owd=0.119 ms
[1784627771.446757] seq=46 owd=0.152 ms
[1784627771.466753] seq=47 owd=0.151 ms
[1784627771.486758] seq=48 owd=0.154 ms
[1784627771.506736] seq=49 owd=0.132 ms
[1784627771.526735] seq=50 owd=0.134 ms
[1784627771.546762] seq=51 owd=0.154 ms
[1784627771.566814] seq=52 owd=0.187 ms
[1784627771.586752] seq=53 owd=0.146 ms
[1784627771.606806] seq=54 owd=0.202 ms
[1784627771.626753] seq=55 owd=0.148 ms
[1784627771.646730] seq=56 owd=0.128 ms
[1784627771.666756] seq=57 owd=0.154 ms
[1784627771.686766] seq=58 owd=0.154 ms
[1784627771.706775] seq=59 owd=0.166 ms
[1784627771.726735] seq=60 owd=0.139 ms
[1784627771.746779] seq=61 owd=0.153 ms
[1784627771.766763] seq=62 owd=0.162 ms
[1784627771.786728] seq=63 owd=0.131 ms
[1784627771.806739] seq=64 owd=0.135 ms
