time,node,iface,class,drops_per_sec
28,LER_Ingress,leri-cr2,1:2,8639
28,LER_Ingress,leri-cr2,1:3,4351
28,LER_Ingress,leri-cr3,1:1,0
28,LER_Ingress,leri-cr3,1:2,0
28,LER_Ingress,leri-cr3,1:3,0
28,CR1,cr1-lere,1:1,0
28,CR1,cr1-lere,1:2,0
28,CR1,cr1-lere,1:3,0
28,CR2,cr2-lere,1:1,0
28,CR2,cr2-lere,1:2,0
28,CR2,cr2-lere,1:3,0
28,CR3,cr3-lere,1:1,0
28,CR3,cr3-lere,1:2,0
28,CR3,cr3-lere,1:3,0
29,LER_Ingress,leri-cr1,1:1,0
29,LER_Ingress,leri-cr1,1:2,0
29,LER_Ingress,leri-cr1,1:3,0
29,LER_Ingress,leri-cr2,1:1,17059
29,LER_Ingress,leri-cr2,1:2,8568
29,LER_Ingress,leri-cr2,1:3,4315
29,LER_Ingress,leri-cr3,1:1,0
29,LER_Ingress,leri-cr3,1:2,0
29,LER_Ingress,leri-cr3,1:3,0
29,CR1,cr1-lere,1:1,0
29,CR1,cr1-lere,1:2,0
29,CR1,cr1-lere,1:3,0
29,CR2,cr2-lere,1:1,0
29,CR2,cr2-lere,1:2,0
29,CR2,cr2-lere,1:3,0
29,CR3,cr3-lere,1:1,0
29,CR3,cr3-lere,1:2,0
29,CR3,cr3-lere,1:3,0
31,LER_Ingress,leri-cr1,1:1,0
31,LER_Ingress,leri-cr1,1:2,0
31,LER_Ingress,leri-cr1,1:3,0
31,LER_Ingress,leri-cr2,1:1,16419
31,LER_Ingress,leri-cr2,1:2,8243
31,LER_Ingress,leri-cr2,1:3,4162
31,LER_Ingress,leri-cr3,1:1,0
31,LER_Ingress,leri-cr3,1:2,0
31,LER_Ingress,leri-cr3,1:3,0
31,CR1,cr1-lere,1:1,0
31,CR1,cr1-lere,1:2,0
31,CR1,cr1-lere,1:3,0
31,CR2,cr2-lere,1:1,0
31,CR2,cr2-lere,1:2,0
31,CR2,cr2-lere,1:3,0
31,CR3,cr3-lere,1:1,0
31,CR3,cr3-lere,1:2,0
31,CR3,cr3-lere,1:3,0
33,LER_Ingress,leri-cr1,1:1,0
33,LER_Ingress,leri-cr1,1:2,0
33,LER_Ingress,leri-cr1,1:3,0
33,LER_Ingress,leri-cr2,1:1,17279
33,LER_Ingress,leri-cr2,1:2,8676
33,LER_Ingress,leri-cr2,1:3,4378
33,LER_Ingress,leri-cr3,1:1,0
33,LER_Ingress,leri-cr3,1:2,0
33,LER_Ingress,leri-cr3,1:3,0
33,CR1,cr1-lere,1:1,0
33,CR1,cr1-lere,1:2,0
33,CR1,cr1-lere,1:3,0
33,CR2,cr2-lere,1:1,0
33,CR2,cr2-lere,1:2,0
33,CR2,cr2-lere,1:3,0
33,CR3,cr3-lere,1:1,0
33,CR3,cr3-lere,1:2,0
33,CR3,cr3-lere,1:3,0
35,LER_Ingress,leri-cr1,1:1,0
35,LER_Ingress,leri-cr1,1:2,0
35,LER_Ingress,leri-cr1,1:3,0
35,LER_Ingress,leri-cr2,1:1,18425
35,LER_Ingress,leri-cr2,1:2,9250
35,LER_Ingress,leri-cr2,1:3,4647
35,LER_Ingress,leri-cr3,1:1,0
35,LER_Ingress,leri-cr3,1:2,0
35,LER_Ingress,leri-cr3,1:3,0
35,CR1,cr1-lere,1:1,0
35,CR1,cr1-lere,1:2,0
35,CR1,cr1-lere,1:3,0
35,CR2,cr2-lere,1:1,0
35,CR2,cr2-lere,1:2,0
35,CR2,cr2-lere,1:3,0
35,CR3,cr3-lere,1:1,0
35,CR3,cr3-lere,1:2,0
35,CR3,cr3-lere,1:3,0
36,LER_Ingress,leri-cr1,1:1,0
36,LER_Ingress,leri-cr1,1:2,0
36,LER_Ingress,leri-cr1,1:3,0
36,LER_Ingress,leri-cr2,1:1,17129
36,LER_Ingress,leri-cr2,1:2,8601
36,LER_Ingress,leri-cr2,1:3,4332
36,LER_Ingress,leri-cr3,1:1,0
36,LER_Ingress,leri-cr3,1:2,0
36,LER_Ingress,leri-cr3,1:3,0
36,CR1,cr1-lere,1:1,0
36,CR1,cr1-lere,1:2,0
36,CR1,cr1-lere,1:3,0
36,CR2,cr2-lere,1:1,0
36,CR2,cr2-lere,1:2,0
36,CR2,cr2-lere,1:3,0
36,CR3,cr3-lere,1:1,0
36,CR3,cr3-lere,1:2,0
36,CR3,cr3-lere,1:3,0
38,LER_Ingress,leri-cr1,1:1,0
38,LER_Ingress,leri-cr1,1:2,0
38,LER_Ingress,leri-cr1,1:3,0
38,LER_Ingress,leri-cr2,1:1,16442
38,LER_Ingress,leri-cr2,1:2,8257
38,LER_Ingress,leri-cr2,1:3,4160
38,LER_Ingress,leri-cr3,1:1,0
38,LER_Ingress,leri-cr3,1:2,0
38,LER_Ingress,leri-cr3,1:3,0
