time,node,iface,class,drops_per_sec
33,LER_Ingress,leri-cr2,AF42,0
33,LER_Ingress,leri-cr2,AF43,0
33,LER_Ingress,leri-cr3,AF41,0
33,LER_Ingress,leri-cr3,AF42,0
33,LER_Ingress,leri-cr3,AF43,0
34,LER_Ingress,leri-cr1,AF41,150241
34,LER_Ingress,leri-cr1,AF42,202511
34,LER_Ingress,leri-cr1,AF43,101256
34,LER_Ingress,leri-cr2,AF41,0
34,LER_Ingress,leri-cr2,AF42,0
34,LER_Ingress,leri-cr2,AF43,0
34,LER_Ingress,leri-cr3,AF41,0
34,LER_Ingress,leri-cr3,AF42,0
34,LER_Ingress,leri-cr3,AF43,0
35,LER_Ingress,leri-cr1,AF41,153807
35,LER_Ingress,leri-cr1,AF42,202468
35,LER_Ingress,leri-cr1,AF43,101302
35,LER_Ingress,leri-cr2,AF41,0
35,LER_Ingress,leri-cr2,AF42,0
35,LER_Ingress,leri-cr2,AF43,0
35,LER_Ingress,leri-cr3,AF41,0
35,LER_Ingress,leri-cr3,AF42,0
35,LER_Ingress,leri-cr3,AF43,0
36,LER_Ingress,leri-cr1,AF41,152897
36,LER_Ingress,leri-cr1,AF42,202699
36,LER_Ingress,leri-cr1,AF43,101289
36,LER_Ingress,leri-cr2,AF41,0
36,LER_Ingress,leri-cr2,AF42,0
36,LER_Ingress,leri-cr2,AF43,0
36,LER_Ingress,leri-cr3,AF41,0
36,LER_Ingress,leri-cr3,AF42,0
36,LER_Ingress,leri-cr3,AF43,0
37,LER_Ingress,leri-cr1,AF41,151461
37,LER_Ingress,leri-cr1,AF42,202306
37,LER_Ingress,leri-cr1,AF43,101153
37,LER_Ingress,leri-cr2,AF41,0
37,LER_Ingress,leri-cr2,AF42,0
37,LER_Ingress,leri-cr2,AF43,0
37,LER_Ingress,leri-cr3,AF41,0
37,LER_Ingress,leri-cr3,AF42,0
37,LER_Ingress,leri-cr3,AF43,0
38,LER_Ingress,leri-cr1,AF41,153452
38,LER_Ingress,leri-cr1,AF42,202394
38,LER_Ingress,leri-cr1,AF43,101193
38,LER_Ingress,leri-cr2,AF41,0
38,LER_Ingress,leri-cr2,AF42,0
38,LER_Ingress,leri-cr2,AF43,0
38,LER_Ingress,leri-cr3,AF41,0
38,LER_Ingress,leri-cr3,AF42,0
38,LER_Ingress,leri-cr3,AF43,0
39,LER_Ingress,leri-cr1,AF41,150788
39,LER_Ingress,leri-cr1,AF42,202735
39,LER_Ingress,leri-cr1,AF43,101369
39,LER_Ingress,leri-cr2,AF41,0
39,LER_Ingress,leri-cr2,AF42,0
39,LER_Ingress,leri-cr2,AF43,0
39,LER_Ingress,leri-cr3,AF41,0
39,LER_Ingress,leri-cr3,AF42,0
39,LER_Ingress,leri-cr3,AF43,0
40,LER_Ingress,leri-cr1,AF41,154078
40,LER_Ingress,leri-cr1,AF42,202655
40,LER_Ingress,leri-cr1,AF43,101327
40,LER_Ingress,leri-cr2,AF41,0
40,LER_Ingress,leri-cr2,AF42,0
40,LER_Ingress,leri-cr2,AF43,0
40,LER_Ingress,leri-cr3,AF41,0
40,LER_Ingress,leri-cr3,AF42,0
40,LER_Ingress,leri-cr3,AF43,0
41,LER_Ingress,leri-cr1,AF41,149695
41,LER_Ingress,leri-cr1,AF42,202876
41,LER_Ingress,leri-cr1,AF43,101441
41,LER_Ingress,leri-cr2,AF41,0
41,LER_Ingress,leri-cr2,AF42,0
41,LER_Ingress,leri-cr2,AF43,0
41,LER_Ingress,leri-cr3,AF41,0
41,LER_Ingress,leri-cr3,AF42,0
41,LER_Ingress,leri-cr3,AF43,0
42,LER_Ingress,leri-cr1,AF41,148977
42,LER_Ingress,leri-cr1,AF42,202343
42,LER_Ingress,leri-cr1,AF43,101173
42,LER_Ingress,leri-cr2,AF41,0
42,LER_Ingress,leri-cr2,AF42,0
42,LER_Ingress,leri-cr2,AF43,0
42,LER_Ingress,leri-cr3,AF41,0
42,LER_Ingress,leri-cr3,AF42,0
42,LER_Ingress,leri-cr3,AF43,0
43,LER_Ingress,leri-cr1,AF41,148250
43,LER_Ingress,leri-cr1,AF42,202313
43,LER_Ingress,leri-cr1,AF43,101157
43,LER_Ingress,leri-cr2,AF41,0
