# OWD receiver: AF43  port=5003
[1782824696.072607] seq=1 owd=0.226 ms
[1782824696.107415] seq=2 owd=14.997 ms
[1782824696.167504] seq=3 owd=55.086 ms
[1782824696.233121] seq=5 owd=80.709 ms
[1782824696.373122] seq=12 owd=80.712 ms
[1782824696.433111] seq=15 owd=80.699 ms
[1782824696.653132] seq=26 owd=80.716 ms
[1782824696.693112] seq=28 owd=80.705 ms
[1782824696.833134] seq=35 owd=80.728 ms
[1782824696.913129] seq=39 owd=80.713 ms
[1782824697.013124] seq=44 owd=80.715 ms
[1782824697.053122] seq=46 owd=80.709 ms
[1782824697.193111] seq=53 owd=80.706 ms
[1782824697.253100] seq=56 owd=80.690 ms
[1782824697.433120] seq=65 owd=80.710 ms
[1782824697.573111] seq=72 owd=80.713 ms
[1782824697.613121] seq=74 owd=80.708 ms
[1782824697.733120] seq=80 owd=80.712 ms
[1782824697.753115] seq=81 owd=80.703 ms
[1782824697.973129] seq=92 owd=80.712 ms
[1782824698.013102] seq=94 owd=80.692 ms
[1782824698.093101] seq=98 owd=80.689 ms
[1782824698.173120] seq=102 owd=80.706 ms
[1782824698.253113] seq=106 owd=80.705 ms
[1782824698.313128] seq=109 owd=80.710 ms
[1782824698.373122] seq=112 owd=80.711 ms
[1782824698.413104] seq=114 owd=80.688 ms
[1782824698.533126] seq=120 owd=80.716 ms
[1782824698.613104] seq=124 owd=80.696 ms
[1782824698.653131] seq=126 owd=80.717 ms
[1782824698.673085] seq=127 owd=80.672 ms
[1782824698.693104] seq=128 owd=80.654 ms
[1782824698.773100] seq=132 owd=80.695 ms
[1782824698.993131] seq=143 owd=80.722 ms
[1782824699.033115] seq=145 owd=80.704 ms
[1782824699.353156] seq=161 owd=80.739 ms
[1782824699.773165] seq=182 owd=80.730 ms
[1782824699.873122] seq=187 owd=80.708 ms
[1782824699.893108] seq=188 owd=80.687 ms
[1782824699.953094] seq=191 owd=80.687 ms
[1782824700.033099] seq=195 owd=80.688 ms
[1782824700.313345] seq=209 owd=80.926 ms
[1782824700.333109] seq=210 owd=80.694 ms
[1782824700.373117] seq=212 owd=80.676 ms
[1782824700.473126] seq=217 owd=80.721 ms
[1782824700.553100] seq=221 owd=80.689 ms
[1782824700.753131] seq=231 owd=80.722 ms
[1782824700.993133] seq=243 owd=80.717 ms
[1782824701.033110] seq=245 owd=80.687 ms
[1782824701.053108] seq=246 owd=80.699 ms
[1782824701.213160] seq=254 owd=80.774 ms
[1782824701.353117] seq=261 owd=80.707 ms
[1782824701.373108] seq=262 owd=80.697 ms
[1782824701.413124] seq=264 owd=80.699 ms
[1782824701.613164] seq=274 owd=80.734 ms
[1782824701.633146] seq=275 owd=80.723 ms
[1782824701.773137] seq=282 owd=80.730 ms
[1782824701.913141] seq=289 owd=80.727 ms
[1782824701.993133] seq=293 owd=80.690 ms
[1782824702.033116] seq=295 owd=80.702 ms
[1782824702.173153] seq=302 owd=80.735 ms
[1782824702.193289] seq=303 owd=80.876 ms
[1782824702.433140] seq=315 owd=80.730 ms
[1782824702.593159] seq=323 owd=80.746 ms
[1782824702.673153] seq=327 owd=80.733 ms
[1782824702.733117] seq=330 owd=80.702 ms
[1782824702.873165] seq=337 owd=80.752 ms
[1782824702.913110] seq=339 owd=80.698 ms
[1782824702.933075] seq=340 owd=80.663 ms
[1782824702.993062] seq=343 owd=80.656 ms
[1782824703.133123] seq=350 owd=80.714 ms
[1782824703.393140] seq=363 owd=80.730 ms
[1782824703.473129] seq=367 owd=80.696 ms
[1782824703.493115] seq=368 owd=80.696 ms
