# OWD receiver: AF41  port=5001
[1784630564.632330] seq=1 owd=0.131 ms
[1784630564.652362] seq=2 owd=0.125 ms
[1784630564.672362] seq=3 owd=0.133 ms
[1784630564.692305] seq=4 owd=0.071 ms
[1784630564.717124] seq=5 owd=4.899 ms
[1784630564.744373] seq=6 owd=12.150 ms
[1784630564.764502] seq=7 owd=12.260 ms
[1784630564.804448] seq=9 owd=12.229 ms
[1784630564.824497] seq=10 owd=12.275 ms
[1784630564.864445] seq=12 owd=12.223 ms
[1784630564.884468] seq=13 owd=12.247 ms
[1784630564.924496] seq=15 owd=12.282 ms
[1784630564.984462] seq=18 owd=12.239 ms
[1784630565.004506] seq=19 owd=12.249 ms
[1784630565.024485] seq=20 owd=12.240 ms
[1784630565.064465] seq=22 owd=12.238 ms
[1784630565.084476] seq=23 owd=12.272 ms
[1784630565.124497] seq=25 owd=12.279 ms
[1784630565.144473] seq=26 owd=12.254 ms
[1784630565.164472] seq=27 owd=12.256 ms
[1784630565.204522] seq=29 owd=12.252 ms
[1784630565.224457] seq=30 owd=12.244 ms
[1784630565.244512] seq=31 owd=12.245 ms
[1784630565.264493] seq=32 owd=12.254 ms
[1784630565.304481] seq=34 owd=12.258 ms
[1784630565.324491] seq=35 owd=12.271 ms
[1784630565.404480] seq=39 owd=12.259 ms
[1784630565.424461] seq=40 owd=12.238 ms
[1784630565.444513] seq=41 owd=12.256 ms
[1784630565.464475] seq=42 owd=12.259 ms
[1784630565.504481] seq=44 owd=12.251 ms
[1784630565.524489] seq=45 owd=12.264 ms
[1784630565.544461] seq=46 owd=12.241 ms
[1784630565.564490] seq=47 owd=12.267 ms
[1784630565.584506] seq=48 owd=12.235 ms
[1784630565.604532] seq=49 owd=12.266 ms
[1784630565.624455] seq=50 owd=12.239 ms
[1784630565.664510] seq=52 owd=12.244 ms
[1784630565.684447] seq=53 owd=12.230 ms
[1784630565.744510] seq=56 owd=12.278 ms
[1784630565.764505] seq=57 owd=12.297 ms
[1784630565.784482] seq=58 owd=12.259 ms
[1784630565.804572] seq=59 owd=12.350 ms
[1784630565.824503] seq=60 owd=12.278 ms
[1784630565.864525] seq=62 owd=12.300 ms
[1784630565.884477] seq=63 owd=12.259 ms
[1784630565.904461] seq=64 owd=12.236 ms
[1784630565.964512] seq=67 owd=12.278 ms
[1784630566.004462] seq=69 owd=12.241 ms
[1784630566.044496] seq=71 owd=12.244 ms
[1784630566.084471] seq=73 owd=12.236 ms
[1784630566.104478] seq=74 owd=12.257 ms
[1784630566.144495] seq=76 owd=12.262 ms
[1784630566.164514] seq=77 owd=12.259 ms
[1784630566.184521] seq=78 owd=12.275 ms
[1784630566.204468] seq=79 owd=12.250 ms
[1784630566.224494] seq=80 owd=12.272 ms
[1784630566.304464] seq=84 owd=12.238 ms
[1784630566.324502] seq=85 owd=12.279 ms
[1784630566.364450] seq=87 owd=12.249 ms
[1784630566.384480] seq=88 owd=12.267 ms
[1784630566.404522] seq=89 owd=12.264 ms
[1784630566.444499] seq=91 owd=12.268 ms
[1784630566.464479] seq=92 owd=12.260 ms
[1784630566.524523] seq=95 owd=12.286 ms
[1784630566.544487] seq=96 owd=12.265 ms
[1784630566.564466] seq=97 owd=12.245 ms
[1784630566.584475] seq=98 owd=12.255 ms
[1784630566.644480] seq=101 owd=12.258 ms
[1784630566.664507] seq=102 owd=12.284 ms
[1784630566.684506] seq=103 owd=12.264 ms
