# OWD receiver: AF42  port=5002
[1782823994.204847] seq=1 owd=0.241 ms
[1782823994.224756] seq=2 owd=0.120 ms
[1782823994.244989] seq=3 owd=0.353 ms
[1782823994.324895] seq=6 owd=20.253 ms
[1782823994.504878] seq=15 owd=20.234 ms
[1782823994.584890] seq=19 owd=20.244 ms
[1782823994.644885] seq=22 owd=20.253 ms
[1782823994.704899] seq=25 owd=20.252 ms
[1782823994.784872] seq=29 owd=20.235 ms
[1782823994.804870] seq=30 owd=20.231 ms
[1782823994.944883] seq=37 owd=20.247 ms
[1782823995.024885] seq=41 owd=20.246 ms
[1782823995.244857] seq=52 owd=20.246 ms
[1782823995.304954] seq=55 owd=20.303 ms
[1782823995.384897] seq=59 owd=20.244 ms
[1782823995.484941] seq=64 owd=20.292 ms
[1782823995.544894] seq=67 owd=20.256 ms
[1782823995.584919] seq=69 owd=20.272 ms
[1782823995.644898] seq=72 owd=20.254 ms
[1782823995.664877] seq=73 owd=20.232 ms
[1782823995.684845] seq=74 owd=20.235 ms
[1782823995.744904] seq=77 owd=20.250 ms
[1782823995.824888] seq=81 owd=20.247 ms
[1782823995.844878] seq=82 owd=20.239 ms
[1782823995.944899] seq=87 owd=20.257 ms
[1782823996.064918] seq=93 owd=20.271 ms
[1782823996.084871] seq=94 owd=20.237 ms
[1782823996.124893] seq=96 owd=20.251 ms
[1782823996.144863] seq=97 owd=20.236 ms
[1782823996.304878] seq=105 owd=20.236 ms
[1782823996.364888] seq=108 owd=20.247 ms
[1782823996.624883] seq=121 owd=20.242 ms
[1782823996.684890] seq=124 owd=20.254 ms
[1782823996.764920] seq=128 owd=20.242 ms
[1782823997.044899] seq=142 owd=20.252 ms
[1782823997.104884] seq=145 owd=20.244 ms
[1782823997.144884] seq=147 owd=20.245 ms
[1782823997.164866] seq=148 owd=20.226 ms
[1782823997.244910] seq=152 owd=20.266 ms
[1782823997.324881] seq=156 owd=20.246 ms
[1782823997.344882] seq=157 owd=20.244 ms
[1782823997.365087] seq=158 owd=20.469 ms
[1782823997.384955] seq=159 owd=20.312 ms
[1782823997.524905] seq=166 owd=20.272 ms
[1782823997.584928] seq=169 owd=20.273 ms
[1782823997.644897] seq=172 owd=20.252 ms
[1782823997.684965] seq=174 owd=20.324 ms
[1782823997.764890] seq=178 owd=20.253 ms
[1782823997.784885] seq=179 owd=20.250 ms
[1782823997.844891] seq=182 owd=20.263 ms
[1782823997.884910] seq=184 owd=20.268 ms
[1782823997.944922] seq=187 owd=20.275 ms
[1782823997.984877] seq=189 owd=20.253 ms
[1782823998.044888] seq=192 owd=20.248 ms
[1782823998.084898] seq=194 owd=20.264 ms
[1782823998.104959] seq=195 owd=20.325 ms
[1782823998.264922] seq=203 owd=20.280 ms
[1782823998.344898] seq=207 owd=20.258 ms
[1782823998.364853] seq=208 owd=20.221 ms
[1782823998.444902] seq=212 owd=20.257 ms
