# OWD receiver: AF43  port=5003
[1782817375.852337] seq=1 owd=0.261 ms
[1782817375.887083] seq=2 owd=14.925 ms
[1782817375.947114] seq=3 owd=54.979 ms
[1782817376.192817] seq=14 owd=80.713 ms
[1782817376.232821] seq=16 owd=80.701 ms
[1782817376.552819] seq=32 owd=80.715 ms
[1782817376.572799] seq=33 owd=80.688 ms
[1782817376.632760] seq=36 owd=80.661 ms
[1782817376.772824] seq=43 owd=80.712 ms
[1782817376.932815] seq=51 owd=80.707 ms
[1782817377.012799] seq=55 owd=80.696 ms
[1782817377.312817] seq=70 owd=80.701 ms
[1782817377.432819] seq=76 owd=80.710 ms
[1782817377.512797] seq=80 owd=80.684 ms
[1782817377.552802] seq=82 owd=80.691 ms
[1782817377.632800] seq=86 owd=80.690 ms
[1782817377.992857] seq=104 owd=80.737 ms
[1782817378.012795] seq=105 owd=80.683 ms
[1782817378.172907] seq=113 owd=80.794 ms
[1782817378.192855] seq=114 owd=80.692 ms
[1782817378.372986] seq=123 owd=80.882 ms
[1782817378.472825] seq=128 owd=80.714 ms
[1782817378.572831] seq=133 owd=80.719 ms
[1782817378.712805] seq=140 owd=80.699 ms
[1782817378.852802] seq=147 owd=80.695 ms
[1782817378.992819] seq=154 owd=80.718 ms
[1782817379.112812] seq=160 owd=80.704 ms
[1782817379.472812] seq=178 owd=80.706 ms
[1782817379.572835] seq=183 owd=80.722 ms
[1782817379.652815] seq=187 owd=80.707 ms
[1782817379.672833] seq=188 owd=80.708 ms
[1782817379.732797] seq=191 owd=80.690 ms
[1782817379.892831] seq=199 owd=80.723 ms
[1782817380.032885] seq=206 owd=80.764 ms
[1782817380.092818] seq=209 owd=80.710 ms
[1782817380.112792] seq=210 owd=80.678 ms
[1782817380.152977] seq=212 owd=80.861 ms
[1782817380.252827] seq=217 owd=80.722 ms
[1782817380.352826] seq=222 owd=80.703 ms
[1782817380.372788] seq=223 owd=80.703 ms
[1782817380.592834] seq=234 owd=80.724 ms
[1782817380.652792] seq=237 owd=80.683 ms
[1782817380.692785] seq=239 owd=80.674 ms
[1782817380.772802] seq=243 owd=80.693 ms
[1782817380.852796] seq=247 owd=80.686 ms
[1782817380.872784] seq=248 owd=80.675 ms
[1782817380.932772] seq=251 owd=80.659 ms
[1782817380.972818] seq=253 owd=80.690 ms
[1782817381.112850] seq=260 owd=80.740 ms
[1782817381.132830] seq=261 owd=80.704 ms
[1782817381.312833] seq=270 owd=80.717 ms
[1782817381.372806] seq=273 owd=80.690 ms
[1782817381.612841] seq=285 owd=80.727 ms
[1782817381.852824] seq=297 owd=80.711 ms
[1782817382.032849] seq=306 owd=80.735 ms
[1782817382.192846] seq=314 owd=80.732 ms
[1782817382.272811] seq=318 owd=80.702 ms
[1782817382.352805] seq=322 owd=80.683 ms
[1782817382.372789] seq=323 owd=80.666 ms
[1782817382.552810] seq=332 owd=80.696 ms
[1782817382.592845] seq=334 owd=80.729 ms
[1782817382.632783] seq=336 owd=80.679 ms
[1782817382.672770] seq=338 owd=80.663 ms
[1782817382.692780] seq=339 owd=80.669 ms
[1782817382.732764] seq=341 owd=80.657 ms
[1782817382.892836] seq=349 owd=80.720 ms
[1782817383.152829] seq=362 owd=80.723 ms
[1782817383.372830] seq=373 owd=80.719 ms
[1782817383.632835] seq=386 owd=80.719 ms
[1782817383.652847] seq=387 owd=80.721 ms
[1782817383.772819] seq=393 owd=80.714 ms
[1782817383.912822] seq=400 owd=80.717 ms
[1782817384.053432] seq=407 owd=81.321 ms
[1782817384.092815] seq=409 owd=80.704 ms
[1782817384.112766] seq=410 owd=80.658 ms
[1782817384.232831] seq=416 owd=80.737 ms
[1782817384.292815] seq=419 owd=80.697 ms
[1782817384.372827] seq=423 owd=80.699 ms
[1782817384.412966] seq=425 owd=80.852 ms
[1782817384.552833] seq=432 owd=80.717 ms
[1782817384.592812] seq=434 owd=80.695 ms
[1782817384.632791] seq=436 owd=80.674 ms
[1782817384.672807] seq=438 owd=80.691 ms
[1782817384.792821] seq=444 owd=80.706 ms
[1782817384.852962] seq=447 owd=80.859 ms
[1782817384.872789] seq=448 owd=80.677 ms
[1782817384.892773] seq=449 owd=80.666 ms
[1782817384.912767] seq=450 owd=80.653 ms
[1782817384.952786] seq=452 owd=80.670 ms
[1782817385.032821] seq=456 owd=80.705 ms
[1782817385.072806] seq=458 owd=80.692 ms
[1782817385.092773] seq=459 owd=80.668 ms
[1782817385.112736] seq=460 owd=80.636 ms
[1782817385.272823] seq=468 owd=80.703 ms
[1782817385.332817] seq=471 owd=80.711 ms
[1782817385.392789] seq=474 owd=80.696 ms
[1782817385.492847] seq=479 owd=80.727 ms
[1782817385.612821] seq=485 owd=80.714 ms
[1782817385.852819] seq=497 owd=80.712 ms
[1782817385.932793] seq=501 owd=80.685 ms
[1782817385.972815] seq=503 owd=80.700 ms
[1782817386.032788] seq=506 owd=80.683 ms
[1782817386.052797] seq=507 owd=80.667 ms
[1782817386.112772] seq=510 owd=80.667 ms
[1782817386.132818] seq=511 owd=80.667 ms
[1782817386.172766] seq=513 owd=80.668 ms
[1782817386.212762] seq=515 owd=80.657 ms
[1782817386.272791] seq=518 owd=80.677 ms
[1782817386.332788] seq=521 owd=80.689 ms
[1782817386.352760] seq=522 owd=80.650 ms
[1782817386.612871] seq=535 owd=80.726 ms
[1782817386.872812] seq=548 owd=80.701 ms
[1782817387.072824] seq=558 owd=80.719 ms
[1782817387.212818] seq=565 owd=80.704 ms
[1782817387.272802] seq=568 owd=80.693 ms
[1782817387.352795] seq=572 owd=80.686 ms
[1782817387.372794] seq=573 owd=80.686 ms
[1782817387.392757] seq=574 owd=80.646 ms
[1782817387.572822] seq=583 owd=80.708 ms
[1782817387.732813] seq=591 owd=80.700 ms
[1782817387.772809] seq=593 owd=80.695 ms
[1782817387.852773] seq=597 owd=80.672 ms
[1782817387.912798] seq=600 owd=80.695 ms
[1782817387.972791] seq=603 owd=80.683 ms
[1782817388.012818] seq=605 owd=80.701 ms
[1782817388.072848] seq=608 owd=80.702 ms
[1782817388.112784] seq=610 owd=80.680 ms
[1782817388.152793] seq=612 owd=80.675 ms
[1782817388.332833] seq=621 owd=80.723 ms
[1782817388.632830] seq=636 owd=80.716 ms
[1782817388.752833] seq=642 owd=80.717 ms
[1782817388.772795] seq=643 owd=80.684 ms
[1782817388.832787] seq=646 owd=80.675 ms
[1782817388.892798] seq=649 owd=80.689 ms
[1782817389.232832] seq=666 owd=80.723 ms
[1782817389.532812] seq=681 owd=80.703 ms
[1782817389.552804] seq=682 owd=80.671 ms
[1782817389.652840] seq=687 owd=80.721 ms
[1782817389.672796] seq=688 owd=80.676 ms
[1782817389.832815] seq=696 owd=80.701 ms
[1782817389.912807] seq=700 owd=80.697 ms
[1782817389.932787] seq=701 owd=80.683 ms
[1782817390.012815] seq=705 owd=80.699 ms
[1782817390.032799] seq=706 owd=80.686 ms
[1782817390.132828] seq=711 owd=80.707 ms
[1782817390.192786] seq=714 owd=80.679 ms
[1782817390.232789] seq=716 owd=80.684 ms
[1782817390.252751] seq=717 owd=80.650 ms
[1782817390.352836] seq=722 owd=80.722 ms
[1782817390.552821] seq=732 owd=80.713 ms
[1782817390.692837] seq=739 owd=80.720 ms
[1782817390.712810] seq=740 owd=80.698 ms
[1782817390.812833] seq=745 owd=80.719 ms
[1782817390.832817] seq=746 owd=80.710 ms
[1782817390.952817] seq=752 owd=80.705 ms
[1782817391.052840] seq=757 owd=80.729 ms
[1782817391.092798] seq=759 owd=80.688 ms
[1782817391.552830] seq=782 owd=80.717 ms
[1782817391.612815] seq=785 owd=80.703 ms
[1782817391.632778] seq=786 owd=80.676 ms
[1782817391.652780] seq=787 owd=80.668 ms
[1782817391.832807] seq=796 owd=80.703 ms
[1782817391.952821] seq=802 owd=80.713 ms
[1782817392.052851] seq=807 owd=80.713 ms
