# OWD receiver: AF42  port=5002
[1782370865.284631] seq=1 owd=132.756 ms
[1782370865.304578] seq=2 owd=132.676 ms
[1782370865.324583] seq=3 owd=132.681 ms
[1782370865.344698] seq=4 owd=132.788 ms
[1782370865.364639] seq=5 owd=132.735 ms
[1782370865.384522] seq=6 owd=132.624 ms
[1782370865.404508] seq=7 owd=132.618 ms
[1782370865.424626] seq=8 owd=132.719 ms
[1782370865.444597] seq=9 owd=132.687 ms
[1782370865.464535] seq=10 owd=132.640 ms
[1782370865.484510] seq=11 owd=132.616 ms
[1782370865.504559] seq=12 owd=132.670 ms
[1782370865.525043] seq=13 owd=133.151 ms
[1782370865.544700] seq=14 owd=132.787 ms
[1782370865.565023] seq=15 owd=133.110 ms
[1782370865.584813] seq=16 owd=132.895 ms
[1782370865.604830] seq=17 owd=132.910 ms
[1782370865.624793] seq=18 owd=132.883 ms
[1782370865.644758] seq=19 owd=132.847 ms
[1782370865.664827] seq=20 owd=132.886 ms
[1782370865.684846] seq=21 owd=132.939 ms
[1782370865.704815] seq=22 owd=132.914 ms
[1782370865.724722] seq=23 owd=132.818 ms
[1782370865.744983] seq=24 owd=133.086 ms
[1782370865.764805] seq=25 owd=132.921 ms
[1782370865.784688] seq=26 owd=132.796 ms
[1782370865.804945] seq=27 owd=133.051 ms
[1782370865.824730] seq=28 owd=132.834 ms
[1782370865.844633] seq=29 owd=132.738 ms
[1782370865.864730] seq=30 owd=132.831 ms
[1782370865.884760] seq=31 owd=132.860 ms
[1782370865.904630] seq=32 owd=132.735 ms
[1782370865.924602] seq=33 owd=132.707 ms
[1782370865.944511] seq=34 owd=132.626 ms
[1782370865.964940] seq=35 owd=133.057 ms
[1782370865.984582] seq=36 owd=132.691 ms
[1782370866.004600] seq=37 owd=132.691 ms
[1782370866.024784] seq=38 owd=132.873 ms
[1782370866.044613] seq=39 owd=132.698 ms
[1782370866.064598] seq=40 owd=132.697 ms
[1782370866.084754] seq=41 owd=132.837 ms
[1782370866.104707] seq=42 owd=132.788 ms
[1782370866.124617] seq=43 owd=132.701 ms
[1782370866.144888] seq=44 owd=132.987 ms
[1782370866.164757] seq=45 owd=132.850 ms
[1782370866.184991] seq=46 owd=133.090 ms
[1782370866.205335] seq=47 owd=133.415 ms
[1782370866.225294] seq=48 owd=133.379 ms
[1782370866.244808] seq=49 owd=132.903 ms
[1782370866.264884] seq=50 owd=132.970 ms
[1782370866.285015] seq=51 owd=133.096 ms
[1782370866.305327] seq=52 owd=133.407 ms
[1782370866.324779] seq=53 owd=132.859 ms
[1782370866.347168] seq=54 owd=135.159 ms
[1782370866.364883] seq=55 owd=132.969 ms
[1782370866.384879] seq=56 owd=132.961 ms
[1782370866.404639] seq=57 owd=132.746 ms
[1782370866.424983] seq=58 owd=133.082 ms
[1782370866.444772] seq=59 owd=132.797 ms
[1782370866.465329] seq=60 owd=133.097 ms
[1782370866.485016] seq=61 owd=133.068 ms
[1782370866.505295] seq=62 owd=133.352 ms
[1782370866.524684] seq=63 owd=132.792 ms
[1782370866.544917] seq=64 owd=133.027 ms
[1782370866.564660] seq=65 owd=132.742 ms
[1782370866.584749] seq=66 owd=132.830 ms
[1782370866.604756] seq=67 owd=132.838 ms
[1782370866.624696] seq=68 owd=132.775 ms
[1782370866.644693] seq=69 owd=132.786 ms
[1782370866.664618] seq=70 owd=132.715 ms
[1782370866.685222] seq=71 owd=133.322 ms
[1782370866.705586] seq=72 owd=133.681 ms
[1782370866.724838] seq=73 owd=132.914 ms
[1782370866.746907] seq=74 owd=134.983 ms
[1782370866.764724] seq=75 owd=132.816 ms
[1782370866.784627] seq=76 owd=132.714 ms
[1782370866.804633] seq=77 owd=132.719 ms
[1782370866.825821] seq=78 owd=133.892 ms
[1782370866.844759] seq=79 owd=132.854 ms
[1782370866.865162] seq=80 owd=133.275 ms
[1782370866.885152] seq=81 owd=133.266 ms
[1782370866.905100] seq=82 owd=133.214 ms
[1782370866.924931] seq=83 owd=133.026 ms
[1782370866.944833] seq=84 owd=132.933 ms
[1782370866.965200] seq=85 owd=133.300 ms
[1782370866.984951] seq=86 owd=133.050 ms
[1782370867.005122] seq=87 owd=133.223 ms
[1782370867.024819] seq=88 owd=132.918 ms
[1782370867.045068] seq=89 owd=133.167 ms
[1782370867.064702] seq=90 owd=132.803 ms
[1782370867.085158] seq=91 owd=133.260 ms
[1782370867.104923] seq=92 owd=133.024 ms
[1782370867.125231] seq=93 owd=133.326 ms
[1782370867.144819] seq=94 owd=132.913 ms
[1782370867.164824] seq=95 owd=132.918 ms
[1782370867.185673] seq=96 owd=133.767 ms
[1782370867.205194] seq=97 owd=133.287 ms
[1782370867.225550] seq=98 owd=133.661 ms
[1782370867.244802] seq=99 owd=132.914 ms
[1782370867.265515] seq=100 owd=133.631 ms
[1782370867.284838] seq=101 owd=132.954 ms
[1782370867.305129] seq=102 owd=133.240 ms
[1782370867.324755] seq=103 owd=132.866 ms
[1782370867.347728] seq=104 owd=135.821 ms
[1782370867.364721] seq=105 owd=132.826 ms
[1782370867.384597] seq=106 owd=132.700 ms
[1782370867.404562] seq=107 owd=132.676 ms
[1782370867.424789] seq=108 owd=132.891 ms
[1782370867.447045] seq=109 owd=135.144 ms
[1782370867.464617] seq=110 owd=132.716 ms
[1782370867.484941] seq=111 owd=133.044 ms
[1782370867.615245] seq=112 owd=243.330 ms
[1782370868.227641] seq=128 owd=535.744 ms
[1782370868.612110] seq=143 owd=620.188 ms
[1782370868.625231] seq=144 owd=613.315 ms
[1782370868.873911] seq=156 owd=621.997 ms
[1782370868.982835] seq=162 owd=610.758 ms
[1782370869.428566] seq=184 owd=616.656 ms
[1782370869.589156] seq=193 owd=597.226 ms
[1782370869.613441] seq=194 owd=601.524 ms
[1782370869.710020] seq=198 owd=618.105 ms
[1782370869.749931] seq=200 owd=618.024 ms
[1782370870.208338] seq=223 owd=616.435 ms
[1782370870.700593] seq=247 owd=628.689 ms
[1782370870.752980] seq=250 owd=621.085 ms
[1782370870.857775] seq=256 owd=605.874 ms
[1782370871.216645] seq=273 owd=624.737 ms
