# OWD receiver: AF43  port=5003
[1784628385.466920] seq=1 owd=17.174 ms
[1784628385.536615] seq=2 owd=66.834 ms
[1784628385.586251] seq=3 owd=96.473 ms
[1784628385.623538] seq=4 owd=113.711 ms
[1784628385.680823] seq=5 owd=151.047 ms
[1784628385.743569] seq=6 owd=193.780 ms
[1784628385.803720] seq=7 owd=233.948 ms
[1784628385.863697] seq=10 owd=233.930 ms
[1784628385.883575] seq=11 owd=233.809 ms
[1784628386.023720] seq=18 owd=233.946 ms
[1784628386.163823] seq=25 owd=234.049 ms
[1784628386.183736] seq=26 owd=233.962 ms
[1784628386.303765] seq=32 owd=233.962 ms
[1784628386.323658] seq=33 owd=233.899 ms
[1784628386.343583] seq=34 owd=233.822 ms
[1784628386.403678] seq=37 owd=233.906 ms
[1784628386.543686] seq=44 owd=233.911 ms
[1784628386.563684] seq=45 owd=233.911 ms
[1784628386.803911] seq=57 owd=234.124 ms
[1784628386.843942] seq=59 owd=234.161 ms
[1784628386.863794] seq=60 owd=234.020 ms
[1784628386.883745] seq=61 owd=233.919 ms
[1784628387.063665] seq=70 owd=233.889 ms
[1784628387.283793] seq=81 owd=234.020 ms
[1784628387.323840] seq=83 owd=234.041 ms
[1784628387.343735] seq=84 owd=233.963 ms
[1784628387.483720] seq=91 owd=233.901 ms
[1784628387.523645] seq=93 owd=233.873 ms
[1784628387.543627] seq=94 owd=233.853 ms
[1784628387.563660] seq=95 owd=233.891 ms
[1784628387.603587] seq=97 owd=233.811 ms
[1784628387.643641] seq=99 owd=233.837 ms
[1784628387.803758] seq=107 owd=233.990 ms
[1784628387.823610] seq=108 owd=233.863 ms
[1784628387.843658] seq=109 owd=233.887 ms
[1784628387.863747] seq=110 owd=233.966 ms
[1784628387.943635] seq=114 owd=233.862 ms
[1784628388.063661] seq=120 owd=233.848 ms
[1784628388.103750] seq=122 owd=233.978 ms
[1784628388.183842] seq=126 owd=234.035 ms
[1784628388.243743] seq=129 owd=233.994 ms
[1784628388.363842] seq=135 owd=234.061 ms
[1784628388.703862] seq=152 owd=234.109 ms
[1784628388.803795] seq=157 owd=234.024 ms
[1784628388.823760] seq=158 owd=233.986 ms
[1784628388.923754] seq=163 owd=233.977 ms
[1784628388.963769] seq=165 owd=234.002 ms
[1784628388.983658] seq=166 owd=233.888 ms
[1784628389.063701] seq=170 owd=233.935 ms
[1784628389.103652] seq=172 owd=233.871 ms
[1784628389.123564] seq=173 owd=233.804 ms
[1784628389.223785] seq=178 owd=234.009 ms
[1784628389.263642] seq=180 owd=233.867 ms
[1784628389.283524] seq=181 owd=233.769 ms
[1784628389.363783] seq=185 owd=234.008 ms
[1784628389.383653] seq=186 owd=233.880 ms
[1784628389.403656] seq=187 owd=233.827 ms
[1784628389.423603] seq=188 owd=233.799 ms
[1784628389.503636] seq=192 owd=233.845 ms
[1784628389.643804] seq=199 owd=234.017 ms
[1784628389.663760] seq=200 owd=233.987 ms
[1784628389.803752] seq=207 owd=233.981 ms
[1784628389.823670] seq=208 owd=233.902 ms
[1784628390.203830] seq=227 owd=234.045 ms
[1784628390.304263] seq=232 owd=234.460 ms
[1784628390.343799] seq=234 owd=234.020 ms
[1784628390.383790] seq=236 owd=234.017 ms
[1784628390.443732] seq=239 owd=233.942 ms
[1784628390.483585] seq=241 owd=233.810 ms
[1784628390.523655] seq=243 owd=233.903 ms
[1784628390.543545] seq=244 owd=233.776 ms
[1784628390.603624] seq=247 owd=233.844 ms
[1784628390.683706] seq=251 owd=233.911 ms
[1784628390.703690] seq=252 owd=233.872 ms
[1784628390.763618] seq=255 owd=233.811 ms
[1784628390.823669] seq=258 owd=233.913 ms
[1784628390.843664] seq=259 owd=233.876 ms
[1784628390.903563] seq=262 owd=233.786 ms
[1784628391.043820] seq=269 owd=234.023 ms
[1784628391.123817] seq=273 owd=234.052 ms
[1784628391.283894] seq=281 owd=234.083 ms
[1784628391.303727] seq=282 owd=233.955 ms
[1784628391.483792] seq=291 owd=234.012 ms
[1784628391.503715] seq=292 owd=233.945 ms
[1784628391.543687] seq=294 owd=233.918 ms
[1784628391.583766] seq=296 owd=233.969 ms
[1784628391.643662] seq=299 owd=233.884 ms
[1784628391.683533] seq=301 owd=233.782 ms
[1784628391.743735] seq=304 owd=233.927 ms
[1784628391.803623] seq=307 owd=233.849 ms
[1784628391.923808] seq=313 owd=234.057 ms
[1784628391.943808] seq=314 owd=234.034 ms
