# OWD receiver: AF42  port=5002
[1784633667.562616] seq=1 owd=0.110 ms
[1784633667.582637] seq=2 owd=0.110 ms
[1784633667.602598] seq=3 owd=0.068 ms
[1784633667.666157] seq=4 owd=43.623 ms
[1784633667.721079] seq=6 owd=58.541 ms
[1784633667.741073] seq=7 owd=58.535 ms
[1784633667.881085] seq=14 owd=58.549 ms
[1784633667.920986] seq=16 owd=58.476 ms
[1784633667.961034] seq=18 owd=58.500 ms
[1784633667.981080] seq=19 owd=58.524 ms
[1784633668.061045] seq=23 owd=58.523 ms
[1784633668.161077] seq=28 owd=58.532 ms
[1784633668.180981] seq=29 owd=58.452 ms
[1784633668.200990] seq=30 owd=58.461 ms
[1784633668.220986] seq=31 owd=58.458 ms
[1784633668.241041] seq=32 owd=58.476 ms
[1784633668.281078] seq=34 owd=58.520 ms
[1784633668.401049] seq=40 owd=58.523 ms
[1784633668.481048] seq=44 owd=58.519 ms
[1784633668.501044] seq=45 owd=58.513 ms
[1784633668.521108] seq=46 owd=58.480 ms
[1784633668.601068] seq=50 owd=58.539 ms
[1784633668.701108] seq=55 owd=58.552 ms
[1784633668.741062] seq=57 owd=58.533 ms
[1784633668.761006] seq=58 owd=58.479 ms
[1784633668.800997] seq=60 owd=58.467 ms
[1784633668.821049] seq=61 owd=58.501 ms
[1784633668.861064] seq=63 owd=58.522 ms
[1784633668.881041] seq=64 owd=58.494 ms
[1784633668.961085] seq=68 owd=58.551 ms
[1784633669.061049] seq=73 owd=58.519 ms
[1784633669.101088] seq=75 owd=58.518 ms
[1784633669.121034] seq=76 owd=58.504 ms
[1784633669.141050] seq=77 owd=58.510 ms
[1784633669.161063] seq=78 owd=58.520 ms
[1784633669.221071] seq=81 owd=58.538 ms
[1784633669.301072] seq=85 owd=58.547 ms
[1784633669.341058] seq=87 owd=58.493 ms
[1784633669.361035] seq=88 owd=58.470 ms
[1784633669.441058] seq=92 owd=58.533 ms
[1784633669.481046] seq=94 owd=58.533 ms
[1784633669.561085] seq=98 owd=58.554 ms
[1784633669.601053] seq=100 owd=58.527 ms
[1784633669.801039] seq=110 owd=58.506 ms
[1784633669.881062] seq=114 owd=58.532 ms
[1784633669.921048] seq=116 owd=58.520 ms
[1784633670.061050] seq=123 owd=58.521 ms
[1784633670.081026] seq=124 owd=58.498 ms
[1784633670.161084] seq=128 owd=58.562 ms
[1784633670.181050] seq=129 owd=58.523 ms
[1784633670.221051] seq=131 owd=58.522 ms
[1784633670.301092] seq=135 owd=58.563 ms
[1784633670.321055] seq=136 owd=58.519 ms
[1784633670.361033] seq=138 owd=58.495 ms
[1784633670.441072] seq=142 owd=58.532 ms
[1784633670.461055] seq=143 owd=58.523 ms
[1784633670.521087] seq=146 owd=58.554 ms
[1784633670.561055] seq=148 owd=58.524 ms
[1784633670.601025] seq=150 owd=58.481 ms
[1784633670.661096] seq=153 owd=58.531 ms
[1784633670.701014] seq=155 owd=58.490 ms
[1784633670.740998] seq=157 owd=58.489 ms
[1784633670.801032] seq=160 owd=58.514 ms
[1784633670.941091] seq=167 owd=58.530 ms
[1784633670.961092] seq=168 owd=58.521 ms
[1784633671.141068] seq=177 owd=58.520 ms
[1784633671.161044] seq=178 owd=58.513 ms
[1784633671.201049] seq=180 owd=58.479 ms
[1784633671.241095] seq=182 owd=58.548 ms
[1784633671.261019] seq=183 owd=58.488 ms
[1784633671.281011] seq=184 owd=58.489 ms
[1784633671.301040] seq=185 owd=58.512 ms
[1784633671.321009] seq=186 owd=58.479 ms
[1784633671.341051] seq=187 owd=58.496 ms
[1784633671.401071] seq=190 owd=58.540 ms
[1784633671.421008] seq=191 owd=58.478 ms
[1784633671.541067] seq=197 owd=58.510 ms
[1784633671.561058] seq=198 owd=58.527 ms
[1784633671.701076] seq=205 owd=58.525 ms
[1784633671.720994] seq=206 owd=58.470 ms
[1784633671.760978] seq=208 owd=58.430 ms
[1784633671.841069] seq=212 owd=58.540 ms
[1784633671.901084] seq=215 owd=58.562 ms
[1784633671.921078] seq=216 owd=58.522 ms
[1784633671.961011] seq=218 owd=58.486 ms
[1784633671.981066] seq=219 owd=58.517 ms
[1784633672.101081] seq=225 owd=58.551 ms
[1784633672.121072] seq=226 owd=58.536 ms
[1784633672.201091] seq=230 owd=58.533 ms
[1784633672.241084] seq=232 owd=58.512 ms
[1784633672.261004] seq=233 owd=58.473 ms
[1784633672.341137] seq=237 owd=58.576 ms
[1784633672.381011] seq=239 owd=58.481 ms
[1784633672.481087] seq=244 owd=58.555 ms
[1784633672.561129] seq=248 owd=58.605 ms
[1784633672.581009] seq=249 owd=58.481 ms
[1784633672.601040] seq=250 owd=58.511 ms
[1784633672.621023] seq=251 owd=58.513 ms
[1784633672.641014] seq=252 owd=58.472 ms
[1784633672.781072] seq=259 owd=58.535 ms
[1784633672.821087] seq=261 owd=58.557 ms
[1784633672.841057] seq=262 owd=58.526 ms
[1784633672.981057] seq=269 owd=58.517 ms
[1784633673.181116] seq=279 owd=58.556 ms
[1784633673.221020] seq=281 owd=58.494 ms
[1784633673.281060] seq=284 owd=58.529 ms
[1784633673.361116] seq=288 owd=58.578 ms
[1784633673.381074] seq=289 owd=58.531 ms
[1784633673.401050] seq=290 owd=58.517 ms
[1784633673.441038] seq=292 owd=58.500 ms
[1784633673.521067] seq=296 owd=58.534 ms
[1784633673.661065] seq=303 owd=58.537 ms
[1784633673.681049] seq=304 owd=58.514 ms
[1784633673.781096] seq=309 owd=58.568 ms
[1784633673.821044] seq=311 owd=58.515 ms
[1784633673.841026] seq=312 owd=58.502 ms
[1784633673.881103] seq=314 owd=58.543 ms
[1784633674.081097] seq=324 owd=58.566 ms
[1784633674.101030] seq=325 owd=58.498 ms
[1784633674.121054] seq=326 owd=58.517 ms
[1784633674.161030] seq=328 owd=58.476 ms
[1784633674.181037] seq=329 owd=58.514 ms
[1784633674.221033] seq=331 owd=58.488 ms
[1784633674.241002] seq=332 owd=58.463 ms
[1784633674.260988] seq=333 owd=58.474 ms
[1784633674.401063] seq=340 owd=58.539 ms
[1784633674.541065] seq=347 owd=58.554 ms
[1784633674.581037] seq=349 owd=58.507 ms
[1784633674.661079] seq=353 owd=58.546 ms
[1784633674.741091] seq=357 owd=58.523 ms
[1784633674.761068] seq=358 owd=58.517 ms
[1784633674.781010] seq=359 owd=58.478 ms
[1784633674.901137] seq=365 owd=58.592 ms
[1784633674.921067] seq=366 owd=58.524 ms
[1784633674.981051] seq=369 owd=58.526 ms
[1784633675.101069] seq=375 owd=58.535 ms
[1784633675.121053] seq=376 owd=58.528 ms
[1784633675.201084] seq=380 owd=58.555 ms
[1784633675.221048] seq=381 owd=58.519 ms
[1784633675.301074] seq=385 owd=58.543 ms
[1784633675.361086] seq=388 owd=58.558 ms
[1784633675.381052] seq=389 owd=58.529 ms
[1784633675.421044] seq=391 owd=58.479 ms
[1784633675.481067] seq=394 owd=58.523 ms
[1784633675.500999] seq=395 owd=58.473 ms
[1784633675.581091] seq=399 owd=58.535 ms
[1784633675.601018] seq=400 owd=58.493 ms
[1784633675.681104] seq=404 owd=58.562 ms
[1784633675.701039] seq=405 owd=58.513 ms
[1784633675.720961] seq=406 owd=58.434 ms
[1784633675.741014] seq=407 owd=58.463 ms
[1784633675.761003] seq=408 owd=58.434 ms
[1784633675.881091] seq=414 owd=58.541 ms
[1784633675.901023] seq=415 owd=58.511 ms
[1784633675.961046] seq=418 owd=58.519 ms
[1784633676.021084] seq=421 owd=58.548 ms
[1784633676.041069] seq=422 owd=58.513 ms
[1784633676.201059] seq=430 owd=58.523 ms
[1784633676.221047] seq=431 owd=58.491 ms
[1784633676.361077] seq=438 owd=58.529 ms
[1784633676.441109] seq=442 owd=58.539 ms
[1784633676.481082] seq=444 owd=58.551 ms
[1784633676.501065] seq=445 owd=58.531 ms
[1784633676.541081] seq=447 owd=58.530 ms
[1784633676.561138] seq=448 owd=58.564 ms
[1784633676.581033] seq=449 owd=58.484 ms
[1784633676.621030] seq=451 owd=58.500 ms
[1784633676.641034] seq=452 owd=58.504 ms
[1784633676.701086] seq=455 owd=58.554 ms
[1784633676.721025] seq=456 owd=58.496 ms
[1784633676.761068] seq=458 owd=58.536 ms
[1784633676.801062] seq=460 owd=58.529 ms
[1784633676.881104] seq=464 owd=58.568 ms
[1784633676.901068] seq=465 owd=58.535 ms
[1784633676.941057] seq=467 owd=58.526 ms
[1784633677.001082] seq=470 owd=58.536 ms
[1784633677.021029] seq=471 owd=58.473 ms
[1784633677.041002] seq=472 owd=58.481 ms
[1784633677.060993] seq=473 owd=58.461 ms
[1784633677.081045] seq=474 owd=58.515 ms
[1784633677.221093] seq=481 owd=58.554 ms
[1784633677.281028] seq=484 owd=58.500 ms
[1784633677.321025] seq=486 owd=58.496 ms
[1784633677.381037] seq=489 owd=58.525 ms
[1784633677.461129] seq=493 owd=58.602 ms
[1784633677.481000] seq=494 owd=58.462 ms
[1784633677.521032] seq=496 owd=58.500 ms
[1784633677.601062] seq=500 owd=58.527 ms
[1784633677.681079] seq=504 owd=58.551 ms
[1784633677.701033] seq=505 owd=58.502 ms
[1784633677.761066] seq=508 owd=58.539 ms
[1784633677.881055] seq=514 owd=58.522 ms
