# OWD receiver: AF42  port=5002
[1782762708.312883] seq=1 owd=144.515 ms
[1782762708.332197] seq=2 owd=143.795 ms
[1782762708.352414] seq=3 owd=143.980 ms
[1782762708.372316] seq=4 owd=143.924 ms
[1782762708.392246] seq=5 owd=143.849 ms
[1782762708.412148] seq=6 owd=143.750 ms
[1782762708.432298] seq=7 owd=143.896 ms
[1782762708.452144] seq=8 owd=143.743 ms
[1782762708.474953] seq=9 owd=143.941 ms
[1782762708.492257] seq=10 owd=143.851 ms
[1782762708.512312] seq=11 owd=143.907 ms
[1782762708.534795] seq=12 owd=146.370 ms
[1782762708.573635] seq=13 owd=165.254 ms
[1782762708.634564] seq=14 owd=206.185 ms
[1782762708.695503] seq=15 owd=247.117 ms
[1782762708.756202] seq=16 owd=287.809 ms
[1782762708.817244] seq=17 owd=328.848 ms
[1782762708.877881] seq=18 owd=369.495 ms
[1782762708.938509] seq=19 owd=410.056 ms
[1782762708.999557] seq=20 owd=451.172 ms
[1782762709.060219] seq=21 owd=491.822 ms
[1782762709.120992] seq=22 owd=532.602 ms
[1782762709.292321] seq=30 owd=543.931 ms
[1782762709.392293] seq=35 owd=543.900 ms
[1782762709.412506] seq=36 owd=544.111 ms
[1782762709.492408] seq=40 owd=544.014 ms
[1782762709.592433] seq=45 owd=544.036 ms
[1782762709.712453] seq=51 owd=544.057 ms
[1782762709.791977] seq=55 owd=543.583 ms
[1782762709.812386] seq=56 owd=543.983 ms
[1782762709.891990] seq=60 owd=543.597 ms
[1782762709.911074] seq=61 owd=542.681 ms
[1782762709.933617] seq=62 owd=545.228 ms
[1782762709.989534] seq=65 owd=541.148 ms
[1782762710.108514] seq=71 owd=540.130 ms
[1782762710.128552] seq=72 owd=540.167 ms
[1782762710.209592] seq=76 owd=541.202 ms
[1782762710.228509] seq=77 owd=540.110 ms
[1782762710.432488] seq=87 owd=544.096 ms
[1782762710.512204] seq=91 owd=543.816 ms
[1782762710.532847] seq=92 owd=544.460 ms
[1782762710.612084] seq=96 owd=543.699 ms
[1782762710.732415] seq=102 owd=544.021 ms
[1782762710.852412] seq=108 owd=544.011 ms
[1782762710.910493] seq=111 owd=542.102 ms
[1782762710.932103] seq=112 owd=543.712 ms
[1782762710.951098] seq=113 owd=542.708 ms
[1782762711.010508] seq=116 owd=542.103 ms
[1782762711.029696] seq=117 owd=541.297 ms
[1782762711.048530] seq=118 owd=540.131 ms
[1782762711.148313] seq=123 owd=539.924 ms
[1782762711.248296] seq=128 owd=539.914 ms
[1782762711.267242] seq=129 owd=538.858 ms
[1782762711.349613] seq=133 owd=541.196 ms
[1782762711.368551] seq=134 owd=540.155 ms
[1782762711.572410] seq=144 owd=544.021 ms
[1782762711.673381] seq=149 owd=544.975 ms
[1782762711.774429] seq=154 owd=546.025 ms
[1782762711.974262] seq=164 owd=545.875 ms
[1782762711.993487] seq=165 owd=544.821 ms
[1782762712.093473] seq=170 owd=545.082 ms
[1782762712.112032] seq=171 owd=543.400 ms
[1782762712.392895] seq=185 owd=544.500 ms
[1782762712.494354] seq=190 owd=545.967 ms
[1782762712.513352] seq=191 owd=544.967 ms
[1782762712.613010] seq=196 owd=544.615 ms
[1782762712.752117] seq=203 owd=543.731 ms
[1782762712.893935] seq=210 owd=545.541 ms
[1782762712.933220] seq=212 owd=544.818 ms
[1782762713.033456] seq=217 owd=545.068 ms
[1782762713.052078] seq=218 owd=543.683 ms
[1782762713.150573] seq=223 owd=542.191 ms
[1782762713.250438] seq=228 owd=542.050 ms
[1782762713.351738] seq=233 owd=543.337 ms
[1782762713.453245] seq=238 owd=544.844 ms
[1782762713.573268] seq=244 owd=544.868 ms
[1782762713.673024] seq=249 owd=544.642 ms
[1782762713.752968] seq=253 owd=544.577 ms
[1782762713.792333] seq=255 owd=543.936 ms
[1782762713.891969] seq=260 owd=543.586 ms
[1782762713.991881] seq=265 owd=543.498 ms
[1782762714.070613] seq=269 owd=542.232 ms
[1782762714.192006] seq=275 owd=543.620 ms
[1782762714.291776] seq=280 owd=543.395 ms
[1782762714.393829] seq=285 owd=545.446 ms
[1782762714.594255] seq=295 owd=545.876 ms
[1782762714.612979] seq=296 owd=544.598 ms
[1782762714.692757] seq=300 owd=544.362 ms
[1782762714.711630] seq=301 owd=543.240 ms
[1782762714.730711] seq=302 owd=542.323 ms
[1782762714.788652] seq=305 owd=540.248 ms
[1782762714.829281] seq=307 owd=540.887 ms
[1782762714.927993] seq=312 owd=539.597 ms
[1782762715.111465] seq=321 owd=543.082 ms
[1782762715.355696] seq=333 owd=547.313 ms
[1782762715.454851] seq=338 owd=546.465 ms
[1782762715.977104] seq=364 owd=548.723 ms
[1782762715.995799] seq=365 owd=547.417 ms
[1782762716.114710] seq=371 owd=546.309 ms
[1782762716.333375] seq=382 owd=544.982 ms
[1782762716.414587] seq=386 owd=546.205 ms
[1782762716.433233] seq=387 owd=544.851 ms
[1782762716.533360] seq=392 owd=544.983 ms
[1782762716.632050] seq=397 owd=543.650 ms
[1782762716.752278] seq=403 owd=543.880 ms
[1782762716.853131] seq=408 owd=544.745 ms
[1782762716.953064] seq=413 owd=544.657 ms
[1782762717.032963] seq=417 owd=544.583 ms
[1782762717.153290] seq=423 owd=544.892 ms
[1782762717.172055] seq=424 owd=543.655 ms
[1782762717.272146] seq=429 owd=543.740 ms
[1782762717.392146] seq=435 owd=543.750 ms
[1782762717.491952] seq=440 owd=543.561 ms
[1782762717.572924] seq=444 owd=544.535 ms
