# OWD receiver: AF42  port=5002
[1752378294.487153] seq=1 owd=10.207 ms
[1752378294.507046] seq=2 owd=10.080 ms
[1752378294.527135] seq=3 owd=10.166 ms
[1752378294.547155] seq=4 owd=10.175 ms
[1752378294.567143] seq=5 owd=10.167 ms
[1752378294.587130] seq=6 owd=10.157 ms
[1752378294.607146] seq=7 owd=10.144 ms
[1752378294.627034] seq=8 owd=10.072 ms
[1752378294.647097] seq=9 owd=10.143 ms
[1752378294.667119] seq=10 owd=10.146 ms
[1752378294.687076] seq=11 owd=10.110 ms
[1752378294.707128] seq=12 owd=10.155 ms
[1752378294.727131] seq=13 owd=10.148 ms
[1752378294.747114] seq=14 owd=10.139 ms
[1752378294.767078] seq=15 owd=10.106 ms
[1752378294.869947] seq=20 owd=12.963 ms
[1752378295.069990] seq=30 owd=13.031 ms
[1752378295.229928] seq=38 owd=12.962 ms
[1752378295.429993] seq=48 owd=13.016 ms
[1752378295.529984] seq=53 owd=13.000 ms
[1752378295.630018] seq=58 owd=13.047 ms
[1752378295.689955] seq=61 owd=12.988 ms
[1752378295.789977] seq=66 owd=13.011 ms
[1752378295.849899] seq=69 owd=12.930 ms
[1752378295.949932] seq=74 owd=12.970 ms
[1752378296.149957] seq=84 owd=12.991 ms
[1752378296.350000] seq=94 owd=13.039 ms
[1752378296.409926] seq=97 owd=12.943 ms
[1752378296.609983] seq=107 owd=13.011 ms
[1752378296.709981] seq=112 owd=12.971 ms
[1752378296.910032] seq=122 owd=13.063 ms
[1752378296.969966] seq=125 owd=12.997 ms
[1752378297.029895] seq=128 owd=12.927 ms
[1752378297.129934] seq=133 owd=12.964 ms
[1752378297.389869] seq=146 owd=12.924 ms
[1752378297.429969] seq=148 owd=13.008 ms
[1752378297.530002] seq=153 owd=13.034 ms
[1752378297.589945] seq=156 owd=12.955 ms
[1752378297.689951] seq=161 owd=12.986 ms
[1752378297.749884] seq=164 owd=12.918 ms
[1752378297.890009] seq=171 owd=13.041 ms
[1752378297.949990] seq=174 owd=13.022 ms
[1752378298.050657] seq=179 owd=13.661 ms
[1752378298.149982] seq=184 owd=13.000 ms
[1752378298.309934] seq=192 owd=12.960 ms
[1752378298.369880] seq=195 owd=12.909 ms
[1752378298.410003] seq=197 owd=13.032 ms
[1752378298.509994] seq=202 owd=13.024 ms
[1752378298.769989] seq=215 owd=13.020 ms
[1752378298.869971] seq=220 owd=13.004 ms
[1752378298.929912] seq=223 owd=12.908 ms
[1752378298.970002] seq=225 owd=13.003 ms
[1752378299.029940] seq=228 owd=12.978 ms
[1752378299.129976] seq=233 owd=13.006 ms
[1752378299.229987] seq=238 owd=13.019 ms
[1752378299.289931] seq=241 owd=12.913 ms
[1752378299.389982] seq=246 owd=13.004 ms
[1752378299.449899] seq=249 owd=12.930 ms
[1752378299.489995] seq=251 owd=13.026 ms
[1752378299.889627] seq=271 owd=12.612 ms
[1752378299.949977] seq=274 owd=13.007 ms
[1752378300.009915] seq=277 owd=12.958 ms
[1752378300.109935] seq=282 owd=12.974 ms
[1752378300.209973] seq=287 owd=12.965 ms
[1752378300.269897] seq=290 owd=12.928 ms
[1752378300.429887] seq=298 owd=12.931 ms
[1752378300.510033] seq=302 owd=13.012 ms
[1752378300.670062] seq=310 owd=13.101 ms
[1752378300.929948] seq=323 owd=12.984 ms
[1752378301.129969] seq=333 owd=13.006 ms
[1752378301.389951] seq=346 owd=13.002 ms
[1752378301.489978] seq=351 owd=13.027 ms
[1752378301.649903] seq=359 owd=12.939 ms
[1752378301.690006] seq=361 owd=12.985 ms
[1752378301.909468] seq=372 owd=12.513 ms
[1752378301.949957] seq=374 owd=13.002 ms
[1752378302.009890] seq=377 owd=12.936 ms
[1752378302.269892] seq=390 owd=12.919 ms
[1752378302.409988] seq=397 owd=12.973 ms
[1752378302.450102] seq=399 owd=13.080 ms
[1752378302.510041] seq=402 owd=13.043 ms
[1752378302.550126] seq=404 owd=13.071 ms
[1752378302.729922] seq=413 owd=12.952 ms
[1752378302.770019] seq=415 owd=13.053 ms
[1752378302.829948] seq=418 owd=12.969 ms
[1752378302.870050] seq=420 owd=13.067 ms
[1752378302.989888] seq=426 owd=12.921 ms
[1752378303.130041] seq=433 owd=13.076 ms
[1752378303.189946] seq=436 owd=12.963 ms
[1752378303.230052] seq=438 owd=13.066 ms
[1752378303.290005] seq=441 owd=13.041 ms
[1752378303.490056] seq=451 owd=13.086 ms
[1752378303.690097] seq=461 owd=13.124 ms
[1752378303.750007] seq=464 owd=13.037 ms
[1752378303.850019] seq=469 owd=13.042 ms
[1752378303.909954] seq=472 owd=12.984 ms
[1752378304.109967] seq=482 owd=12.999 ms
[1752378304.210013] seq=487 owd=12.989 ms
[1752378304.269947] seq=490 owd=12.988 ms
[1752378304.329882] seq=493 owd=12.910 ms
[1752378304.369994] seq=495 owd=12.995 ms
[1752378304.470019] seq=500 owd=13.043 ms
[1752378304.729997] seq=513 owd=13.026 ms
[1752378305.089917] seq=531 owd=12.957 ms
[1752378305.189966] seq=536 owd=13.000 ms
[1752378305.230041] seq=538 owd=13.046 ms
[1752378305.390007] seq=546 owd=13.012 ms
[1752378305.490018] seq=551 owd=13.040 ms
[1752378305.549955] seq=554 owd=12.983 ms
[1752378305.649987] seq=559 owd=13.009 ms
[1752378305.750006] seq=564 owd=13.035 ms
[1752378305.809947] seq=567 owd=12.978 ms
[1752378305.950068] seq=574 owd=13.078 ms
[1752378306.009970] seq=577 owd=12.997 ms
[1752378306.210011] seq=587 owd=13.024 ms
[1752378306.369946] seq=595 owd=12.990 ms
[1752378306.410034] seq=597 owd=12.869 ms
[1752378306.469987] seq=600 owd=13.018 ms
[1752378306.670062] seq=610 owd=13.074 ms
[1752378306.789912] seq=616 owd=12.967 ms
[1752378306.830014] seq=618 owd=13.023 ms
[1752378306.889916] seq=621 owd=12.947 ms
[1752378306.989923] seq=626 owd=12.968 ms
[1752378307.089949] seq=631 owd=12.991 ms
[1752378307.289990] seq=641 owd=13.007 ms
[1752378307.309859] seq=642 owd=12.881 ms
[1752378307.449942] seq=649 owd=12.985 ms
[1752378307.549988] seq=654 owd=13.018 ms
[1752378307.609957] seq=657 owd=12.979 ms
[1752378307.650018] seq=659 owd=13.047 ms
[1752378307.809999] seq=667 owd=13.029 ms
[1752378307.910021] seq=672 owd=13.036 ms
[1752378308.010020] seq=677 owd=13.048 ms
[1752378308.069971] seq=680 owd=12.995 ms
[1752378308.170007] seq=685 owd=13.032 ms
[1752378308.210163] seq=687 owd=13.113 ms
[1752378308.270032] seq=690 owd=13.063 ms
[1752378308.429967] seq=698 owd=12.990 ms
[1752378308.589906] seq=706 owd=12.940 ms
[1752378308.630004] seq=708 owd=13.036 ms
[1752378308.649875] seq=709 owd=12.910 ms
[1752378308.689978] seq=711 owd=13.009 ms
[1752378308.790003] seq=716 owd=13.033 ms
[1752378308.849971] seq=719 owd=12.986 ms
[1752378308.890055] seq=721 owd=13.080 ms
[1752378309.009926] seq=727 owd=12.963 ms
[1752378309.149996] seq=734 owd=13.038 ms
[1752378309.250027] seq=739 owd=13.057 ms
[1752378309.409962] seq=747 owd=13.006 ms
[1752378309.510004] seq=752 owd=12.991 ms
[1752378309.569964] seq=755 owd=12.991 ms
[1752378309.669992] seq=760 owd=13.015 ms
[1752378309.729932] seq=763 owd=12.985 ms
[1752378309.770033] seq=765 owd=13.063 ms
[1752378309.870065] seq=770 owd=13.091 ms
[1752378309.929992] seq=773 owd=13.024 ms
[1752378310.029999] seq=778 owd=13.027 ms
[1752378310.089911] seq=781 owd=12.954 ms
[1752378310.489988] seq=801 owd=13.031 ms
[1752378310.690028] seq=811 owd=13.047 ms
[1752378310.749963] seq=814 owd=13.009 ms
[1752378310.850018] seq=819 owd=13.016 ms
[1752378311.049998] seq=829 owd=13.028 ms
[1752378311.209959] seq=837 owd=13.000 ms
[1752378311.309990] seq=842 owd=13.021 ms
[1752378311.369934] seq=845 owd=12.949 ms
[1752378311.410037] seq=847 owd=13.076 ms
[1752378311.569957] seq=855 owd=12.981 ms
[1752378311.669989] seq=860 owd=13.014 ms
[1752378311.770023] seq=865 owd=13.048 ms
[1752378311.870063] seq=870 owd=13.082 ms
[1752378311.929971] seq=873 owd=12.992 ms
[1752378312.030008] seq=878 owd=12.997 ms
[1752378312.089908] seq=881 owd=12.947 ms
[1752378312.189951] seq=886 owd=13.005 ms
[1752378312.289957] seq=891 owd=12.991 ms
[1752378312.389996] seq=896 owd=13.024 ms
[1752378312.490039] seq=901 owd=13.058 ms
[1752378312.590056] seq=906 owd=13.072 ms
[1752378312.750024] seq=914 owd=13.057 ms
[1752378312.850026] seq=919 owd=13.057 ms
[1752378313.009959] seq=927 owd=12.935 ms
[1752378313.109966] seq=932 owd=13.006 ms
[1752378313.269910] seq=940 owd=12.948 ms
[1752378313.310052] seq=942 owd=13.074 ms
[1752378313.329891] seq=943 owd=12.927 ms
[1752378313.369982] seq=945 owd=13.005 ms
[1752378313.429924] seq=948 owd=12.919 ms
[1752378313.529960] seq=953 owd=13.000 ms
[1752378313.729982] seq=963 owd=13.010 ms
[1752378314.030025] seq=978 owd=13.046 ms
[1752378314.489954] seq=1001 owd=12.998 ms
[1752378314.549891] seq=1004 owd=12.934 ms
[1752378314.690066] seq=1011 owd=13.096 ms
[1752378314.950004] seq=1024 owd=13.015 ms
[1752378315.050018] seq=1029 owd=13.052 ms
[1752378315.090085] seq=1031 owd=13.010 ms
[1752378315.109936] seq=1032 owd=12.941 ms
[1752378315.410002] seq=1047 owd=12.998 ms
[1752378315.509999] seq=1052 owd=13.023 ms
[1752378315.569930] seq=1055 owd=12.975 ms
[1752378315.669986] seq=1060 owd=13.012 ms
[1752378315.729918] seq=1063 owd=12.945 ms
[1752378315.770025] seq=1065 owd=13.056 ms
[1752378315.829966] seq=1068 owd=12.988 ms
[1752378315.989933] seq=1076 owd=12.967 ms
[1752378316.030026] seq=1078 owd=13.051 ms
[1752378316.289973] seq=1091 owd=13.013 ms
[1752378316.390010] seq=1096 owd=13.051 ms
[1752378316.449957] seq=1099 owd=12.977 ms
[1752378316.490029] seq=1101 owd=13.057 ms
[1752378316.570603] seq=1105 owd=13.014 ms
[1752378316.649957] seq=1109 owd=12.979 ms
[1752378316.749992] seq=1114 owd=12.993 ms
[1752378316.850036] seq=1119 owd=13.055 ms
[1752378316.909966] seq=1122 owd=12.999 ms
[1752378317.010005] seq=1127 owd=12.991 ms
[1752378317.209998] seq=1137 owd=13.010 ms
[1752378317.229855] seq=1138 owd=12.888 ms
[1752378317.269981] seq=1140 owd=13.020 ms
[1752378317.369992] seq=1145 owd=13.035 ms
[1752378317.469996] seq=1150 owd=13.005 ms
[1752378317.629965] seq=1158 owd=12.980 ms
[1752378317.689924] seq=1161 owd=12.954 ms
[1752378317.789924] seq=1166 owd=12.947 ms
