# OWD receiver: AF41  port=5001
[1782458349.161254] seq=1 owd=147.818 ms
[1782458349.181105] seq=2 owd=147.664 ms
[1782458349.201106] seq=3 owd=147.639 ms
[1782458349.221106] seq=4 owd=147.644 ms
[1782458349.241140] seq=5 owd=147.676 ms
[1782458349.261106] seq=6 owd=147.638 ms
[1782458349.281094] seq=7 owd=147.625 ms
[1782458349.301109] seq=8 owd=147.645 ms
[1782458349.321121] seq=9 owd=147.661 ms
[1782458349.341181] seq=10 owd=147.706 ms
[1782458349.361025] seq=11 owd=147.565 ms
[1782458349.381015] seq=12 owd=147.560 ms
[1782458349.401090] seq=13 owd=147.606 ms
[1782458349.420957] seq=14 owd=147.514 ms
[1782458349.440995] seq=15 owd=147.550 ms
[1782458349.461022] seq=16 owd=147.573 ms
[1782458349.481054] seq=17 owd=147.609 ms
[1782458349.501120] seq=18 owd=147.672 ms
[1782458349.521091] seq=19 owd=147.548 ms
[1782458349.541148] seq=20 owd=147.628 ms
[1782458349.561248] seq=21 owd=147.732 ms
[1782458349.581043] seq=22 owd=147.554 ms
[1782458349.601038] seq=23 owd=147.568 ms
[1782458349.621102] seq=24 owd=147.653 ms
[1782458349.641143] seq=25 owd=147.563 ms
[1782458349.661115] seq=26 owd=147.538 ms
[1782458349.681126] seq=27 owd=147.575 ms
[1782458349.701189] seq=28 owd=147.673 ms
[1782458349.721087] seq=29 owd=147.574 ms
[1782458349.741015] seq=30 owd=147.542 ms
[1782458349.760993] seq=31 owd=147.542 ms
[1782458349.781039] seq=32 owd=147.537 ms
[1782458349.800999] seq=33 owd=147.541 ms
[1782458349.821043] seq=34 owd=147.584 ms
[1782458349.841173] seq=35 owd=147.625 ms
[1782458349.861030] seq=36 owd=147.558 ms
[1782458349.881095] seq=37 owd=147.645 ms
[1782458349.901350] seq=38 owd=147.751 ms
[1782458349.921532] seq=39 owd=147.951 ms
[1782458349.941204] seq=40 owd=147.629 ms
[1782458349.961390] seq=41 owd=147.853 ms
[1782458349.981166] seq=42 owd=147.654 ms
[1782458350.001149] seq=43 owd=147.659 ms
[1782458350.021114] seq=44 owd=147.651 ms
[1782458350.041076] seq=45 owd=147.629 ms
[1782458350.061091] seq=46 owd=147.641 ms
[1782458350.081122] seq=47 owd=147.555 ms
[1782458350.101155] seq=48 owd=147.618 ms
[1782458350.121072] seq=49 owd=147.563 ms
[1782458350.141001] seq=50 owd=147.521 ms
[1782458350.161007] seq=51 owd=147.546 ms
[1782458350.181031] seq=52 owd=147.562 ms
[1782458350.201004] seq=53 owd=147.557 ms
[1782458350.221064] seq=54 owd=147.505 ms
[1782458350.241099] seq=55 owd=147.545 ms
[1782458350.261134] seq=56 owd=147.675 ms
[1782458350.281176] seq=57 owd=147.705 ms
[1782458350.301093] seq=58 owd=147.626 ms
[1782458350.321131] seq=59 owd=147.678 ms
[1782458350.341164] seq=60 owd=147.701 ms
[1782458350.361178] seq=61 owd=147.708 ms
[1782458350.381013] seq=62 owd=147.554 ms
[1782458350.400981] seq=63 owd=147.535 ms
[1782458350.420958] seq=64 owd=147.516 ms
[1782458350.441139] seq=65 owd=147.695 ms
[1782458350.461283] seq=66 owd=147.843 ms
[1782458350.481130] seq=67 owd=147.683 ms
[1782458350.501435] seq=68 owd=147.962 ms
[1782458350.521030] seq=69 owd=147.572 ms
[1782458350.541111] seq=70 owd=147.658 ms
[1782458350.561190] seq=71 owd=147.676 ms
[1782458350.581174] seq=72 owd=147.713 ms
[1782458350.601167] seq=73 owd=147.722 ms
[1782458350.621144] seq=74 owd=147.700 ms
[1782458350.641398] seq=75 owd=147.858 ms
[1782458350.661269] seq=76 owd=147.732 ms
[1782458350.681680] seq=77 owd=148.165 ms
[1782458350.701217] seq=78 owd=147.732 ms
[1782458350.721146] seq=79 owd=147.688 ms
[1782458350.741142] seq=80 owd=147.660 ms
[1782458350.761328] seq=81 owd=147.739 ms
[1782458350.781232] seq=82 owd=147.654 ms
[1782458350.801358] seq=83 owd=147.825 ms
[1782458350.821189] seq=84 owd=147.674 ms
[1782458350.841220] seq=85 owd=147.736 ms
[1782458350.861531] seq=86 owd=148.074 ms
[1782458350.881127] seq=87 owd=147.679 ms
[1782458350.901276] seq=88 owd=147.679 ms
[1782458350.921251] seq=89 owd=147.687 ms
[1782458350.941204] seq=90 owd=147.670 ms
