# OWD receiver: AF41  port=5001
[1782851991.707322] seq=1 owd=173.768 ms
[1782851991.727155] seq=2 owd=173.573 ms
[1782851991.747104] seq=3 owd=173.527 ms
[1782851991.767157] seq=4 owd=173.578 ms
[1782851991.787177] seq=5 owd=173.593 ms
[1782851991.807172] seq=6 owd=173.591 ms
[1782851991.827213] seq=7 owd=173.630 ms
[1782851991.847143] seq=8 owd=173.554 ms
[1782851991.867166] seq=9 owd=173.581 ms
[1782851991.887057] seq=10 owd=173.481 ms
[1782851991.907181] seq=11 owd=173.600 ms
[1782851991.927375] seq=12 owd=173.599 ms
[1782851991.947142] seq=13 owd=173.546 ms
[1782851991.967182] seq=14 owd=173.584 ms
[1782851991.987206] seq=15 owd=173.621 ms
