# OWD receiver: AF43  port=5003
[1752378381.815192] seq=1 owd=40.117 ms
[1752378381.835166] seq=2 owd=40.073 ms
[1752378381.855152] seq=3 owd=40.062 ms
[1752378381.875178] seq=4 owd=40.088 ms
[1752378381.895176] seq=5 owd=40.092 ms
[1752378381.915173] seq=6 owd=40.087 ms
[1752378381.935219] seq=7 owd=40.121 ms
[1752378381.955218] seq=8 owd=40.118 ms
[1752378381.975186] seq=9 owd=40.084 ms
[1752378381.995155] seq=10 owd=40.064 ms
[1752378382.016945] seq=11 owd=41.858 ms
[1752378382.055169] seq=13 owd=40.085 ms
[1752378382.126874] seq=16 owd=51.787 ms
[1752378382.186840] seq=19 owd=51.759 ms
[1752378382.306763] seq=25 owd=51.675 ms
[1752378382.446931] seq=32 owd=51.832 ms
[1752378382.587073] seq=39 owd=51.969 ms
[1752378382.706965] seq=45 owd=51.873 ms
[1752378382.967088] seq=58 owd=51.969 ms
[1752378383.086997] seq=64 owd=51.912 ms
[1752378383.167171] seq=68 owd=52.081 ms
[1752378383.626959] seq=91 owd=51.866 ms
[1752378383.686909] seq=94 owd=51.824 ms
[1752378383.887003] seq=104 owd=51.910 ms
[1752378384.087026] seq=114 owd=51.884 ms
[1752378384.146987] seq=117 owd=51.893 ms
[1752378384.607018] seq=140 owd=51.921 ms
[1752378384.666975] seq=143 owd=51.871 ms
[1752378384.867016] seq=153 owd=51.918 ms
[1752378384.926981] seq=156 owd=51.881 ms
[1752378385.046877] seq=162 owd=51.803 ms
[1752378385.186957] seq=169 owd=51.873 ms
[1752378385.387028] seq=179 owd=51.921 ms
[1752378385.446974] seq=182 owd=51.871 ms
[1752378385.506945] seq=185 owd=51.846 ms
[1752378385.706996] seq=195 owd=51.883 ms
[1752378385.766956] seq=198 owd=51.852 ms
[1752378385.966999] seq=208 owd=51.894 ms
[1752378386.026954] seq=211 owd=51.835 ms
[1752378386.286972] seq=224 owd=51.897 ms
[1752378386.487006] seq=234 owd=51.908 ms
[1752378386.546969] seq=237 owd=51.868 ms
[1752378386.606925] seq=240 owd=51.823 ms
[1752378386.747072] seq=247 owd=51.963 ms
[1752378386.807067] seq=250 owd=51.954 ms
[1752378386.866976] seq=253 owd=51.868 ms
[1752378386.926935] seq=256 owd=51.832 ms
[1752378387.067062] seq=263 owd=51.932 ms
[1752378387.126983] seq=266 owd=51.858 ms
[1752378387.186943] seq=269 owd=51.847 ms
[1752378387.246922] seq=272 owd=51.832 ms
[1752378387.446989] seq=282 owd=51.898 ms
