# OWD receiver: AF42  port=5002
[1782852165.323168] seq=1 owd=174.617 ms
[1782852165.343210] seq=2 owd=174.612 ms
[1782852165.363161] seq=3 owd=174.577 ms
[1782852165.383147] seq=4 owd=174.560 ms
[1782852165.403204] seq=5 owd=174.618 ms
[1782852165.423555] seq=6 owd=174.962 ms
[1782852165.443286] seq=7 owd=174.709 ms
[1782852165.463248] seq=8 owd=174.676 ms
[1782852165.483299] seq=9 owd=174.711 ms
[1782852165.503151] seq=10 owd=174.569 ms
[1782852165.523191] seq=11 owd=174.613 ms
[1782852165.543174] seq=12 owd=174.555 ms
[1782852165.563162] seq=13 owd=174.592 ms
[1782852165.583218] seq=14 owd=174.634 ms
[1782852165.603234] seq=15 owd=174.644 ms
[1782852165.623199] seq=16 owd=174.612 ms
[1782852165.643103] seq=17 owd=174.534 ms
[1782852165.663111] seq=18 owd=174.539 ms
[1782852165.683213] seq=19 owd=174.603 ms
[1782852165.704934] seq=20 owd=174.790 ms
