# OWD receiver: AF42  port=5002
[1782114902.307644] seq=1 owd=0.163 ms
[1782114902.327595] seq=2 owd=0.066 ms
[1782114902.347560] seq=3 owd=0.061 ms
[1782114902.367541] seq=4 owd=0.041 ms
[1782114902.387540] seq=5 owd=0.045 ms
[1782114902.407575] seq=6 owd=0.084 ms
[1782114902.427516] seq=7 owd=0.028 ms
[1782114902.447543] seq=8 owd=0.045 ms
[1782114902.467521] seq=9 owd=0.031 ms
[1782114902.487514] seq=10 owd=0.026 ms
[1782114902.507510] seq=11 owd=0.022 ms
[1782114902.527509] seq=12 owd=0.022 ms
[1782114902.547513] seq=13 owd=0.026 ms
[1782114902.567516] seq=14 owd=0.028 ms
[1782114902.587553] seq=15 owd=0.059 ms
[1782114902.607514] seq=16 owd=0.026 ms
[1782114902.627511] seq=17 owd=0.025 ms
[1782114902.647509] seq=18 owd=0.023 ms
[1782114902.667571] seq=19 owd=0.083 ms
[1782114902.687520] seq=20 owd=0.031 ms
[1782114902.707543] seq=21 owd=0.050 ms
[1782114902.727548] seq=22 owd=0.057 ms
[1782114902.747622] seq=23 owd=0.127 ms
[1782114902.767539] seq=24 owd=0.041 ms
[1782114902.787548] seq=25 owd=0.050 ms
[1782114902.807523] seq=26 owd=0.033 ms
[1782114902.827518] seq=27 owd=0.028 ms
[1782114902.847592] seq=28 owd=0.046 ms
[1782114902.867528] seq=29 owd=0.036 ms
[1782114902.887535] seq=30 owd=0.039 ms
[1782114902.907557] seq=31 owd=0.052 ms
[1782114902.927541] seq=32 owd=0.041 ms
[1782114902.947532] seq=33 owd=0.036 ms
[1782114902.967525] seq=34 owd=0.034 ms
[1782114902.987535] seq=35 owd=0.039 ms
[1782114903.007565] seq=36 owd=0.055 ms
[1782114903.027524] seq=37 owd=0.028 ms
[1782114903.047518] seq=38 owd=0.027 ms
[1782114903.067511] seq=39 owd=0.023 ms
[1782114903.087544] seq=40 owd=0.049 ms
[1782114903.107520] seq=41 owd=0.032 ms
[1782114903.127603] seq=42 owd=0.054 ms
[1782114903.147529] seq=43 owd=0.035 ms
[1782114903.167536] seq=44 owd=0.042 ms
[1782114903.187527] seq=45 owd=0.035 ms
[1782114903.207531] seq=46 owd=0.041 ms
[1782114903.227525] seq=47 owd=0.035 ms
[1782114903.247546] seq=48 owd=0.048 ms
[1782114903.267528] seq=49 owd=0.035 ms
[1782114903.287523] seq=50 owd=0.034 ms
[1782114903.307528] seq=51 owd=0.036 ms
[1782114903.327518] seq=52 owd=0.028 ms
[1782114903.347526] seq=53 owd=0.035 ms
[1782114903.367521] seq=54 owd=0.033 ms
[1782114903.387534] seq=55 owd=0.036 ms
[1782114903.407521] seq=56 owd=0.029 ms
[1782114903.427512] seq=57 owd=0.024 ms
[1782114903.447511] seq=58 owd=0.025 ms
[1782114903.467510] seq=59 owd=0.023 ms
[1782114903.487519] seq=60 owd=0.029 ms
[1782114903.507514] seq=61 owd=0.025 ms
[1782114903.527517] seq=62 owd=0.027 ms
[1782114903.547512] seq=63 owd=0.024 ms
[1782114903.567517] seq=64 owd=0.030 ms
[1782114903.587511] seq=65 owd=0.025 ms
[1782114903.607524] seq=66 owd=0.034 ms
[1782114903.627526] seq=67 owd=0.037 ms
[1782114903.647514] seq=68 owd=0.027 ms
[1782114903.667549] seq=69 owd=0.053 ms
[1782114903.687516] seq=70 owd=0.026 ms
[1782114903.707586] seq=71 owd=0.081 ms
[1782114903.727589] seq=72 owd=0.082 ms
[1782114903.747605] seq=73 owd=0.087 ms
[1782114903.767580] seq=74 owd=0.072 ms
[1782114903.787575] seq=75 owd=0.070 ms
[1782114903.807591] seq=76 owd=0.080 ms
[1782114903.827577] seq=77 owd=0.068 ms
[1782114903.847563] seq=78 owd=0.064 ms
[1782114903.867535] seq=79 owd=0.039 ms
[1782114903.887539] seq=80 owd=0.048 ms
[1782114903.907516] seq=81 owd=0.029 ms
[1782114903.927530] seq=82 owd=0.044 ms
[1782114903.947514] seq=83 owd=0.028 ms
[1782114903.967517] seq=84 owd=0.030 ms
[1782114903.987511] seq=85 owd=0.025 ms
